generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-39007,YESNO_VERB,iɲ dɔ bas kan-a?,"Do I smell, odour?",আমি কি গন্ধ?,santali_new_glossed.eaf,80,no̯a baha ɾe-jaʔ sɔ d̪ɔ bɘnu-a no̯a baha ɾe-jaʔ sɔ d̪ɔ bɘnu-a,This flower has no smell.,,0.6027,0.6027,0.4082,0.0000,0.0000,high
SYN-39008,LOC_NEG_EXIST,gaḍa-re moca goco banuʔ-a,There is no moustache in/at depression.,গর্ত / নিচু জায়গা-তে গোঁফ নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39020,ADV_VERB,am dɔ khulạsa gạḍiạu kan-a,you do sink without misgiving.,তুমি সন্দেহ ছাড়া ডুবে যাওয়া।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.5905,0.5905,0.2887,0.0000,0.0000,high
SYN-39027,YESNO_ADJ,ona dɔ aṛe̱c̕ gaṛe̱c̕ kan-a?,Is that of no importance?,"ওটা কি গুরুত্বহীন, তুচ্ছ?",santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.3536,0.0000,0.0000,high
SYN-39029,LOC_NEG_EXIST,des-re ghao banuʔ-a,There is no abscess in/at country.,দেশ-তে ফোড়া নেই।,santali_glossed_new_3.eaf,43,iɲd̪ɔ iɲaʔ d̪isɘmiɲ d̪ulɘɽed̪a iɲ-d̪ɔ iɲ-aʔ d̪isɘm-iɲ d̪ulɘɽ-ed-a,I love my country.,,0.5912,0.5912,0.4082,0.0000,0.0000,high
SYN-39032,OBJECT_VERB,abo dɔ rạsid-i baḍae-a,"we do know, to with receipt.",আমরা রসিদ জানা।,santali_with_ipa.eaf,5,im dɔ bɑɟɑiɡi ɑmɑi bɑɟɑʲɡiɑ imhi bɑɟɑʲ kɑn-ɑ im dɔ bɑɟɑi-ɡi ɑm-ɑi bɑɟɑʲ-ɡi-ɑ im-hi bɑɟɑʲ kɑn-ɑ im d̪ɔ bɑɟɑiɡi ɑmɑi bɑɟɑiɡiɑ imhi bɑɟɑi kɑnɑ,"I know this, do you know this?",,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-39034,LOC_EXIST,cuạ̃-re pataṛohar minaʔ,There is girdle in/at spring (water).,ঝর্ণা-তে কটিবন্ধন আছে।,santali_pasted_text.eaf,68,"ɔɽaʔɾɛ d̪aʔ bɘnuʔa, ɔnat̪ɛ d̪aʔ id̪iɲ hɛjcʔakana ɔɽaʔ-ɾɛ d̪aʔ bɘnu-ʔ-a, ɔna-t̪ɛ d̪aʔ id̪i-ɲ hɛjcʔ-a-kana","There is no water at home, so I came to fetch water.",,0.5674,0.5674,0.0000,0.0000,0.0000,high
SYN-39037,NUM_NOUN_EXIST,bar ro̱so̱d minaʔ,There are/is two provision for travellers.,দুই যাত্রীর খাদ্য আছে।,santali_paradigm_glossed.eaf,40,abɛnbɛn ɾɔɽa abɛn-bɛn ɾɔɽ-a,You two say.,,0.6892,0.6892,0.4082,0.0000,0.0000,high
SYN-39044,POSS_NOM,nɔa dɔ uni-aʔ eṅga apa kan-a,This is he/she's parents.,এটা সে-এর বাবা-মা।,santali_glossed_new_3.eaf,64,amɾɛn gɔgɔbaba cɛt̪ʔlɛka menaʔkinɘ am-ɾɛn gɔgɔ-baba cɛt̪ʔ-lɛka mena-ʔ-kin-ɘ,How are your parents?,,0.6822,0.6822,0.5774,0.0000,0.0000,high
SYN-39052,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ ạnbid kan-a,I am not immeasurable.,আমি অপরিমেয় নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4330,high
SYN-39063,SUBJ_VERB_PAST,am dɔ abaṛ-len-a,you did cry.,তুমি কাঁদা করেছিল।,santali_new_glossed.eaf,99,uni gid̪ɾɘ-i͡ ɾaʔ-ɛ-d̪a uni gid̪ɾɘ-i͡ ɾaʔ-ɛ-d̪a,That baby is crying.,,0.7278,0.7278,0.7071,0.0000,0.0000,high
SYN-39068,LOC_NEG_EXIST,dạkhil-re gap banuʔ-a,There is no verbiage in/at threshold.,দোরগোড়া-তে অর্থহীন কথা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39072,OBJECT_VERB_NEG,iɲ dɔ parer e̱ne̱e̕-to bɔ-iɲ ḍabao-a,I do not be covered with parade.,আমি কুচকাওয়াজ আচ্ছাদিত হওয়া না।,santali_new_glossed (1).eaf,38,biɾ ɾe.jaʔ sɘ͡o̯ɽit̪ɛ ɔɽaʔɾe.jaʔ sat̪eko d̪aːba biɾ ɾe-jaʔ sɘ͡o̯ɽi-t̪ɛ ɔɽaʔ-ɾe-jaʔ sat̪e-ko d̪aː-b-a,Houses are covered with the forest thatch.,,0.5880,0.5880,0.3536,0.0000,0.0000,high
SYN-39073,LOC_NEG_EXIST,rãk-re bhẹj banuʔ-a,There is no stamina in/at silt.,পলি-তে সহ্যশক্তি নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39075,POSS_NOM,ona dɔ am-aʔ jagesar kan-a,That is you's area.,ওটা তুমি-এর এলাকা।,santali_glossed_new_2.eaf,94,alɛ d̪ɔ apɛ ʈɔʈʰa balɛ cala.a alɛ d̪ɔ apɛ ʈɔ-ʈʰa ba-lɛ cala-a,We will not go to your area.,,0.7337,0.7337,0.5774,0.0000,0.0000,high
SYN-39082,NUM_NOUN_EXIST,pe̱ pea surạg minaʔ,There are/is three trace.,তিন চিহ্ন আছে।,bangla_sentences_glossed.eaf,38,alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi,We are two brothers and three sisters.,,0.6556,0.6556,0.3536,0.0000,0.0000,high
SYN-39083,LOC_NEG_EXIST,gaḍa-re aṅgra banuʔ-a,There is no utility in/at depression.,গর্ত / নিচু জায়গা-তে উপযোগিতা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39088,LOC_EXIST,gahana-re dalal minaʔ,There is broker in/at eclipse (sun or moon).,গ্রহণ-তে দালাল আছে।,santali_texts_glossed.eaf,27,siɲ cand̪o aɾ hoi talaɾɛ siɲ cand̪ogii ɟit̪ɘoena siɲ-cand̪o aɾ hoi tala-ɾɛ siɲ-cand̪o-gi-i ɟit̪ɘ-oena,"Between the Sun and the wind, the Sun won.",,0.7477,0.7477,0.2500,0.0000,0.0000,high
SYN-39093,OBJECT_VERB_NEG,abo dɔ sasaṅ-to ba-bon biriń-a,we do not ooze out with turmeric.,আমরা হলুদ চুঁইয়ে পড়া না।,santali_new_glossed.eaf,74,nit̪ bahaɾɛ-sɛc͡ʔ-ɛm cala-o̯ d̪aɽe-jaʔa nit̪ bahaɾɛ-sɛc͡ʔ-ɛm cala-o̯ d̪aɽe-jaʔ-a,You can go out now.,,0.5719,0.5719,0.2887,0.0000,0.0000,high
SYN-39100,OBJECT_VERB_NEG,abo dɔ paras-to ba-bon cahap̕-a,we do not gape with helping of food.,আমরা খাবার পরিবেশন হাঁ করা না।,santali_pasted_text.eaf,106,d̪ajakkat̪ɛʔ gɔɽɔoɘɲbɛn d̪ajak-kat̪ɛʔ gɔɽɔo-ɘɲ-bɛn,Please help me.,,0.6006,0.6006,0.4082,0.0000,0.0000,high
SYN-39101,PLACE_VERB,iɲ dɔ sisir dak̕-re e̱ne̱c̕ kan-a,I do play in/at dew.,আমি শিশির-তে খেলা।,santali_glossed_new_2.eaf,40,uni sã͡o̯t̪ɛɲ gat̪e.a uni sã͡o̯-t̪ɛɲ gat̪e-a,I will play with him/her.,,0.7885,0.7885,0.5000,0.0000,0.0000,high
SYN-39103,SUBJ_ADJ,iɲ dɔ nijuạn kan-a,I am pubescent.,আমি যৌবনপ্রাপ্ত।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4743,high
SYN-39125,PLACE_VERB,am dɔ cuạ̃-re tebak̕ kan-a,you do to forestall in/at spring (water).,তুমি ঝর্ণা-তে আগেভাগে করা।,santali_pasted_text.eaf,68,"ɔɽaʔɾɛ d̪aʔ bɘnuʔa, ɔnat̪ɛ d̪aʔ id̪iɲ hɛjcʔakana ɔɽaʔ-ɾɛ d̪aʔ bɘnu-ʔ-a, ɔna-t̪ɛ d̪aʔ id̪i-ɲ hɛjcʔ-a-kana","There is no water at home, so I came to fetch water.",,0.5674,0.5674,0.0000,0.0000,0.0000,high
SYN-39134,IMPERATIVE,oṭaṅ me,Please to be blown away.,উড়ে যাওয়া।,santali_imperatives_glossed.eaf,55,ɘɖi sɘŋgiɲ ɘɖi sɘŋgiɲ,Far Away,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-39139,OBJECT_VERB_NEG,am dɔ khijur-to ba-m ạpir-a,"you do not squint, to with palm tree.",তুমি খেজুর গাছ ট্যারা চোখে তাকানো না।,santali_glossed_new_2.eaf,31,amaʔ d̪aɾe am-aʔ d̪aɾe,Your tree.,,0.7469,0.7469,0.4082,0.0000,0.0000,high
SYN-39145,POSS_NOM,ona dɔ abo-aʔ gane gạrib kan-a,That is we's poor people.,ওটা আমরা-এর গরিব মানুষ।,santali_matthew_glossed(1).eaf,17,mɔnre renɑd̪ejɔk'kɑnkod̪eko bʰɑɡɑnɑ mɔn-re renɑ-d̪e-jɔk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,Blessed are the poor in spirit.,,0.5509,0.5509,0.4082,0.0000,0.0000,high
SYN-39151,LOC_NEG_EXIST,datka oṛak̕-re bhaph banuʔ-a,There is no steam in/at kitchen.,রান্নাঘর-তে বাষ্প নেই।,santali_glossed_3.eaf,90,kɘ͡i̯d̪ɘ kɘ͡i̯d̪ɘ,Kitchen Knife,,0.5523,0.5523,0.4082,0.0000,0.0000,high
SYN-39159,ADV_VERB,abo dɔ caṇḍ loko phoko kan-a,we do to puff firmly.,আমরা দৃঢ়ভাবে ফুলিয়ে তোলা।,santali_glossed_3.eaf,138,kʰɘɟɘɽi kʰɘɟɘɽi,Puffed rice,,0.8052,0.8052,0.5000,0.0000,0.0000,high
SYN-39164,ADV_VERB,iɲ dɔ khulạsa gạḍiạu kan-a,I do sink without misgiving.,আমি সন্দেহ ছাড়া ডুবে যাওয়া।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.5905,0.5905,0.2887,0.0000,0.0000,high
SYN-39167,ADV_VERB,am dɔ lahke bhirobhoro kan-a,you do open with discrimination.,তুমি বিচারবুদ্ধি সহকারে খুলে যাওয়া।,santali_matthew_glossed(1).eaf,10,sermɑ d̪o ʤʰic'enɑ sermɑ d̪o ʤʰic'-enɑ,The heavens were opened.,,0.6969,0.6969,0.4082,0.0000,0.0000,high
SYN-39171,SUBJ_ADJ,iɲ dɔ pạhil kan-a,I am foremost.,আমি সর্বাগ্রে।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4743,high
SYN-39173,LOC_NEG_EXIST,buru nala-re sim banuʔ-a,There is no barndoor fowl in/at valley.,উপত্যকা-তে মুরগি নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2500,0.0000,0.0000,high
SYN-39179,LOC_NEG_EXIST,cạukạn-re gendṛak̕ banuʔ-a,There is no rags in/at maidan.,ময়দান-তে ছেঁড়া কাপড় নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39185,SUBJ_VERB_NEG_PRESENT,am dɔ ba-m re̱pe̱ć kan-a,you do not to bandy words.,তুমি তর্ক করা না।,santali_glossed_new_2.eaf,97,iɲ uni.jaʔ kat̪ʰaɾɛ ɛkalt̪ɛ bɘɲ kusilena iɲ uni.j-aʔ kat̪ʰa-ɾɛ ɛkal-t̪ɛ bɘɲ kusi-le-na,I was not at all happy with his words.,,0.6276,0.6276,0.4082,0.0000,0.0000,high
SYN-39187,ADJ_NOUN,ona dɔ marsal dokha kan-a,That is a light hesitation.,ওটা হালকা দ্বিধা।,matthew_santali_glossed.eaf,18,Ape do dharti reak' marsal kanape Ape do dharti reak' marsal kan-ape,You are the light of the world.,,0.7248,0.7248,0.5000,0.0000,0.3086,high
SYN-39190,LOC_NEG_EXIST,gaḍlak̕-re bachṛa koṛa banuʔ-a,"There is no hobbledehoy, a in/at ravine.",খাঁড়া-তে কিশোর নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39201,YESNO_VERB,abo dɔ o̱lo̱m jho̱lo̱m kan-a?,Do we acting the gentleman?,আমরা কি ভদ্রলোক সাজা?,santali_new_glossed.eaf,102,no̯a d̪ɔ ɘɖi-t̪ɛt̪ bɘɽic͡ʔ kɘmi kana no̯a d̪ɔ ɘɖi-t̪ɛt̪ bɘɽic͡ʔ kɘmi kana,It is a heinous act.,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-39203,SUBJ_VERB_NEG_FUTURE,iɲ dɔ bɔ-iɲ ader-a,I will not insert / place carefully.,আমি প্রবেশ করানো করবে না।,santali_new_glossed_1.eaf,55,husi.yɘɾt̪ɛ calaʔmɛ husi.yɘɾ-t̪ɛ calaʔ-mɛ,Go carefully.,,0.6352,0.6352,0.4082,0.0000,0.0000,high
SYN-39209,DEMO_NEG_ADJ,nɔa dɔ ba-ŋ ạnạṛi kan-a,This is not new.,এটা নতুন নয়।,santali_with_ipa.eaf,77,nui-d̪o aleren nawa gati kuɽi kan-a-e nui-d̪o ale-ren nawa gati kuɽi kan-a-e nuid̪o ɑleren nɑwɑ ɡɑti kuɽi kɑnɑe,He is our new friend.,,0.6222,0.6222,0.5774,0.0000,0.0000,high
SYN-39210,LOC_NEG_EXIST,guric̕ mande-re ispat banuʔ-a,There is no steel in/at midden.,আবর্জনার স্তূপ-তে ইস্পাত নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39216,OBJECT_VERB_NEG,iɲ dɔ lag-to bɔ-iɲ beṇḍao-a,I do not kill with loggerheads.,আমি বিবাদ / ঝগড়া হত্যা করা না।,santali_matthew_glossed(1).eaf,23,ɑlom kʰunɑ ɑr jɑhɑede-e kʰun uni d̪o bicɑrre d̪ɑyike hoyok'ɑ ɑlom kʰunɑ ɑr jɑhɑe-d̪e-e kʰun uni d̪o bicɑr-re d̪ɑyike hoyok'-ɑ,"Do not kill, and whoever kills will be liable to judgment.",,0.7548,0.7548,0.3536,0.0000,0.0000,high
SYN-39228,LOC_NEG_EXIST,do̱ngaḍa-re go̱lpe̱ banuʔ-a,There is no tattle in/at pit.,গর্ত-তে বাজে কথা বলা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39231,POSS_NOM,nɔa dɔ am-aʔ mat̕ dardhi kan-a,This is you's clump of bamboos.,এটা তুমি-এর বাঁশের ঝাড়।,santali_glossed_new_2.eaf,33,mãt̪ʔ ɾe.jaʔ ʈʰeŋga mãt̪ʔ ɾe.j-aʔ ʈʰeŋga,Stick of bamboo.,,0.6958,0.6958,0.5000,0.0000,0.0000,high
SYN-39237,LOC_EXIST,alagjạṛi-re gola jambṛa minaʔ,There is explosion in/at parasitic plant.,পরজীবী উদ্ভিদ-তে বিস্ফোরণ আছে।,santali_with_ipa.eaf,124,iɲ-d̪o huɾu ɾohu iŋ tʃalaʔ kan-a iɲ-d̪o huɾu ɾohu iŋ tʃalaʔ kan-a iɲd̪o huɾu ɾohu iŋ t͡ʃɑlɑʔ kɑnɑ,I am going to plant rice.,,0.5974,0.5974,0.2887,0.0000,0.0000,high
SYN-39238,PROHIBITIVE,alɔ-m map-a,Do not to excuse.,ক্ষমা করা না।,santali_dialogues_glossed.eaf,23,ikɘkɘɲmɛ ikɘkɘɲ-mɛ,Excuse us.,,0.8278,0.8278,0.7071,0.0000,0.0000,high
SYN-39243,SUBJ_NEG_ADJ,uni dɔ ba-e margạiṭha kan-a,he/she is not soiled.,সে ময়লা নয়।,santali_new_glossed_1.eaf,5,baŋlad̪isɘm ɾenaʔ hasa d̪ɔ cas abad̪ lɘgit̪ʔ ɘɖi bʰage.ja baŋlad̪is-ɘm ɾenaʔ hasa d̪ɔ cas abad̪ lɘgit̪ʔ ɘɖi bʰage-ja,The soil of Bangladesh is good for cultivation.,,0.5744,0.5744,0.5000,0.0000,0.0000,high
SYN-39245,LOC_NEG_EXIST,bilạt-re bạhu banuʔ-a,There is no bride in/at england.,"ইংল্যান্ড-তে বধূ, নববধূ নেই।",santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-39248,POSS_NOM,nɔa dɔ uni-aʔ jhoṛa kan-a,This is he/she's disc made of twigs.,এটা সে-এর ডালপালা দিয়ে তৈরি চাকতি।,santali_with_ipa.eaf,95,tʃe t̪epe oɾae kid̪a tʃe t̪epe oɾae kid̪a t͡ʃe t̪epe oɾɑe kid̪ɑ,What is the house made of?,,0.7248,0.7248,0.3333,0.0000,0.0000,high
SYN-39253,LOC_NEG_EXIST,ranakap̕-re baṭa banuʔ-a,"There is no commission, brokerage in/at ascent.","আরোহণ পথ-তে দালালি, কমিশন নেই।",santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2500,0.0000,0.0000,high
SYN-39259,SUBJ_VERB_NEG_FUTURE,iɲ dɔ bɔ-iɲ cet̕-a,I will not learn.,আমি শেখা করবে না।,santali_dialogues_glossed.eaf,38,mãhasɔ͡i̯ alɛ d̪ɔ cɛt̪̚ʔko cet̪̚ʔ hojoʔ tale.ja mahasɔi alɛ d̪ɔ cɛt̪̚ʔ-ko cet̪̚ʔ ho-joʔ t̪ale-ja,"What do we have to learn, sir?",,0.5628,0.5628,0.5774,0.0000,0.0000,high
SYN-39262,POSS_NOM,nɔa dɔ abo-aʔ bạhu kan-a,This is we's wife.,"এটা আমরা-এর স্ত্রী, বউ।",santali_bangla_glossed.eaf,52,unhilɘʔgi ɛɾa hɔpɔnko niɘ hɘɟuʔmɛ t̪ahlɛ un-hilɘʔ-gi ɛɾa hɔpɔn-ko niɘ hɘɟuʔ-mɛ t̪ahlɛ,Come with your wife and children on that day.,,0.6218,0.6218,0.4472,0.0000,0.0000,high
SYN-39263,SUBJ_VERB_PAST,uni dɔ ạtu-len-a,he/she did flow.,সে প্রবাহিত হওয়া করেছিল।,santali_pasted_text.eaf,3,pɘɾsi d̪ɔ mit̪ʔ bid̪ɘl kʰɔn aɾ mit̪ʔ bid̪ɘlɾɛ sɛn paɾɔmɔʔa pɘɾsi d̪ɔ mit̪ʔ bid̪ɘl kʰɔn aɾ mit̪ʔ bid̪ɘl-ɾɛ sɛn paɾɔmɔʔ-a,Language flows from one generation to another.,,0.5588,0.5588,0.5000,0.0000,0.0000,high
SYN-39270,DEMO_NEG_NOM,ona dɔ chạpri dɔ ba-ŋ kan-a,That is not hut.,ওটা কুঁড়েঘর নয়।,santali_with_ipa.eaf,117,t̪ihin-d̪o bɔ-iɲ tʃal-a t̪ihin-d̪o bɔ-iɲ tʃal-a t̪ihind̪o bɔiɲ t͡ʃɑlɑ,I won't go to the hut today.,,0.6666,0.6666,0.5000,0.0000,0.0000,high
SYN-39274,DEMO_NEG_NOM,ona dɔ nahẹl dɔ ba-ŋ kan-a,That is not plough.,ওটা লাঙল নয়।,santali_with_ipa.eaf,123,iɲ-d̪o naheli ʃiʔa iɲ-d̪o naheli ʃiʔa iɲd̪o nɑheli ʃiʔɑ,I will drive the plough.,,0.7071,0.7071,0.7071,0.0000,0.0000,high
SYN-39280,POSS_NOM,ona dɔ abo-aʔ sim eṅga kan-a,That is we's hen.,ওটা আমরা-এর মুরগি।,santali_glossed_new.eaf,88,miʔ-ʈɛn sɘnɖi aɾ miʔ-ʈɛn kalɔʈ̚ ni̯͡ɘ-t̪ɛ-ɲ ɛhɔb-a miʔ-ʈɛn sɘnɖi aɾ miʔ-ʈɛn kalɔʈ̚ ni̯͡ɘ-t̪ɛ-ɲ ɛhɔb-a,Brother: I will start with a rooster and a hen.,,0.6057,0.6057,0.5000,0.0000,0.0000,high
SYN-39281,ADJ_NOUN,nɔa dɔ khedar bedar bembha kan-a,This is a without plan muff.,এটা পরিকল্পনাহীন মাফ (হাতঢাকা)।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.5905,0.5905,0.2887,0.0000,0.0000,high
SYN-39283,PLACE_VERB,am dɔ samaṅ-re ugni monda kan-a,you do to be deranged in/at front.,তুমি সামনে-তে বিভ্রান্ত হওয়া।,santali_new_glossed.eaf,71,maʈʰ samaŋ-ɾe-ge mit̪-ʔʈɛc͡ʔ pukʰɾi mɛna-a maʈʰ samaŋ-ɾe-ge mit̪-ʔ-ʈɛc͡ʔ pukʰɾi mɛna-a,There is a pond in front of the field.,,0.6289,0.6289,0.4082,0.0000,0.0000,high
SYN-39290,SUBJ_VERB_PAST,iɲ dɔ ḍo̱yo̱l-len-a,I did ascending and descending.,আমি উঠানামা করেছিল।,santali_mark1_glossed.eaf,17,ɑr ɟiu dɔ mitʔten pɔtɑm lekɑ ɑcre ɑrɡɔnkɑne ɲelkɑdɑ ɑr ɟiu dɔ mitʔ-ten pɔtɑm lekɑ ɑc-re ɑrɡɔn-kɑne ɲel-kɑdɑ,And the Spirit descending on him like a dove.,,0.5738,0.5738,0.3162,0.0000,0.0000,high
SYN-39295,LOC_EXIST,bund-re ṭạku minaʔ,There is blight affecting rice plant in/at drop.,ফোঁটা-তে ধানের পোকা আছে।,santali_with_ipa.eaf,124,iɲ-d̪o huɾu ɾohu iŋ tʃalaʔ kan-a iɲ-d̪o huɾu ɾohu iŋ tʃalaʔ kan-a iɲd̪o huɾu ɾohu iŋ t͡ʃɑlɑʔ kɑnɑ,I am going to plant rice.,,0.5925,0.5925,0.4472,0.0000,0.0000,high
SYN-39301,ADV_VERB,uni dɔ bhạtic̕ tạpiń kan-a,he/she does to repercuss of course.,সে অবশ্যই প্রতিধ্বনিত হওয়া।,santali_glossed_new_3.eaf,74,ɟɘɾuɽgeʲɲ lɘi̯.akina ɟɘɾuɽ-ge-ɲ lɘj-akin-a,Of course I will tell them.,,0.6905,0.6905,0.4082,0.0000,0.0000,high
SYN-39304,SUBJ_ADJ,iɲ dɔ dhidrik kan-a,I am bold.,আমি সাহসী।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4743,high
SYN-39306,LOC_EXIST,bạte-re ghańjioṅ minaʔ,There is central bag in/at courtyard of house.,উঠান-তে কেন্দ্রস্থলের ব্যাগ আছে।,santali_new_glossed (1).eaf,22,unid̪ɔ mit̪̚ʔʈɛn bɛghɔ̃ kiɾiɲa͡i̯ hojoʔa uni-d̪ɔ mit̪̚ʔ-ʈɛn bɛghɔ̃ kiɾiɲ-a͡i̯ hoj-oʔ-a,Have to buy him a bag too.,,0.5505,0.5505,0.2500,0.0000,0.0000,high
SYN-39323,POSS_EXIST,abo-aʔ mit't'e harcat̕ horcot̕ minaʔ,we have one ups and downs.,আমরা একটি উত্থান-পতন আছে।,santali_imperatives_glossed.eaf,11,ɟɔɟɔm d̪uɽup̚ʔ-pɛ ɟɔɟɔm d̪uɽup̚ʔ-pɛ,Sit down to eat.,,0.6083,0.6083,0.4082,0.0000,0.0000,high
SYN-39328,LOC_NEG_EXIST,dãṛgu-re cor kheda banuʔ-a,There is no jupiter (planet) in/at precipice.,খাড়া গিরিখাদ-তে বৃহস্পতি গ্রহ নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2500,0.0000,0.0000,high
SYN-39340,DEMO_NOM,ona dɔ dukhṛi kan-a,That is pocket.,ওটা পকেট।,santali_dialogues_glossed.eaf,7,ho͡i̯ d̪aɽe.jaʔa gubli kʰɔn ɲuɾena aɾ baŋkʰan gubli kʰɔn kumɾu.jɛnt̪ama ho͡i̯ d̪aɽe-jaʔ-a gubli kʰɔn ɲuɾ-e-na aɾ baŋ-kʰan gubli kʰɔn kumɾu-jɛn-t̪am-a,"It may have fallen out of the pocket, or someone has stolen it from the pocket.",,0.7121,0.7121,0.4082,0.0000,0.0000,high
