generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-00420,YESNO_VERB,uni dɔ le̱ń kan-a?,Does he/she to creep?,সে কি চুপিসারে চলা?,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00423,IMPERATIVE,cạrit me,Please note.,লক্ষ্য করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00424,YESNO_VERB,iɲ dɔ monda kan-a?,Do I to deteriorate?,আমি কি অবনতি হওয়া?,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2739,0.0000,0.0000,0.0000,0.5477,low
SYN-00425,POSS_EXIST,abo-aʔ mit't'e lạhi minaʔ,we have one crude lac.,আমরা একটি ল্যাক আছে।,santali_with_ipa.eaf,66,iɲ-aʔ mit't'e boi minaʔ iɲ-aʔ mit't'e boi minaʔ iɲɑʔ mitʔte boi minɑʔ,I have a book.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00427,ADV_VERB,abo dɔ jhumblại me̱ate phere kan-a,we do to gush in a covey.,আমরা ঝাঁকে ঝাঁকে ঝরে পড়া।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00428,ADJ_NOUN,ona dɔ mạurạsi jor kan-a,That is a hereditary (of tenures) vigour.,ওটা বংশানুক্রমিক বল / জোর।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00429,DEMO_ADJ,nɔa dɔ sum kan-a,This is parsimonious.,এটা কৃপণ।,santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.2250,0.0000,0.0000,0.2500,0.0000,low
SYN-00430,SUBJ_NEG_ADJ,abo dɔ ba-bon iman kan-a,we are not conscientious.,আমরা বিবেকবান নয়।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00431,PROHIBITIVE,alɔ-m pahada phodo-a,Do not to sprawl.,ছড়িয়ে পড়া না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00434,DEMO_ADJ,ona dɔ cirgạl kan-a,That is wary.,ওটা সতর্ক।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00435,PLACE_VERB,iɲ dɔ kạrkhana-re to̱go̱c̕ kan-a,I do to masticate in/at workshop.,আমি কর্মশালা-তে চিবানো।,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2315,0.0000,0.0000,0.0000,0.4629,low
SYN-00438,POSS_NOM,ona dɔ uni-aʔ bud bhorsa kan-a,That is he/she's encouragement.,ওটা সে-এর উৎসাহ।,santali_glossed_dialogues.eaf,22,maːt̪ɔbɛɲ calaʔkana maː-t̪ɔbɛ-ɲ cal-aʔ-kan-a,"Alright Father, I am going.",,0.1768,0.0000,0.0000,0.0000,0.3536,low
SYN-00440,SUBJ_VERB_NEG_PRESENT,abo dɔ ba-bon oar kan-a,we do not to skim (as cream).,আমরা উপরের অংশ তুলে নেওয়া না।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00441,OBJECT_VERB_NEG,uni dɔ ḍobhak̕-to ba-e heṛa ghesa-a,he/she does not to be intimate with puddle.,সে কাদার গর্ত অন্তরঙ্গ হওয়া না।,santali_with_ipa.eaf,33,uni-d̪o ba-e siɽiɲ-a-e uni-d̪o ba-e siɽiɲ-a-e unid̪o bɑe siɽiɲɑe,He doesn't sing.,,0.2222,0.0000,0.0000,0.0000,0.4444,low
SYN-00442,SUBJ_VERB_FUTURE,abo dɔ dharao-a,we will owe.,আমরা ঋণী হওয়া করবে।,santali_glossed_new_2.eaf,124,abo abo,We.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00443,DEMO_ADJ,ona dɔ nijuạn kan-a,That is pubescent.,ওটা যৌবনপ্রাপ্ত।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00444,SUBJ_VERB_NEG_PRESENT,iɲ dɔ bɔ-iɲ mano̱t kan-a,I do not to esteem.,আমি সম্মান করা না।,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00447,YESNO_ADJ,ona dɔ ḍahgoriạ kan-a?,Is that envious?,ওটা কি ঈর্ষাপরায়ণ?,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00449,DEMO_NOM,nɔa dɔ dhuạ̃ dhuṅgiạ kan-a,This is smoke.,এটা ধোঁয়া।,santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.2250,0.0000,0.0000,0.2500,0.0000,low
SYN-00452,DEMO_NOM,ona dɔ porja kan-a,That is ryot.,ওটা রায়ত / কৃষক।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00453,DEMO_ADJ,ona dɔ labar lobur kan-a,That is pulpy.,ওটা নরম ও রসালো।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00454,SUBJ_VERB_PRESENT,uni dɔ bhinạ kan-a-e,he/she does disagree.,সে মতভেদ করা।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.2582,0.0000,0.0000,0.0000,0.5164,low
SYN-00457,NUM_NOUN_EXIST,eka ic̕ minaʔ,There are/is one dross.,এক ধাতুর আবর্জনা / খাদ আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.1800,0.0000,0.0000,0.2000,0.0000,low
SYN-00459,IMPERATIVE,ragbag me,Please to respond.,উত্তর দেওয়া।,santali_glossed_new_2.eaf,44,lahasɛʲcʔ calaʔme laha-sɛʲcʔ calaʔ-me,Walk forward.,,0.1443,0.0000,0.0000,0.0000,0.2887,low
SYN-00463,DEMO_NOM,ona dɔ jan kan-a,That is creature.,ওটা জীব।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00467,SUBJ_VERB_FUTURE,abo dɔ riṅgi ṭiṅgi-a,we will to exult.,আমরা আনন্দিত হওয়া করবে।,santali_glossed_new_2.eaf,124,abo abo,We.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00469,IMPERATIVE,khed me,Please to expel.,বিতাড়িত করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00473,YESNO_ADJ,ona dɔ nico kan-a?,Is that unbecoming?,ওটা কি অনুপযুক্ত?,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00474,SUBJ_VERB_FUTURE,abo dɔ bạḍ biṛit-a,we will increase.,আমরা বৃদ্ধি করবে।,santali_glossed_new_2.eaf,124,abo abo,We.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00475,SUBJ_VERB_NEG_FUTURE,abo dɔ ba-bon soṛa-a,we will not to halve.,আমরা অর্ধেক করা করবে না।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.2265,0.0000,0.0000,0.0000,0.4529,low
SYN-00476,SUBJ_VERB_FUTURE,uni dɔ goha e̱m-a,he/she will to testify.,সে সাক্ষ্য দেওয়া করবে।,santali_glossed_new_2.eaf,126,uni uni,He/She.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00477,YESNO_ADJ,ona dɔ ḍhar kan-a?,Is that trickling?,ওটা কি ঝরে পড়া?,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00478,POSS_EXIST,am-aʔ mit't'e ḍạḍu minaʔ,you have one oar.,তুমি একটি দাঁড় আছে।,santali_with_ipa.eaf,66,iɲ-aʔ mit't'e boi minaʔ iɲ-aʔ mit't'e boi minaʔ iɲɑʔ mitʔte boi minɑʔ,I have a book.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00483,DEMO_NOM,ona dɔ ḍẽ̱hẽ̱ kan-a,That is deformity (protuberant).,ওটা বিকৃতি।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00486,YESNO_VERB,am dɔ dagao kan-a?,Do you bespeak?,তুমি কি অগ্রিম আদেশ দেওয়া?,santali_glossed_1.eaf,81,amd̪ɔ cɛt̪̚ʔ no̯͡a ni̯͡ɘt̪ɛ ɟahanaʔɛm ganɖɔnakad̪a? am d̪ɔ cɛt̪ʔ no̯͡a ni̯͡ɘ-t̪ɛ ɟahanaʔ-e-m ganɖɔn-akad-a? am | d̪ɔ | cɛt̪ʔ | no̯͡a | ni̯͡ɘ-t̪ɛ | ɟahanaʔ-e-m | ganɖɔn-akad-a,Pradeep: Have you thought about it?,[S8.4] প্রদীপ: তুমি কি এটা নিয়ে কিছু ভেবেছ?,0.2683,0.0000,0.0000,0.2981,0.0000,low
SYN-00489,OBJECT_VERB_NEG,uni dɔ ciroc̕ co̱ro̱c̕-to ba-e dag-a,he/she does not cauterise with dripping.,সে ঝরে পড়া পোড়ানো না।,santali_glossed_1.eaf,5,ɲɛlɛɾasa ɲu ɲut̪ɛ uni.jaʔ laʲc̚ʔ d̪ɔ pʰulɘ͡u̯ɛnt̪a.ja ɛnɾɛhɔ̃ ɲɛlɛɾasa ɲuɲu d̪ɔ ba͡i̯ bɘgi.jad̪a. ɲɛlɛɾasa ɲu-ɲu-t̪ɛ uni-aʔ lac̚ʔ d̪ɔ pʰulɘ͡u̯-en-t̪a-a aɾ-ɛn-ɾɛ-hɔ̃ ɲɛlɛɾasa ɲu-ɲu d̪ɔ ba͡i̯ bɘgi-akad-a. ɲɛlɛɾasa | ɲu-ɲu-t̪ɛ | uni-aʔ | lac̚ʔ | d̪ɔ | pʰulɘ͡u̯-en-t̪a-a | ɛnɾɛhɔ̃ | ɲɛlɛɾasa | ɲu-ɲu | d̪ɔ | ba͡i̯ | bɘgi-akad-a,"His stomach swelled as he kept devouring the honey, but still he did not stop eating.","[S1.5] মধু খেতে খেতে তার পেট ফুলে গেল, তবুও সে খাওয়া থামালো না।",0.2233,0.0000,0.0000,0.2481,0.0000,low
SYN-00492,SUBJ_ADJ,abo dɔ mersitur kan-a-bon,we are paltry.,আমরা তুচ্ছ।,santali_glossed_1.eaf,65,alɛ ɟɔt̪ɔhɔɽ mɔ̃ɟge menaʔle.ja. alɛ ɟɔt̪ɔ-hɔɽ mɔ̃ɟ-ge mena-le-a. alɛ | ɟɔt̪ɔ-hɔɽ | mɔ̃ɟ-ge | mena-le-a,Nephew: We are all fine.,[S7.5] ভাতিজা: আমরা সবাই ভালো আছি।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00493,POSS_EXIST,am-aʔ mit't'e bõ̠s budạ minaʔ,you have one genealogy.,তুমি একটি বংশতালিকা আছে।,santali_with_ipa.eaf,66,iɲ-aʔ mit't'e boi minaʔ iɲ-aʔ mit't'e boi minaʔ iɲɑʔ mitʔte boi minɑʔ,I have a book.,,0.2795,0.0000,0.0000,0.0000,0.5590,low
SYN-00494,ADV_VERB,uni dɔ le̱ce̱r pahada phodo kan-a,he/she does to sprawl glibly.,সে সহজভাবে ছড়িয়ে পড়া।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00495,SUBJ_VERB_PAST,uni dɔ gutạ-len-a,he/she did to prod.,সে খোঁচানো করেছিল।,santali_with_ipa.eaf,38,uni oɽae sen-len-a uni oɽae sen-len-a uni oɽɑe senlenɑ,He went home.,,0.2535,0.0000,0.0000,0.0000,0.5071,low
SYN-00496,SUBJ_VERB_NEG_PRESENT,am dɔ ba-m beṛhae kan-a,you do not encircle.,তুমি ঘিরে ফেলা না।,santali_see_paradigm.eaf,71,am bam ɲɛla am ba-m ɲɛl-a,You will not see.,,0.2857,0.0000,0.0000,0.0000,0.5714,low
SYN-00497,ADV_VERB,abo dɔ ragda ragdi mina kan-a,we do to deduct closely.,আমরা ঘনিষ্ঠভাবে কাটা।,santali_glossed_1.eaf,65,alɛ ɟɔt̪ɔhɔɽ mɔ̃ɟge menaʔle.ja. alɛ ɟɔt̪ɔ-hɔɽ mɔ̃ɟ-ge mena-le-a. alɛ | ɟɔt̪ɔ-hɔɽ | mɔ̃ɟ-ge | mena-le-a,Nephew: We are all fine.,[S7.5] ভাতিজা: আমরা সবাই ভালো আছি।,0.1964,0.0000,0.0000,0.2182,0.0000,low
SYN-00498,DEMO_NEG_NOM,nɔa dɔ tet̕ dɔ ba-ŋ kan-a,This is not abstract noun marker.,এটা বিমূর্ত বিশেষ্য প্রত্যয় নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00502,OBJECT_VERB,abo dɔ mãyã-i dhekar-a,we do belch with sympathy.,আমরা সহানুভূতি ঢেঁকুর তোলা।,santali_glossed_new_2.eaf,124,abo abo,We.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00504,SUBJ_VERB_NEG_FUTURE,uni dɔ ba-e do̱yo̱k̕-a,he/she will not retch.,সে বমি করার ভাব করবে না।,santali_with_ipa.eaf,33,uni-d̪o ba-e siɽiɲ-a-e uni-d̪o ba-e siɽiɲ-a-e unid̪o bɑe siɽiɲɑe,He doesn't sing.,,0.2722,0.0000,0.0000,0.0000,0.5443,low
SYN-00507,SUBJ_VERB_FUTURE,iɲ dɔ lo̱ṭo̱m-a,I will to abrogate.,আমি বাতিল করা করবে।,santali_glossed_new_2.eaf,123,iɲ iɲ,Myself/Me.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00508,IMPERATIVE,bebohar me,Please comport oneself.,আচরণ করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00510,SUBJ_VERB_PRESENT,iɲ dɔ co̱k̕ kan-a,I do kiss.,আমি চুমু খাওয়া।,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2739,0.0000,0.0000,0.0000,0.5477,low
SYN-00511,OBJECT_VERB_NEG,abo dɔ pitol-to ba-bon bokṛo-a,we do not tickle with brass.,আমরা পিতল গুদগুদি দেওয়া না।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.1961,0.0000,0.0000,0.0000,0.3922,low
SYN-00514,PROHIBITIVE,alɔ-m sostop-a,Do not to cherish.,লালন করা না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00515,ADV_VERB,uni dɔ sarpaṭ marte calao kan-a,he/she does direct with a guzzle.,সে গরগর করে খাওয়া নির্দেশ দেওয়া।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00519,OBJECT_VERB_NEG,am dɔ bhisor-to ba-m ko̱rko̱ṭo̱-a,you do not to project with omission of duty.,তুমি কর্তব্যচ্যুতি বেরিয়ে থাকা না।,santali_see_paradigm.eaf,71,am bam ɲɛla am ba-m ɲɛl-a,You will not see.,,0.2673,0.0000,0.0000,0.0000,0.5345,low
SYN-00521,PLACE_VERB,am dɔ ranakap̕-re bes kan-a,you do cure in/at ascent.,তুমি আরোহণ পথ-তে আরোগ্য করা।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00522,POSS_NOM,ona dɔ uni-aʔ hucuk kan-a,That is he/she's compulsion.,ওটা সে-এর বাধ্যতা / জোরজবরদস্তি।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00524,PLACE_VERB,iɲ dɔ cor kheda-re ajak̕ kan-a,I do importune in/at jupiter (planet).,আমি বৃহস্পতি গ্রহ-তে বারবার অনুরোধ করা।,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2165,0.0000,0.0000,0.0000,0.4330,low
SYN-00526,SUBJ_VERB_PAST,am dɔ ṭak̕-len-a,you did to click.,তুমি টিকটিক শব্দ করা করেছিল।,santali_glossed_new_2.eaf,125,am am,You.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00529,ADJ_NOUN,nɔa dɔ ge̱ne̱c̕ chiạ kan-a,This is a neat and tidy abomination.,এটা পরিচ্ছন্ন ও পরিপাটি ঘৃণ্য বস্তু।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00530,SUBJ_VERB_NEG_FUTURE,uni dɔ ba-e dạbṛi maṅgal-a,he/she will not wherret.,সে তাড়া করা করবে না।,santali_with_ipa.eaf,33,uni-d̪o ba-e siɽiɲ-a-e uni-d̪o ba-e siɽiɲ-a-e unid̪o bɑe siɽiɲɑe,He doesn't sing.,,0.2520,0.0000,0.0000,0.0000,0.5040,low
SYN-00533,DEMO_NEG_ADJ,nɔa dɔ ba-ŋ galbajṛi kan-a,This is not pert.,এটা চটপটে নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00535,DEMO_ADJ,ona dɔ ḍhạṭhi kan-a,That is inexorable.,ওটা অনমনীয়।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00537,SUBJ_VERB_NEG_FUTURE,uni dɔ ba-e bhijạu-a,he/she will not operate.,সে কার্যকর করা করবে না।,santali_with_ipa.eaf,33,uni-d̪o ba-e siɽiɲ-a-e uni-d̪o ba-e siɽiɲ-a-e unid̪o bɑe siɽiɲɑe,He doesn't sing.,,0.2722,0.0000,0.0000,0.0000,0.5443,low
SYN-00538,DEMO_NEG_ADJ,nɔa dɔ ba-ŋ baḍae kan-a,"This is not cognizant of, to be.",এটা অবগত নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00539,YESNO_VERB,uni dɔ ge̱we̱l kan-a?,Does he/she to squirm?,সে কি ছটফট করা?,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00542,DEMO_NEG_ADJ,ona dɔ ba-ŋ hipiṛ kan-a,That is not tremulous.,ওটা কম্পিত / থরথরে নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00543,SUBJ_NEG_ADJ,abo dɔ ba-bon be̱hũṭ kan-a,we are not oppressive.,আমরা নিপীড়ক নয়।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00545,ADJ_NOUN,ona dɔ gal bajoṛiạ iṭạ kan-a,That is a funny brick.,ওটা মজাদার ইট।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00546,SUBJ_VERB_PRESENT,abo dɔ nisṛạu kan-a-bon,we do banter.,আমরা ঠাট্টা।,santali_glossed_1.eaf,65,alɛ ɟɔt̪ɔhɔɽ mɔ̃ɟge menaʔle.ja. alɛ ɟɔt̪ɔ-hɔɽ mɔ̃ɟ-ge mena-le-a. alɛ | ɟɔt̪ɔ-hɔɽ | mɔ̃ɟ-ge | mena-le-a,Nephew: We are all fine.,[S7.5] ভাতিজা: আমরা সবাই ভালো আছি।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00549,SUBJ_NEG_ADJ,uni dɔ ba-e dondkoṛo kan-a,he/she is not notable.,সে উল্লেখযোগ্য নয়।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00550,OBJECT_VERB,uni dɔ ḍihdar-i gạḍiạu-a,he/she does bury with zemindary official.,সে জমিদারি কর্মকর্তা কবর দেওয়া।,santali_glossed_new_2.eaf,126,uni uni,He/She.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00552,YESNO_VERB,abo dɔ dho̱ro̱m kan-a?,Do we sanctify?,আমরা কি পবিত্র করা?,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00553,ADV_VERB,iɲ dɔ jạni jạti bo̱c̕ kan-a,I do unsheathe independently.,আমি স্বাধীনভাবে খাপ থেকে বের করা।,santali_glossed_1.eaf,49,babaʈʰɛnkʰɔn iɲd̪ɔ ɔlɔʔ aɾ paɽha͡ɔ̯iɲ cit̪̚ʔakad̪a. baba-ʈʰɛn-kʰɔn iɲ d̪ɔ ɔlɔʔ aɾ paɽha͡ɔ̯-iɲ cit̪ʔ-akad-a. baba-ʈʰɛn-kʰɔn | iɲ | d̪ɔ | ɔlɔʔ | aɾ | paɽha͡ɔ̯-iɲ | cit̪ʔ-akad-a,I have learned to read and write from my father.,[S6.4] বাবার কাছ থেকে আমি পড়তে ও লিখতে শিখেছি।,0.2324,0.0000,0.0000,0.2582,0.0000,low
SYN-00556,DEMO_ADJ,nɔa dɔ ḍolao kan-a,This is limp.,এটা খোঁড়িয়ে চলা।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
