file,annotation_id,annotation_type,tier_id,tier_std,parent_tier,linguistic_type,parent_annotation_id,start_ms,end_ms,value
santali_new_glossed.eaf,a273,REF_ANNOTATION,mb,mb,ref,morpheme,a73,,,ɔɽaʔ bʰit̪ɾi-sɛc͡ʔ cala-ʔ-mɛ
santali_new_glossed.eaf,a274,REF_ANNOTATION,mb,mb,ref,morpheme,a74,,,nit̪ bahaɾɛ-sɛc͡ʔ-ɛm cala-o̯ d̪aɽe-jaʔ-a
santali_new_glossed.eaf,a275,REF_ANNOTATION,mb,mb,ref,morpheme,a75,,,t̪eheɲ d̪ɔ ɘɖi ɾɘskɘ-ɲ ɘ-i͡-kɘ-o̯e-d̪a
santali_new_glossed.eaf,a276,REF_ANNOTATION,mb,mb,ref,morpheme,a76,,,t̪eheɲ d̪ɔ ɘɖi d̪uki-ɲ ɘ-i͡-kɘ-o̯e-d̪a
santali_new_glossed.eaf,a277,REF_ANNOTATION,mb,mb,ref,morpheme,a77,,,t̪eheɲ d̪ɔ ɘɖi bes-iɲ ɘ-i͡-kɘ-o̯-d̪a
santali_new_glossed.eaf,a278,REF_ANNOTATION,mb,mb,ref,morpheme,a78,,,t̪eheɲ d̪ɔ ɘɖi bɘɽic͡ʔ-iɲ ɘ-i͡-kɘ-o̯-d̪a
santali_new_glossed.eaf,a279,REF_ANNOTATION,mb,mb,ref,morpheme,a79,,,bah-ɾɛ-ɾɛ ɘɖi ãʈ saɖe-kana
santali_new_glossed.eaf,a280,REF_ANNOTATION,mb,mb,ref,morpheme,a80,,,no̯a baha ɾe-jaʔ sɔ d̪ɔ bɘnu-a
santali_new_glossed.eaf,a281,REF_ANNOTATION,mb,mb,ref,morpheme,a81,,,ɟɔt̪ɔ-sɛc͡ʔ hiɾkʰɘ-ge sɔ kana
santali_new_glossed.eaf,a282,REF_ANNOTATION,mb,mb,ref,morpheme,a82,,,bɛc͡ʔ bɛc͡ʔ-iɲ ɘ-i͡-kɘ-o̯e-d̪a
santali_new_glossed.eaf,a283,REF_ANNOTATION,mb,mb,ref,morpheme,a83,,,set̪a-i͡ bʰuʔ-e-d̪a
santali_new_glossed.eaf,a284,REF_ANNOTATION,mb,mb,ref,morpheme,a84,,,buk-ɽu-i͡ d̪iɲa-i͡
santali_new_glossed.eaf,a285,REF_ANNOTATION,mb,mb,ref,morpheme,a85,,,moɽ-sɛc͡ʔ laha kat̪ɛʔ lɛŋga-sɛc͡ʔ ɘcuɾ-ɔʔ-mɛ
santali_new_glossed.eaf,a286,REF_ANNOTATION,mb,mb,ref,morpheme,a86,,,moɽ-sɛc͡ʔ laha kat̪ɛʔ ɟɔɟɔm-sɛc͡ʔ ɘcuɾ-ɔʔ-mɛ
santali_new_glossed.eaf,a287,REF_ANNOTATION,mb,mb,ref,morpheme,a87,,,uni d̪ɔ ɘɖi ɾɘskɘ-ɾɛ mena-ja
santali_new_glossed.eaf,a288,REF_ANNOTATION,mb,mb,ref,morpheme,a88,,,uni d̪ɔ ɘɖi d̪uk-ɾɛ mena-ja
santali_new_glossed.eaf,a289,REF_ANNOTATION,mb,mb,ref,morpheme,a89,,,no̯a ɟɔ d̪ɔ haɽha-t̪-ge-ja
santali_new_glossed.eaf,a290,REF_ANNOTATION,mb,mb,ref,morpheme,a90,,,no̯a ɟɔ d̪ɔ hɛɽɛm-ge sebe-la
santali_new_glossed.eaf,a291,REF_ANNOTATION,mb,mb,ref,morpheme,a91,,,no̯a ɟɔ d̪ɔ ɟɔɟɔ-ge-ja
santali_new_glossed.eaf,a292,REF_ANNOTATION,mb,mb,ref,morpheme,a92,,,no̯a ɟɔm-aʔ-ko-d̪ɔ ɘɖi sebela-ʔ-kana
santali_new_glossed.eaf,a293,REF_ANNOTATION,mb,mb,ref,morpheme,a93,,,biskuʈ ɟɔm-t̪ɛ ɾaham ɾaha-ɾ ɘ-i͡-kɘ-ʔ-kana
santali_new_glossed.eaf,a294,REF_ANNOTATION,mb,mb,ref,morpheme,a94,,,bini d̪ɔ ʈibil cet̪an-ɾɛ-ko d̪ɔhɔ-o̯a-ka-d̪a
santali_new_glossed.eaf,a295,REF_ANNOTATION,mb,mb,ref,morpheme,a95,,,mit̪-ʔ gʰɘɽi lɘgit̪ cet̪an sɛc͡ʔ kɔ-jɔʔ-kam
santali_new_glossed.eaf,a296,REF_ANNOTATION,mb,mb,ref,morpheme,a96,,,ɟɔt̪ɔ-ko bɛɽha-i͡-t̪ɛ-ko t̪iŋgu-o̯a-kana
santali_new_glossed.eaf,a297,REF_ANNOTATION,mb,mb,ref,morpheme,a97,,,ɔɽaʔ t̪a-i͡-nɔm-ɾɛ mit̪-ʔ-ʈɛc͡ʔ kʰamaɾ mɛna-a
santali_new_glossed.eaf,a298,REF_ANNOTATION,mb,mb,ref,morpheme,a98,,,uni gid̪ɾɘ-i͡ land̪a-i͡-d̪a
santali_new_glossed.eaf,a299,REF_ANNOTATION,mb,mb,ref,morpheme,a99,,,uni gid̪ɾɘ-i͡ ɾaʔ-ɛ-d̪a
santali_new_glossed.eaf,a300,REF_ANNOTATION,mb,mb,ref,morpheme,a100,,,no̯a baha-ɾe-jaʔ sɔː d̪ɔ ɘɖi mɔ̃ːɟ-a
santali_new_glossed.eaf,a301,REF_ANNOTATION,mb,mb,ref,morpheme,a101,,,bagan aɖɛ-pa-sɛ mit̪-ʔ leka-naʔ boge sɔ ɲam-o-a
santali_new_glossed.eaf,a302,REF_ANNOTATION,mb,mb,ref,morpheme,a102,,,no̯a d̪ɔ ɘɖi-t̪ɛt̪ bɘɽic͡ʔ kɘmi kana
santali_new_glossed.eaf,a303,REF_ANNOTATION,mb,mb,ref,morpheme,a103,,,hɔɽmɔ baba-t̪-ʔ-kana
santali_new_glossed.eaf,a304,REF_ANNOTATION,mb,mb,ref,morpheme,a104,,,ɟaŋga-ɾɛ ga-i͡-gɔm ga-i͡-gɔm-iɲ ɘ-i͡-kɘ-o̯e-d̪a
santali_new_glossed.eaf,a305,REF_ANNOTATION,mb,mb,ref,morpheme,a105,,,mit̪
santali_new_glossed.eaf,a306,REF_ANNOTATION,mb,mb,ref,morpheme,a106,,,baɾ
santali_new_glossed.eaf,a307,REF_ANNOTATION,mb,mb,ref,morpheme,a107,,,pɛ
santali_new_glossed.eaf,a308,REF_ANNOTATION,mb,mb,ref,morpheme,a108,,,pon
santali_new_glossed.eaf,a309,REF_ANNOTATION,mb,mb,ref,morpheme,a109,,,mɔ̃ɽɛ
santali_new_glossed.eaf,a310,REF_ANNOTATION,mb,mb,ref,morpheme,a110,,,t̪uɾu-i͡
santali_new_glossed.eaf,a311,REF_ANNOTATION,mb,mb,ref,morpheme,a111,,,ɛ-ja-i͡
santali_new_glossed.eaf,a401,REF_ANNOTATION,gl,gl,mb,gloss,a201,,,Water NAME-GEN And One-CLSSFR Name TOP Life-INESS
santali_new_glossed.eaf,a402,REF_ANNOTATION,gl,gl,mb,gloss,a202,,,1SG Mother-GEN Cook Food TOP Very Tasty-FIN
santali_new_glossed.eaf,a403,REF_ANNOTATION,gl,gl,mb,gloss,a203,,,1SG-GEN Cat Very Meow Meow-3SG:SUBJ Sound-FIN
santali_new_glossed.eaf,a404,REF_ANNOTATION,gl,gl,mb,gloss,a204,,,1SG TOP 1SG-GEN New School Very Much Like-PRF-M-FIN
santali_new_glossed.eaf,a405,REF_ANNOTATION,gl,gl,mb,gloss,a205,,,Every Morning-LOC 1SG Father And 1SG Eldest.Brother Field-LOC Crops See-PROG Go-FIN
santali_new_glossed.eaf,a406,REF_ANNOTATION,gl,gl,mb,gloss,a206,,,Town-LOC Go-PST-COND 1PL.EXCL TOP Bengali-INSTR-1PL.EXCL Speak-FIN
santali_new_glossed.eaf,a407,REF_ANNOTATION,gl,gl,mb,gloss,a207,,,Night Rice Eat When-EMPH 1SG TOP Sleep-SBJ-CAUS-FIN
santali_new_glossed.eaf,a408,REF_ANNOTATION,gl,gl,mb,gloss,a208,,,River-GEN Fish TOP-3PL Tasty-FIN
santali_new_glossed.eaf,a409,REF_ANNOTATION,gl,gl,mb,gloss,a209,,,3SG TOP Today-3SG Come Ability-FIN-Q
santali_new_glossed.eaf,a410,REF_ANNOTATION,gl,gl,mb,gloss,a210,,,2SG TOP Spicy Eat-2SG:SUBJ Like-PRF-Q
santali_new_glossed.eaf,a411,REF_ANNOTATION,gl,gl,mb,gloss,a211,,,Tea LOC-1SG:SUBJ Sugar-put-Q
santali_new_glossed.eaf,a412,REF_ANNOTATION,gl,gl,mb,gloss,a212,,,Curry-LOC-2SG:SUBJ Salt-put.PST-FIN
santali_new_glossed.eaf,a413,REF_ANNOTATION,gl,gl,mb,gloss,a213,,,2SG TOP This Book-2SG:SUBJ Read-PST-PRF-FIN
santali_new_glossed.eaf,a414,REF_ANNOTATION,gl,gl,mb,gloss,a214,,,3SG TOP Today Why NEG-3SG Go-PST-PST-FIN
santali_new_glossed.eaf,a415,REF_ANNOTATION,gl,gl,mb,gloss,a215,,,2SG When-LOC Home-2SG:SUBJ Return-FIN
santali_new_glossed.eaf,a416,REF_ANNOTATION,gl,gl,mb,gloss,a216,,,1SG TOP Which-DIR-1SG:SUBJ Go-FIN
santali_new_glossed.eaf,a417,REF_ANNOTATION,gl,gl,mb,gloss,a217,,,1SG TOP Which DIR Go-M Must-OBL-1SG-FIN
santali_new_glossed.eaf,a418,REF_ANNOTATION,gl,gl,mb,gloss,a218,,,2SG TOP Tomorrow When-LOC Home-2SG:SUBJ Come-FIN
santali_new_glossed.eaf,a419,REF_ANNOTATION,gl,gl,mb,gloss,a219,,,Why-2SG:SUBJ Laugh-PROG-FIN
santali_new_glossed.eaf,a420,REF_ANNOTATION,gl,gl,mb,gloss,a220,,,Why-2PL Laugh-PROG-PRF-CONT Stay-COP
santali_new_glossed.eaf,a421,REF_ANNOTATION,gl,gl,mb,gloss,a221,,,Where-LOC-2SG:SUBJ Go-M-COP
santali_new_glossed.eaf,a422,REF_ANNOTATION,gl,gl,mb,gloss,a222,,,Where-LOC-2SG:SUBJ Go-PST-PST-FIN
santali_new_glossed.eaf,a423,REF_ANNOTATION,gl,gl,mb,gloss,a223,,,Where-LOC-2SG:SUBJ Go-FIN
santali_new_glossed.eaf,a424,REF_ANNOTATION,gl,gl,mb,gloss,a224,,,2SG TOP Which-LOC Play-M-2SG:SUBJ Go-FIN
santali_new_glossed.eaf,a425,REF_ANNOTATION,gl,gl,mb,gloss,a225,,,Home-LOC Anyone-Q Exist-M-2PL-Q
santali_new_glossed.eaf,a426,REF_ANNOTATION,gl,gl,mb,gloss,a226,,,Home-LOC Anyone-Q-2PL Stay-FIN
santali_new_glossed.eaf,a427,REF_ANNOTATION,gl,gl,mb,gloss,a227,,,2SG TOP Morning When-LOC-2SG:SUBJ Wake.up-M
santali_new_glossed.eaf,a428,REF_ANNOTATION,gl,gl,mb,gloss,a228,,,2SG How-MANNER Exist-Q
santali_new_glossed.eaf,a429,REF_ANNOTATION,gl,gl,mb,gloss,a229,,,2SG What-2SG:SUBJ Do-PROG-FIN
santali_new_glossed.eaf,a430,REF_ANNOTATION,gl,gl,mb,gloss,a230,,,2SG What-2SG:SUBJ Do-FIN
santali_new_glossed.eaf,a431,REF_ANNOTATION,gl,gl,mb,gloss,a231,,,What Thing 2SG TOP Most Like-PRF-Q
santali_new_glossed.eaf,a432,REF_ANNOTATION,gl,gl,mb,gloss,a232,,,That Story Hear After Hear-3SG TOP Why-2PL Laugh-PRF-CONT Stay-COP
santali_new_glossed.eaf,a433,REF_ANNOTATION,gl,gl,mb,gloss,a233,,,2SG-GEN Family-LOC Who-Q-3PL Exist-M-3PL-FIN
santali_new_glossed.eaf,a434,REF_ANNOTATION,gl,gl,mb,gloss,a234,,,This Place-LOC 3PL TOP How-MANNER-INSTR-3PL Come-PST-FIN
santali_new_glossed.eaf,a435,REF_ANNOTATION,gl,gl,mb,gloss,a235,,,Which DIR-1PL.EXCL Go-PST-COND Good Become-PROG-3PL-FIN
santali_new_glossed.eaf,a436,REF_ANNOTATION,gl,gl,mb,gloss,a236,,,Any Question Stay-2SG.HON If Inform-IMP Tell-IMP-1SG-IMP
santali_new_glossed.eaf,a437,REF_ANNOTATION,gl,gl,mb,gloss,a237,,,2SG TOP Where-LOC-2SG:SUBJ Stay-FIN
santali_new_glossed.eaf,a438,REF_ANNOTATION,gl,gl,mb,gloss,a238,,,2SG TOP Where-LOC-2SG:SUBJ Stay-FIN
santali_new_glossed.eaf,a439,REF_ANNOTATION,gl,gl,mb,gloss,a239,,,2SG TOP What Today-2SG:SUBJ Come-FIN
santali_new_glossed.eaf,a440,REF_ANNOTATION,gl,gl,mb,gloss,a240,,,1PL.EXCL TOP What 3PL-OBJ-1PL.EXCL Call-PST-3PL-FIN
santali_new_glossed.eaf,a441,REF_ANNOTATION,gl,gl,mb,gloss,a241,,,1PL.EXCL TOP What 3PL-OBJ-1PL.EXCL Call-PRF-M-3PL Stay-FIN
santali_new_glossed.eaf,a442,REF_ANNOTATION,gl,gl,mb,gloss,a242,,,1PL.EXCL TOP What 3PL-OBJ-1PL.EXCL Call-PST-3PL-FIN
santali_new_glossed.eaf,a443,REF_ANNOTATION,gl,gl,mb,gloss,a243,,,2SG TOP What-1SG:SUBJ Question Ability-PST-Q
santali_new_glossed.eaf,a444,REF_ANNOTATION,gl,gl,mb,gloss,a244,,,2SG TOP Today When-LOC Home-2SG:SUBJ Come-FIN
santali_new_glossed.eaf,a445,REF_ANNOTATION,gl,gl,mb,gloss,a245,,,2SG TOP Yesterday When-LOC Home-2SG:SUBJ Come-PST-FIN
santali_new_glossed.eaf,a446,REF_ANNOTATION,gl,gl,mb,gloss,a246,,,2SG TOP How-MANNER Exist-Q
santali_new_glossed.eaf,a447,REF_ANNOTATION,gl,gl,mb,gloss,a247,,,2SG TOP What-2SG:SUBJ Do Habitually-FIN
santali_new_glossed.eaf,a448,REF_ANNOTATION,gl,gl,mb,gloss,a248,,,2SG What-2SG:SUBJ Do Habitually-FIN
santali_new_glossed.eaf,a449,REF_ANNOTATION,gl,gl,mb,gloss,a249,,,2SG TOP What-2SG:SUBJ Do-PROG-FIN
santali_new_glossed.eaf,a450,REF_ANNOTATION,gl,gl,mb,gloss,a250,,,2SG TOP What Do-NMLZ-2SG:SUBJ Like-PRF-M-FIN
santali_new_glossed.eaf,a451,REF_ANNOTATION,gl,gl,mb,gloss,a251,,,2SG What Do-NMLZ-2SG:SUBJ Like-PRF-M-FIN
santali_new_glossed.eaf,a452,REF_ANNOTATION,gl,gl,mb,gloss,a252,,,2SG TOP What Do-NMLZ-2SG:SUBJ Like-PRF-M-FIN
santali_new_glossed.eaf,a453,REF_ANNOTATION,gl,gl,mb,gloss,a253,,,2PL TOP Drink-NMLZ Water How-MANNER-INSTR-2PL Collect-FIN
santali_new_glossed.eaf,a454,REF_ANNOTATION,gl,gl,mb,gloss,a254,,,2SG TOP This How-MANNER-INSTR Cook Food-CAUS-FIN
santali_new_glossed.eaf,a455,REF_ANNOTATION,gl,gl,mb,gloss,a255,,,2SG TOP This Cake How-MANNER-INSTR-2SG:SUBJ Make-PST-TR-FIN
santali_new_glossed.eaf,a456,REF_ANNOTATION,gl,gl,mb,gloss,a256,,,2SG-GEN Home TOP Where-LOC
santali_new_glossed.eaf,a457,REF_ANNOTATION,gl,gl,mb,gloss,a257,,,1PL.EXCL TOP Today Where-LOC-1PL.EXCL Stay-FIN
santali_new_glossed.eaf,a458,REF_ANNOTATION,gl,gl,mb,gloss,a258,,,2SG Where-LOC-2SG:SUBJ Stay-FIN
santali_new_glossed.eaf,a459,REF_ANNOTATION,gl,gl,mb,gloss,a259,,,This Place-LOC Very Bad Smell COP
santali_new_glossed.eaf,a460,REF_ANNOTATION,gl,gl,mb,gloss,a260,,,Curry-LOC Spicy Excess-become-FIN
santali_new_glossed.eaf,a461,REF_ANNOTATION,gl,gl,mb,gloss,a261,,,Tea-LOC Sweet Excess-become-FIN
santali_new_glossed.eaf,a462,REF_ANNOTATION,gl,gl,mb,gloss,a262,,,Food-M Spoil-3SG-FIN
santali_new_glossed.eaf,a463,REF_ANNOTATION,gl,gl,mb,gloss,a263,,,This Fruit TOP Dripping Dripping Juicy-MANNER-FIN
santali_new_glossed.eaf,a464,REF_ANNOTATION,gl,gl,mb,gloss,a264,,,Food-GEN-3PL-LOC TOP Many Spice-3PL Apply-PST-PERF-PRF-FIN
santali_new_glossed.eaf,a465,REF_ANNOTATION,gl,gl,mb,gloss,a265,,,Shake Drink After-eat Very Refreshing Feel-PROG-CAUS-PERF-FIN
santali_new_glossed.eaf,a466,REF_ANNOTATION,gl,gl,mb,gloss,a266,,,Bed Under-GEN From Basket Bring-IMP-2SG
santali_new_glossed.eaf,a467,REF_ANNOTATION,gl,gl,mb,gloss,a267,,,School TOP This Road Opposite-side-LOC
santali_new_glossed.eaf,a468,REF_ANNOTATION,gl,gl,mb,gloss,a268,,,Home Surrounding-INSTR Tree-3PL Planted-PROG-PRF-M-FIN
santali_new_glossed.eaf,a469,REF_ANNOTATION,gl,gl,mb,gloss,a269,,,All-3PL Among-LOC This-Q Student TOP-Q Best-MANNER-FIN
santali_new_glossed.eaf,a470,REF_ANNOTATION,gl,gl,mb,gloss,a270,,,Both-MANNER-PROG-DU Intelligent Appear-FIN-M-FIN
santali_new_glossed.eaf,a471,REF_ANNOTATION,gl,gl,mb,gloss,a271,,,Field Front-LOC-EMPH One-M-CLSSFR Pond Exist-FIN
santali_new_glossed.eaf,a472,REF_ANNOTATION,gl,gl,mb,gloss,a272,,,Shop Beside-LOC-EMPH One-M-CLSSFR Field Exist-FIN
santali_new_glossed.eaf,a473,REF_ANNOTATION,gl,gl,mb,gloss,a273,,,Home Inside-DIR Go-M-2SG.IMP
santali_new_glossed.eaf,a474,REF_ANNOTATION,gl,gl,mb,gloss,a274,,,Now Outside-DIR-2SG:SUBJ Go-PST Ability-PRF-FIN
santali_new_glossed.eaf,a475,REF_ANNOTATION,gl,gl,mb,gloss,a275,,,Today TOP Very Happy-1SG Feel-PROG-CAUS-PERF-FIN
santali_new_glossed.eaf,a476,REF_ANNOTATION,gl,gl,mb,gloss,a276,,,Today TOP Very Sad-1SG Feel-PROG-CAUS-PERF-FIN
santali_new_glossed.eaf,a477,REF_ANNOTATION,gl,gl,mb,gloss,a277,,,Today TOP Very Good-1SG Feel-PROG-CAUS-FIN
santali_new_glossed.eaf,a478,REF_ANNOTATION,gl,gl,mb,gloss,a278,,,Today TOP Very Bad-1SG Feel-PROG-CAUS-FIN
santali_new_glossed.eaf,a479,REF_ANNOTATION,gl,gl,mb,gloss,a279,,,Outside-LOC-REDUP Very Sound Make-COP
santali_new_glossed.eaf,a480,REF_ANNOTATION,gl,gl,mb,gloss,a280,,,This Flower NAME-GEN Smell TOP Absence-FIN
santali_new_glossed.eaf,a481,REF_ANNOTATION,gl,gl,mb,gloss,a281,,,All-DIR Pungent-MANNER Smell COP
santali_new_glossed.eaf,a482,REF_ANNOTATION,gl,gl,mb,gloss,a282,,,Nauseous Nauseous-1SG Feel-PROG-CAUS-PERF-FIN
santali_new_glossed.eaf,a483,REF_ANNOTATION,gl,gl,mb,gloss,a283,,,Dog-ANAPH Bark-3SG-FIN
santali_new_glossed.eaf,a484,REF_ANNOTATION,gl,gl,mb,gloss,a284,,,Tickle-NMLZ-ANAPH Doing-ANAPH
santali_new_glossed.eaf,a485,REF_ANNOTATION,gl,gl,mb,gloss,a285,,,Turn-DIR After Then Left-DIR Turn-IMP-2SG
santali_new_glossed.eaf,a486,REF_ANNOTATION,gl,gl,mb,gloss,a286,,,Turn-DIR After Then Right-DIR Turn-IMP-2SG
santali_new_glossed.eaf,a487,REF_ANNOTATION,gl,gl,mb,gloss,a287,,,3SG TOP Very Happy-LOC Exist-FIN
santali_new_glossed.eaf,a488,REF_ANNOTATION,gl,gl,mb,gloss,a288,,,3SG TOP Very Pain-LOC Exist-FIN
santali_new_glossed.eaf,a489,REF_ANNOTATION,gl,gl,mb,gloss,a289,,,This Fruit TOP Bitter-NMLZ-MANNER-FIN
santali_new_glossed.eaf,a490,REF_ANNOTATION,gl,gl,mb,gloss,a290,,,This Fruit TOP Sweet-MANNER Taste-FIN
santali_new_glossed.eaf,a491,REF_ANNOTATION,gl,gl,mb,gloss,a291,,,This Fruit TOP Sour-MANNER-FIN
santali_new_glossed.eaf,a492,REF_ANNOTATION,gl,gl,mb,gloss,a292,,,This Food-GEN-3PL-TOP Very Tasty-M-COP
santali_new_glossed.eaf,a493,REF_ANNOTATION,gl,gl,mb,gloss,a293,,,Biscuit Eat-INSTR Salty Salty-GEN Feel-PROG-CAUS-M-COP
santali_new_glossed.eaf,a494,REF_ANNOTATION,gl,gl,mb,gloss,a294,,,Fan TOP Table Top-LOC-3PL Place-PST-PRF-FIN
santali_new_glossed.eaf,a495,REF_ANNOTATION,gl,gl,mb,gloss,a295,,,One-M Moment For Top DIR Look-PRF-2SG.IMP
santali_new_glossed.eaf,a496,REF_ANNOTATION,gl,gl,mb,gloss,a296,,,All-3PL Around-INSTR-3PL Stand-PST-COP
santali_new_glossed.eaf,a497,REF_ANNOTATION,gl,gl,mb,gloss,a297,,,Home Behind-NMLZ-LOC One-M-CLSSFR Farm Exist-FIN
santali_new_glossed.eaf,a498,REF_ANNOTATION,gl,gl,mb,gloss,a298,,,3SG Child-ANAPH Laugh-PROG-FIN
santali_new_glossed.eaf,a499,REF_ANNOTATION,gl,gl,mb,gloss,a299,,,3SG Child-ANAPH Cry-3SG-FIN
santali_new_glossed.eaf,a500,REF_ANNOTATION,gl,gl,mb,gloss,a300,,,This Flower-GEN-NAME Smell TOP Very Pleasant-FIN
santali_new_glossed.eaf,a501,REF_ANNOTATION,gl,gl,mb,gloss,a301,,,Garden Around-NEAR One-M Like-NAME Kind Smell Find-FIN-FIN
santali_new_glossed.eaf,a502,REF_ANNOTATION,gl,gl,mb,gloss,a302,,,This TOP Very-EMPH Bad Work COP
santali_new_glossed.eaf,a503,REF_ANNOTATION,gl,gl,mb,gloss,a303,,,Body Itch-NMLZ-M-COP
santali_new_glossed.eaf,a504,REF_ANNOTATION,gl,gl,mb,gloss,a304,,,Foot-LOC Tickle-REDUP Tickle-REDUP-1SG Feel-PROG-CAUS-PERF-FIN
santali_new_glossed.eaf,a505,REF_ANNOTATION,gl,gl,mb,gloss,a305,,,NUM:One
santali_new_glossed.eaf,a506,REF_ANNOTATION,gl,gl,mb,gloss,a306,,,NUM:Two
santali_new_glossed.eaf,a507,REF_ANNOTATION,gl,gl,mb,gloss,a307,,,NUM:Three
santali_new_glossed.eaf,a508,REF_ANNOTATION,gl,gl,mb,gloss,a308,,,NUM:Four
santali_new_glossed.eaf,a509,REF_ANNOTATION,gl,gl,mb,gloss,a309,,,NUM:Five
santali_new_glossed.eaf,a510,REF_ANNOTATION,gl,gl,mb,gloss,a310,,,NUM:Six-CLSSFR
santali_new_glossed.eaf,a511,REF_ANNOTATION,gl,gl,mb,gloss,a311,,,NUM:Seven-CLSSFR-CLSSFR
santali_new_glossed.eaf,a601,REF_ANNOTATION,ft,ft,ref,translation,a1,,,Another name for water is life.
santali_new_glossed.eaf,a602,REF_ANNOTATION,ft,ft,ref,translation,a2,,,My mother's cooking is very delicious.
santali_new_glossed.eaf,a603,REF_ANNOTATION,ft,ft,ref,translation,a3,,,My cat meows a lot.
santali_new_glossed.eaf,a604,REF_ANNOTATION,ft,ft,ref,translation,a4,,,I like my new school very much.
santali_new_glossed.eaf,a605,REF_ANNOTATION,ft,ft,ref,translation,a5,,,Every morning father and brother go to the field to see the crops.
santali_new_glossed.eaf,a606,REF_ANNOTATION,ft,ft,ref,translation,a6,,,When we go to town we speak Bengali.
santali_new_glossed.eaf,a607,REF_ANNOTATION,ft,ft,ref,translation,a7,,,Eating rice at night makes me sleepy.
santali_new_glossed.eaf,a608,REF_ANNOTATION,ft,ft,ref,translation,a8,,,Fishes of the river are very tasty.
santali_new_glossed.eaf,a609,REF_ANNOTATION,ft,ft,ref,translation,a9,,,Can he/she come today?
santali_new_glossed.eaf,a610,REF_ANNOTATION,ft,ft,ref,translation,a10,,,Do you like to eat spicy food?
santali_new_glossed.eaf,a611,REF_ANNOTATION,ft,ft,ref,translation,a11,,,Should I put sugar in the tea?
santali_new_glossed.eaf,a612,REF_ANNOTATION,ft,ft,ref,translation,a12,,,Did you add salt to the curry?
santali_new_glossed.eaf,a613,REF_ANNOTATION,ft,ft,ref,translation,a13,,,Have you read the book?
santali_new_glossed.eaf,a614,REF_ANNOTATION,ft,ft,ref,translation,a14,,,Why didn't he/she go today?
santali_new_glossed.eaf,a615,REF_ANNOTATION,ft,ft,ref,translation,a15,,,When will you return home?
santali_new_glossed.eaf,a616,REF_ANNOTATION,ft,ft,ref,translation,a16,,,Which direction do I go?
santali_new_glossed.eaf,a617,REF_ANNOTATION,ft,ft,ref,translation,a17,,,Which direction should I go?
santali_new_glossed.eaf,a618,REF_ANNOTATION,ft,ft,ref,translation,a18,,,When will you come home tomorrow?
santali_new_glossed.eaf,a619,REF_ANNOTATION,ft,ft,ref,translation,a19,,,Why are you laughing?
santali_new_glossed.eaf,a620,REF_ANNOTATION,ft,ft,ref,translation,a20,,,Why were you (plural) laughing?
santali_new_glossed.eaf,a621,REF_ANNOTATION,ft,ft,ref,translation,a21,,,Where are you going?
santali_new_glossed.eaf,a622,REF_ANNOTATION,ft,ft,ref,translation,a22,,,Where did you go?
santali_new_glossed.eaf,a623,REF_ANNOTATION,ft,ft,ref,translation,a23,,,Where will you go?
santali_new_glossed.eaf,a624,REF_ANNOTATION,ft,ft,ref,translation,a24,,,Where will you go to play?
santali_new_glossed.eaf,a625,REF_ANNOTATION,ft,ft,ref,translation,a25,,,Is anyone at home?
santali_new_glossed.eaf,a626,REF_ANNOTATION,ft,ft,ref,translation,a26,,,Will anyone be at home?
santali_new_glossed.eaf,a627,REF_ANNOTATION,ft,ft,ref,translation,a27,,,What time do you wake up in the morning?
santali_new_glossed.eaf,a628,REF_ANNOTATION,ft,ft,ref,translation,a28,,,How are you?
santali_new_glossed.eaf,a629,REF_ANNOTATION,ft,ft,ref,translation,a29,,,What are you doing?
santali_new_glossed.eaf,a630,REF_ANNOTATION,ft,ft,ref,translation,a30,,,What will you do?
santali_new_glossed.eaf,a631,REF_ANNOTATION,ft,ft,ref,translation,a31,,,What do you like to do the most?
santali_new_glossed.eaf,a632,REF_ANNOTATION,ft,ft,ref,translation,a32,,,Why were you laughing when you heard that story?
santali_new_glossed.eaf,a633,REF_ANNOTATION,ft,ft,ref,translation,a33,,,Who is in your family?
santali_new_glossed.eaf,a634,REF_ANNOTATION,ft,ft,ref,translation,a34,,,How did they get to this place?
santali_new_glossed.eaf,a635,REF_ANNOTATION,ft,ft,ref,translation,a35,,,Which direction would be better for us to go?
santali_new_glossed.eaf,a636,REF_ANNOTATION,ft,ft,ref,translation,a36,,,Let me know if you have any questions.
santali_new_glossed.eaf,a637,REF_ANNOTATION,ft,ft,ref,translation,a37,,,Where do you live?
santali_new_glossed.eaf,a638,REF_ANNOTATION,ft,ft,ref,translation,a38,,,Where will you stay?
santali_new_glossed.eaf,a639,REF_ANNOTATION,ft,ft,ref,translation,a39,,,Will you come today?
santali_new_glossed.eaf,a640,REF_ANNOTATION,ft,ft,ref,translation,a40,,,Shall we call them?
santali_new_glossed.eaf,a641,REF_ANNOTATION,ft,ft,ref,translation,a41,,,Did we call them?
santali_new_glossed.eaf,a642,REF_ANNOTATION,ft,ft,ref,translation,a42,,,Shall we call them?
santali_new_glossed.eaf,a643,REF_ANNOTATION,ft,ft,ref,translation,a43,,,Can I ask a question?
santali_new_glossed.eaf,a644,REF_ANNOTATION,ft,ft,ref,translation,a44,,,When will you come home today?
