sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,source_report_section,dictionary_slots_json,morphology_notes,rejection_risk,synthetic,needs_native_review
LLM-003991,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ  ɘnɖi  nipạṭ cehor behor,nan,,,high,santali_glossed_new.eaf,87,iɲ-d̪ɔ pɘhil-ɾɛ kalɔʈ̚ aɾ sɘnɖi sim-iɲ ɘsul-ko̯͡a,,"[{""slot"": ""n."", ""headword"": ""nipạṭ"", ""pos"": ""n."", ""english"": ""exactly"", ""bangla"": ""ঠিকঠাক"", ""semantic_domain"": ""Manner""}, {""slot"": ""v."", ""headword"": ""cehor behor"", ""pos"": ""v."", ""english"": ""Heartily"", ""bangla"": ""আন্তরিকভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-003992,emanteak̕ -kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,nan,,,medium,santali_glossed_2.eaf,32,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,,"[{""slot"": ""n."", ""headword"": ""emanteak̕"", ""pos"": ""n."", ""english"": ""Etcetera"", ""bangla"": ""ইত্যাদি"", ""semantic_domain"": ""General""}]",,,True,True
LLM-003993,cagae daṛae,nan,,,medium,lexicon(1).eaf,59,ul,,"[{""slot"": ""v."", ""headword"": ""cagae daṛae"", ""pos"": ""v."", ""english"": ""Violently"", ""bangla"": ""প্রচণ্ডভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-003994,cikic̕,nan,,,medium,bangla_sentences_glossed.eaf,23,ɔɽaʔ-ɛm hɛʲc̚ʔ-ak-an-ɾɛ-d̪ɔ d̪ɛla-laŋ d̪ãɽa ɘgu-ja,,"[{""slot"": ""n."", ""headword"": ""cikic̕"", ""pos"": ""n."", ""english"": ""Backwards"", ""bangla"": ""পিছনের দিকে"", ""semantic_domain"": ""Direction""}]",,,True,True
LLM-003995,cạcur mạcur,nan,,,medium,santali_dialogues_glossed.eaf,7,ho͡i̯ d̪aɽe-jaʔ-a gubli kʰɔn ɲuɾ-e-na aɾ baŋ-kʰan gubli kʰɔn kumɾu-jɛn-t̪am-a,,"[{""slot"": ""pron."", ""headword"": ""cạcur mạcur"", ""pos"": ""pron."", ""english"": ""Irregularly"", ""bangla"": ""অনিয়মিতভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-003996,saṭ me̱nte,nan,,,medium,santali_glossed_new_3.eaf,49,baba-ʈʰɛn-kʰɔn iɲ-d̪ɔ ɔlɔʔ aɾ paɽhaɔ̯-iɲ cit̪ʔ-akad-a,,"[{""slot"": ""n."", ""headword"": ""saṭ me̱nte"", ""pos"": ""n."", ""english"": ""forthwith"", ""bangla"": ""তৎক্ষণাৎ"", ""semantic_domain"": ""Time""}]",,,True,True
LLM-003997,darak̕,nan,,,medium,santali_glossed_dialogues.eaf,65,unɟɔ-kʰɛcʔ d̪ɔ hana at̪o nʰaɔ̯a at̪o hana gʰaɾɔ̃ɟ nʰao̯a gʰaɾɔ̃ɟ cal-aʔ hɘɟuʔ t̪ahɛ̃-kan-t̪a-ko-a,,"[{""slot"": ""n."", ""headword"": ""darak̕"", ""pos"": ""n."", ""english"": ""Without ceasing"", ""bangla"": ""অবিরাম"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-003998,ṭipṭap,nan,,,medium,santali_glossed_new_3.eaf,28,mit̪ʔ-d̪in mit̪ʔ-ʈɛn kɘhũ ɘɖi ãʈ t̪et̪aŋ-ked-e-a,,"[{""slot"": ""pron."", ""headword"": ""ṭipṭap"", ""pos"": ""pron."", ""english"": ""pitapat"", ""bangla"": ""ধড়ফড়"", ""semantic_domain"": ""Sound""}]",,,True,True
LLM-003999,iɲ d̪o d̪ak'-t̪en bapt̪i -ked-ea uni d̪o  habak̕ cubạk̕ -pe-a,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,24,iɲ d̪o d̪ak'-t̪en bapt̪is-ked-ea uni d̪o sonot̪ ɟiu-t̪-e-je bapt̪is-pe-a,,"[{""slot"": ""pron."", ""headword"": ""habak̕ cubạk̕"", ""pos"": ""pron."", ""english"": ""disconnectedly"", ""bangla"": ""বিচ্ছিন্নভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004000,Ar onko  amaner-e etak' boron-en-a uni-ak' meta-ha do  bhasbhus,nan,,,medium,matthew_santali_glossed.eaf,48,Ar onko samaner-e etak' boron-en-a uni-ak' meta-ha do sin cando leka jhak jhak-en-ae,,"[{""slot"": ""n."", ""headword"": ""bhasbhus"", ""pos"": ""n."", ""english"": ""Unexpectedly"", ""bangla"": ""হঠাৎ"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004001,bah aɖe-kana,nan,,,medium,santali_new_glossed.eaf,79,bah-ɾɛ-ɾɛ ɘɖi ãʈ saɖe-kana,,"[{""slot"": ""interj."", ""headword"": ""bah"", ""pos"": ""interj."", ""english"": ""Bravo!, Well done!"", ""bangla"": ""বাহ! শাবাশ!"", ""semantic_domain"": ""Emotion / Expression""}]",,,True,True
LLM-004002,tiriń goriń,nan,,,medium,santali_matthew_glossed.eaf,19,mɑhr-ko-d̪e-ko bʰɑɡɑ-nɑ ente on-ko d̪o piɾtʰimi-ko ɑid̪ɑri-jonɑ,,"[{""slot"": ""n."", ""headword"": ""tiriń goriń"", ""pos"": ""n."", ""english"": ""pulingly"", ""bangla"": ""টেনে টেনে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004003,ayã,nan,,,medium,santali_new_glossed.eaf,83,set̪a-i͡ bʰuʔ-e-d̪a,,"[{""slot"": ""pron."", ""headword"": ""ayã"", ""pos"": ""pron."", ""english"": ""Really"", ""bangla"": ""সত্যিই"", ""semantic_domain"": ""Emphasis""}]",,,True,True
LLM-004004,ɑr ɑleɑkʔ d̪ɔ le̱ce̱r -kɔ-le ikɑɑkɑt̪ʔ-t̪ɑ-kɔ,nan,,,medium,matthew_santali_glossed_ipa.eaf,24,ɑr ɑleɑkʔ d̪ɔs-kɔ ikɑkɑt̪-ɑ-len tʃet̪-e-lekɑ ɑle hɔ ɑleɑkʔ d̪ɔd̪ɔs-kɔ-le ikɑɑkɑt̪ʔ-t̪ɑ-kɔ,,"[{""slot"": ""pron."", ""headword"": ""le̱ce̱r"", ""pos"": ""pron."", ""english"": ""glibly"", ""bangla"": ""সহজভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004005,muʲc̚ʔ-d̪ɔ ɲɛl-ɲam-kat̪ɛ-t̪̚ʔ unɾe-ge . j-ɛ  ikɘɾi . j-ɘ-ɔ̯͡aʔ kaʈa-ɾɛ . raṅga rạṅgi . j-a,nan,,,medium,santali_glossed_new.eaf,69,muʲc̚ʔ-d̪ɔ ɲɛl-ɲam-kat̪ɛ-t̪̚ʔ unɾe-ge.j-ɛ sikɘɾi.j-ɘ-ɔ̯͡aʔ kaʈa-ɾɛ.j-ɛ gɛɾ ked̪-e.j-a,,"[{""slot"": ""pron."", ""headword"": ""raṅga rạṅgi"", ""pos"": ""pron."", ""english"": ""fiercely"", ""bangla"": ""প্রচণ্ডভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004006,Enhilok' Ji u do orak' khon odok  kur,nan,,,medium,matthew_santali_glossed.eaf,42,Enhilok' Jisu do orak' khon odok sen-kate dore-ão ar-er-e-ye durup'-en-a,,"[{""slot"": ""pron."", ""headword"": ""kur"", ""pos"": ""pron."", ""english"": ""in succession"", ""bangla"": ""পরপর"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004007,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑ caṛdak̕ buṛdak̕,nan,,,medium,matthew_santali_glossed_ipa.eaf,38,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑsi-ɑkʔ kɑmi-kɔ re-ɑn ɑɲɲɔm-ket̪ kʰɑn ɑtʃ-ren tʃelɑ-kɔ kɔlket̪ʔ-kɔ-t̪e-ye kuli-ke-d̪e-ɑ,,"[{""slot"": ""v."", ""headword"": ""caṛdak̕ buṛdak̕"", ""pos"": ""v."", ""english"": ""In patches"", ""bangla"": ""ছোপ ছোপ"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004008,gɔgɔ pɘɾ e̱pṛe̱ i baŋ baɲca-o-ă-ʔ-a,nan,,,medium,santali_glossed_new_2.eaf,77,gɔgɔ pɘɾsi-t̪ɛ kat̪ʰa baŋ ɾɔɽ-le-kʰan paɾsi baŋ baɲca-o-ă-ʔ-a,,"[{""slot"": ""v."", ""headword"": ""e̱pṛe̱"", ""pos"": ""v."", ""english"": ""Cross-wise"", ""bangla"": ""আড়াআড়ি"", ""semantic_domain"": ""Direction""}]",,,True,True
LLM-004009,ɛnt̪ɛ net̪aɾ d̪ɔ ɟini -kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘ siḍrạk̕ baḍrak̕,nan,,,medium,santali_bangla_glossed.eaf,47,ɛnt̪ɛ net̪aɾ d̪ɔ ɟinis-kɔɾɛ-naʔ d̪am hɔ̃ ɘɖi ɟɘsti-jen-a,,"[{""slot"": ""n."", ""headword"": ""siḍrạk̕ baḍrak̕"", ""pos"": ""n."", ""english"": ""abusively"", ""bangla"": ""অপমানজনকভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004010,oŋko ɛnɛc-ʔ- bhorma / bhormate ɛlɛt̪ʔ-len-kʰan pɔɾɔb ɘɖi ɾɘ kɘ-ge ho . j-o-a,nan,,,medium,santali_glossed_new_3.eaf,101,oŋko ɛnɛc-ʔ-seɾeɲ-ɾɛ-ko sɛlɛt̪ʔ-len-kʰan pɔɾɔb ɘɖi ɾɘskɘ-ge ho.j-o-a,,"[{""slot"": ""n."", ""headword"": ""bhorma / bhormate"", ""pos"": ""n."", ""english"": ""Quietly"", ""bangla"": ""চুপচাপ"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004011,khaṭa khạṭi ṭipok̕ ṭo̱po̱k̕,nan,,,high,lexicon(1).eaf,18,cas bas,,"[{""slot"": ""n."", ""headword"": ""khaṭa khạṭi"", ""pos"": ""n."", ""english"": ""by companies"", ""bangla"": ""দলে দলে"", ""semantic_domain"": ""Manner""}, {""slot"": ""conj."", ""headword"": ""ṭipok̕ ṭo̱po̱k̕"", ""pos"": ""conj."", ""english"": ""in drops"", ""bangla"": ""ফোঁটায় ফোঁটায়"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004012,eka chinạ,nan,,,medium,santali_new_glossed.eaf,55,am d̪ɔ no̯a piʈʰɘ cɛt̪-lɛka-kat̪ɛʔm bena-o̯-ke-d̪a,,"[{""slot"": ""v."", ""headword"": ""eka chinạ"", ""pos"": ""v."", ""english"": ""Singly"", ""bangla"": ""এক এক করে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004013,gupti mar,nan,,,medium,santali_glossed_new_2.eaf,129,abo-oaʔ,,"[{""slot"": ""pron."", ""headword"": ""gupti mar"", ""pos"": ""pron."", ""english"": ""unawares"", ""bangla"": ""অতর্কিতে / হঠাৎ"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004014,pạthạuṛi,Pradeep: Have you thought about it?,,,medium,santali_glossed_1.eaf,81,am | d̪ɔ | cɛt̪ʔ | no̯͡a | ni̯͡ɘ-t̪ɛ | ɟahanaʔ-e-m | ganɖɔn-akad-a,,"[{""slot"": ""pron."", ""headword"": ""pạthạuṛi"", ""pos"": ""pron."", ""english"": ""frivolously"", ""bangla"": ""ছেলেমানুষির মতো"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004015,t̪ɘɾup-ʔ aɾ  hergoc ɔʔ-kan t̪ahɛ-n-a,nan,,,medium,santali_glossed_new_3.eaf,15,t̪ɘɾup-ʔ aɾ suk̚ɾi-kin gɔc-ʔ-len-kʰan gid̪i-ko-d̪ɔ uŋkin-aʔ ɟil jɔm-ko hud̪isɔʔ-kan t̪ahɛ-n-a,,"[{""slot"": ""n."", ""headword"": ""hergoc"", ""pos"": ""n."", ""english"": ""constantly"", ""bangla"": ""সর্বদা / অবিরাম"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004016,bujuk bhaḍet̕,I still feel like crying when I remember my father.,,,high,santali_glossed_1.eaf,58,baba-iɲ | d̪isɘ-lek-han | nit̪ʔ-hɔ̃ | iɲ | ɾaʔ-ɾaʔ-iɲ | ɘ͡i̯kɘ-o̯a,,"[{""slot"": ""n."", ""headword"": ""bujuk"", ""pos"": ""n."", ""english"": ""In swarms"", ""bangla"": ""ঝাঁকে ঝাঁকে"", ""semantic_domain"": ""Manner""}, {""slot"": ""adj."", ""headword"": ""bhaḍet̕"", ""pos"": ""adj."", ""english"": ""Knock-kneed"", ""bangla"": ""ভিতরের দিকে হাঁটু বাঁকানো"", ""semantic_domain"": ""Body""}]",,,True,True
LLM-004017,re̱ko̱c̕ ro̱ko̱c̕,I have learned to read and write from my father.,,,medium,santali_glossed_1.eaf,49,baba-ʈʰɛn-kʰɔn | iɲ | d̪ɔ | ɔlɔʔ | aɾ | paɽha͡ɔ̯-iɲ | cit̪ʔ-akad-a,,"[{""slot"": ""n."", ""headword"": ""re̱ko̱c̕ ro̱ko̱c̕"", ""pos"": ""n."", ""english"": ""unevenly"", ""bangla"": ""অসমানভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004018,un-kin d̪o  paṛagaṛe,nan,,,medium,santali_matthew_glossed.eaf,14,un-kin d̪o sɑtmen-te jɑl-ko bɑgiɑt'-te-kin pɑɲɑke-d̪eɑ,,"[{""slot"": ""prep."", ""headword"": ""paṛagaṛe"", ""pos"": ""prep."", ""english"": ""unpremeditatedly"", ""bangla"": ""অপরিকল্পিতভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004019,gaphlạti,nan,,,medium,santali_glossed_new.eaf,84,baba-ʈʰɛn ɖaŋɾa kiɾiɲ-leka kɘ͡u̯ɖi bɘnu-a,,"[{""slot"": ""n."", ""headword"": ""gaphlạti"", ""pos"": ""n."", ""english"": ""Negligently"", ""bangla"": ""অবহেলায়"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004020,kɘʈi-c̚ʔ bid̪ɘl-ɾɛ iɲ ɘpu-ɲ  ã͡ɔ̯-t̪ɛ hɘʈi̯͡ɘ-ɲ cala-ʔ-kan t̪ahɛ̃-na aɾ a͡i̯ma-lekan kʰilɘʈ ɟini gabgab,nan,,,medium,santali_new_glossed (1).eaf,49,kɘʈi-c̚ʔ bid̪ɘl-ɾɛ iɲ ɘpu-ɲ sã͡ɔ̯-t̪ɛ hɘʈi̯͡ɘ-ɲ cala-ʔ-kan t̪ahɛ̃-na aɾ a͡i̯ma-lekan kʰilɘʈ ɟinis-ko-ɲ kiɾiɲ ɘgu-j-ɛt̪̚ʔ-kan t̪ahɛ-na,,"[{""slot"": ""n."", ""headword"": ""gabgab"", ""pos"": ""n."", ""english"": ""Deeply"", ""bangla"": ""গভীরভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004021,baras / bạris,"Nephew: How is grandmother, Uncle?",,,medium,santali_glossed_1.eaf,66,buɖi-gɔ | cɛt̪ʔ-lɛka | mena-a | hɔpɔn-ba,,"[{""slot"": ""conj."", ""headword"": ""baras / bạris"", ""pos"": ""conj."", ""english"": ""At intervals"", ""bangla"": ""মাঝে মাঝে"", ""semantic_domain"": ""Time""}]",,,True,True
LLM-004022,un-kin d̪o  canke,nan,,,medium,santali_matthew_glossed(1).eaf,14,un-kin d̪o sɑtmen-te jɑl-ko bɑgiɑt'-te-kin pɑɲɑke-d̪eɑ,,"[{""slot"": ""prep."", ""headword"": ""canke"", ""pos"": ""prep."", ""english"": ""Frequently"", ""bangla"": ""প্রায়ই"", ""semantic_domain"": ""Time""}]",,,True,True
LLM-004023,tạri,nan,,,medium,santali_matthew_glossed(1).eaf,18,hird̪ɑuk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,,"[{""slot"": ""n."", ""headword"": ""tạri"", ""pos"": ""n."", ""english"": ""down / below"", ""bangla"": ""নিচে"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-004024,be̱phao,nan,,,medium,lexicon.eaf,223,maɾaŋ-ba,,"[{""slot"": ""conj."", ""headword"": ""be̱phao"", ""pos"": ""conj."", ""english"": ""Freely"", ""bangla"": ""স্বাধীনভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004025,bar cho̱ṭ,Nephew: Let us know if you need anything.,,,medium,santali_glossed_1.eaf,70,ɟahanaʔ | ɟɘɾuɽ-ɔʔ-kʰan | alɛ-m | baɖa͡i̯-oco-le-a,,"[{""slot"": ""v."", ""headword"": ""bar cho̱ṭ"", ""pos"": ""v."", ""english"": ""Twice"", ""bangla"": ""দুবার"", ""semantic_domain"": ""Quantity""}]",,,True,True
LLM-004026,ɑd̪ɔ t̪urui d̪in t̪ɑy-ɔm d͡ʒi u d̪ɔ pɑt̪rɑ  ɑr d͡ʒɑkɔb ɑr uni-ren bɔehɑ d͡ʒɔhɑn  ɔnd̪e t̪ɔrɑ-kɑt̪e mit̪t̪-etʃ u ul buru-t̪e e pacak̕ marte,nan,,,medium,matthew_santali_glossed_ipa.eaf,47,ɑd̪ɔ t̪urui d̪in t̪ɑy-ɔm d͡ʒisu d̪ɔ pɑt̪rɑs ɑr d͡ʒɑkɔb ɑr uni-ren bɔehɑ d͡ʒɔhɑn sɔnd̪e t̪ɔrɑ-kɑt̪e mit̪t̪-etʃ usul buru-t̪e eskɑr-re-ye ɑyur rɑkɑ-pʔ-ket̪ʔ-kɔ-ɑ,,"[{""slot"": ""prep."", ""headword"": ""pacak̕ marte"", ""pos"": ""prep."", ""english"": ""with a spatch"", ""bangla"": ""ঝট করে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004027,baṇḍe,nan,,,medium,lexicon.eaf,89,moca,,"[{""slot"": ""n."", ""headword"": ""baṇḍe"", ""pos"": ""n."", ""english"": ""Yonder, over there"", ""bangla"": ""ঐখানে, ওদিকে"", ""semantic_domain"": ""Position""}]",,,True,True
LLM-004028,d̪i ạuṛi pạthạuṛi ɑnɑm lekɑn rɔɡ biɡʰin,nan,,,medium,santali_matthew_glossed(1).eaf,16,d̪isom hɔr-ko tɑlɑ-re sɑnɑm lekɑn rɔɡ biɡʰin,,"[{""slot"": ""prep."", ""headword"": ""ạuṛi pạthạuṛi"", ""pos"": ""prep."", ""english"": ""Irreverently"", ""bangla"": ""অশ্রদ্ধাভরে"", ""semantic_domain"": ""Behavior""}]",,,True,True
LLM-004029,cekate kharuṅ khuruṅ ermɑ rɑd͡ʒ-ɡe d̪ɔ-e mɑrɑn-ɑ,nan,,,high,matthew_santali_glossed_ipa.eaf,49,ɔnɑ ɡʱuri-re-ɡe tʃelɑ-kɔ d͡ʒisu t̪ʰen hetʃ-kɑt̪e-kɔ men-ke-d̪ɑ ɔkɔe end̪ekʰɑn sermɑ rɑd͡ʒ-ɡe d̪ɔ-e mɑrɑn-ɑ,,"[{""slot"": ""prep."", ""headword"": ""cekate"", ""pos"": ""prep."", ""english"": ""How"", ""bangla"": ""কেমন"", ""semantic_domain"": ""Grammar""}, {""slot"": ""v."", ""headword"": ""kharuṅ khuruṅ"", ""pos"": ""v."", ""english"": ""roughly"", ""bangla"": ""রূঢ়ভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004030,ɔka d̪ɔ gid̪ɾɛ-ko cɛ̃ɽɛ̃ t̪ukɘ-ku ɾɘp-ud̪-a aɾ uŋko-ɾɛn hɔpɔn-ko t̪i . padak̕ marte,nan,,,medium,santali_glossed_2.eaf,42,ɔka d̪ɔ gid̪ɾɛ-ko cɛ̃ɽɛ̃ t̪ukɘ-ku ɾɘp-ud̪-a aɾ uŋko-ɾɛn hɔpɔn-ko t̪i.jɘʔ-ko-a,,"[{""slot"": ""n."", ""headword"": ""padak̕ marte"", ""pos"": ""n."", ""english"": ""with a jump"", ""bangla"": ""লাফিয়ে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004031,chaṭ niro̱t,nan,,,high,matthew_santali_glossed_ipa.eaf,30,ɑd̪ɔ d͡ʒhɑr d͡ʒhɑr-e d̪ɑkʔ-ke-d̪ɑ ɑr bɑnbɑsi ɑrd̪-ɔye-nɑ ɑr-e hɔe-ke-d̪ɑ ɑr ɔnɑ ɔrɑkʔ-t̪e bɑd͡ʒɑɔ-en-ɑ meŋkʰɑn bɑn rupʔ-len-ɑ,,"[{""slot"": ""v."", ""headword"": ""chaṭ"", ""pos"": ""v."", ""english"": ""Easily"", ""bangla"": ""সহজে"", ""semantic_domain"": ""Manner""}, {""slot"": ""v."", ""headword"": ""niro̱t"", ""pos"": ""v."", ""english"": ""at all"", ""bangla"": ""একেবারেই"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004032,ɑr d͡ʒi hiạ khalas en pɑr-ɔmɔkʔ-kɑn-re mɑt̪ʰɑe-kɔ met̪ɑe mit̪t̪-e hɔr mɑ ul ukʔt̪ʰɑu ɔrɑkʔ t̪ʰen d̪uruʔp-ɑ-kɑn-e helke-d̪e-ɑ,nan,,,medium,matthew_santali_glossed_ipa.eaf,34,ɑr d͡ʒisu ɔnd̪e kʰɔn-e sen pɑr-ɔmɔkʔ-kɑn-re mɑt̪ʰɑe-kɔ met̪ɑe mit̪t̪-e hɔr mɑsul ukʔt̪ʰɑu ɔrɑkʔ t̪ʰen d̪uruʔp-ɑ-kɑn-e helke-d̪e-ɑ,,"[{""slot"": ""pron."", ""headword"": ""hiạ khalas"", ""pos"": ""pron."", ""english"": ""unreservedly"", ""bangla"": ""অকপটে / খোলাখুলিভাবে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004033,ʈhik-ge . j-a alaŋ banahɔɽ-t̪ɛ ɖaŋɾa-laŋ ɘ hathea . j-a,nan,,,medium,santali_glossed_new.eaf,95,ʈhik-ge.j-a alaŋ banahɔɽ-t̪ɛ ɖaŋɾa-laŋ ɘsul-e.j-a,,"[{""slot"": ""v."", ""headword"": ""hathea"", ""pos"": ""v."", ""english"": ""pitifully"", ""bangla"": ""করুণভাবে / দয়ার সাথে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004034,Alo-pe bujhaua an  sae,nan,,,medium,matthew_santali_glossed.eaf,19,Alo-pe bujhaua an se nabi-ko-ak' katha mautai-a menkhat hec'-a-kan-a,,"[{""slot"": ""n."", ""headword"": ""sae"", ""pos"": ""n."", ""english"": ""utterly"", ""bangla"": ""সম্পূর্ণরূপে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004035,muṇḍạ muṇḍi,nan,,,medium,lexicon(1).eaf,170,ipil,,"[{""slot"": ""n."", ""headword"": ""muṇḍạ muṇḍi"", ""pos"": ""n."", ""english"": ""in equal proportions"", ""bangla"": ""সমান অনুপাতে"", ""semantic_domain"": ""Manner""}]",,,True,True
LLM-004036,akaj ocjon-a,nan,,,medium,matthew_santali_glossed.eaf,26,Cotren udau-k-ko benget-ak'-o-pe ba-ko era ba-ko ira ar murai-kore ba-ko socjon-a,,"[{""slot"": ""n."", ""headword"": ""akaj"", ""pos"": ""n."", ""english"": ""Useless"", ""bangla"": ""অকেজো, অনুপযোগী"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-004037,Mon-re renadejokkankoge-ko bhagan-a ente  bhalok̕,nan,,,medium,matthew_santali_glossed.eaf,8,Mon-re renadejokkankoge-ko bhagan-a ente serma raj do onko-ak-an-gea,,"[{""slot"": ""n."", ""headword"": ""bhalok̕"", ""pos"": ""n."", ""english"": ""Respectable"", ""bangla"": ""সম্মানিত"", ""semantic_domain"": ""Social""}]",,,True,True
LLM-004038,bucbucu ɑp' orɑ-d̪eɑ,nan,,,medium,santali_matthew_glossed.eaf,6,d̪ut-ko hec'-kɑte-ko sɑp'sorɑ-d̪eɑ,,"[{""slot"": ""n."", ""headword"": ""bucbucu"", ""pos"": ""n."", ""english"": ""Conical"", ""bangla"": ""শঙ্কু আকৃতির"", ""semantic_domain"": ""Shape""}]",,,True,True
LLM-004039,Hae ape  o tor badaeko ar Phari iko pha iarako do ente ape do norok  be̱dho̱ṛ erma raj-pe iñ e et-et'-kan-a,nan,,,medium,matthew_santali_glossed.eaf,58,Hae ape sostor badaeko ar Pharisiko phasiarako do ente ape do norok samaner-e serma raj-pe iñ eset-et'-kan-a,,"[{""slot"": ""pron."", ""headword"": ""be̱dho̱ṛ"", ""pos"": ""pron."", ""english"": ""Tedious"", ""bangla"": ""ক্লান্তিকর"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-004040,alag,nan,,,medium,santali_glossed_3.eaf,133,bele,,"[{""slot"": ""n."", ""headword"": ""alag"", ""pos"": ""n."", ""english"": ""Friendless"", ""bangla"": ""একাকী, বন্ধুহীন"", ""semantic_domain"": ""Social""}]",,,True,True
LLM-004041,e̱kdhara,nan,,,medium,santali_matthew_glossed.eaf,18,hird̪ɑuk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,,"[{""slot"": ""n."", ""headword"": ""e̱kdhara"", ""pos"": ""n."", ""english"": ""Unusual"", ""bangla"": ""অসাধারণ"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-004042,ḍhemạli,nan,,,medium,santali_glossed_3.eaf,74,sanam-ko-̯͡aʔ,,"[{""slot"": ""n."", ""headword"": ""ḍhemạli"", ""pos"": ""n."", ""english"": ""Careless"", ""bangla"": ""অসাবধান"", ""semantic_domain"": ""Personality""}]",,,True,True
LLM-004043,mit̪ʔ | ɔk̚t̪ɛ | t̪ɘɾup̚ʔ | no̯͡a-i̯ | buɟʰhɘ͡o̯-ked-a | aɾ |  dạṇṭha ḍoṇṭho,At some point the tiger understood this and told the pig.,,,medium,santali_glossed_1.eaf,16,mit̪ʔ | ɔk̚t̪ɛ | t̪ɘɾup̚ʔ | no̯͡a-i̯ | buɟʰhɘ͡o̯-ked-a | aɾ | suk̚ɾi-e | mɛt̪-ad-e-a,,"[{""slot"": ""pron."", ""headword"": ""dạṇṭha ḍoṇṭho"", ""pos"": ""pron."", ""english"": ""Covered with excrescences"", ""bangla"": ""গিঁটওয়ালা"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-004044,ge̱ne̱c̕,nan,,,medium,lexicon(1).eaf,185,san,,"[{""slot"": ""n."", ""headword"": ""ge̱ne̱c̕"", ""pos"": ""n."", ""english"": ""neat and tidy"", ""bangla"": ""পরিচ্ছন্ন ও পরিপাটি"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-004045,hend̪a baː ɔka ɟini ạjạuṛi,nan,,,medium,santali_glossed_dialogues.eaf,13,hend̪a baː ɔka ɟinis t̪inɘʔ-gan-iɲ agu-ja,,"[{""slot"": ""adj."", ""headword"": ""ạjạuṛi"", ""pos"": ""adj."", ""english"": ""Empty"", ""bangla"": ""ফাঁকা"", ""semantic_domain"": ""State""}]",,,True,True
LLM-004046,ɔna i . iman,nan,,,medium,santali_bangla_glossed.eaf,9,ɔna i.yɘ-t̪ɛ hɘʈiɘ-kʰɔn hako kiɾiɲ d̪ɔ baŋ laga-o-a-ko-a,,"[{""slot"": ""n."", ""headword"": ""iman"", ""pos"": ""n."", ""english"": ""conscientious"", ""bangla"": ""বিবেকবান"", ""semantic_domain"": ""Quality""}]",,,True,True
