sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,dictionary_slots_json,synthetic,needs_native_review
LLM-004141,Plea paṭhe plit into thin  lip .,,,,medium,generated_vs_eaf_semantic_matches.csv,,Please split into thin slips.,"[{""slot"": ""noun"", ""headword"": ""paṭhe""}]",True,True
LLM-004142,we do to peep in/at courtyard of hou mo̱ko̱sto̱ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,we do to peep in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""mo̱ko̱sto̱""}]",True,True
LLM-004143,"you do fix ,  to fa ten in/at univer ramo .",,,,medium,generated_high_confidence_sentence_eaf.csv,,"you do fix, to fasten in/at universe.","[{""slot"": ""noun"", ""headword"": ""ramo""}]",True,True
LLM-004144,Plea e to  thare ṭhore h .,,,,medium,santali_synthetic_40k_sentences.csv,,Please to slash.,"[{""slot"": ""noun"", ""headword"": ""thare ṭhore""}]",True,True
LLM-004145,jạ,,,,medium,generated_santali_large.csv,,aṛap,"[{""slot"": ""noun"", ""headword"": ""jạ""}]",True,True
LLM-004146,he/ he will not cha pico̱po̱co̱ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she will not chase.,"[{""slot"": ""noun"", ""headword"": ""pico̱po̱co̱""}]",True,True
LLM-004147,leklekate onat,,,,medium,generated_santali_large.csv,,im sonat,"[{""slot"": ""noun"", ""headword"": ""leklekate""}]",True,True
LLM-004148,saekaṛa,,,,medium,generated_santali_5k.csv,,ḍạṭhu,"[{""slot"": ""noun"", ""headword"": ""saekaṛa""}]",True,True
LLM-004149,Plea e lo bhasbhus .,,,,medium,generated_vs_eaf_semantic_matches.csv,,Please lose.,"[{""slot"": ""noun"", ""headword"": ""bhasbhus""}]",True,True
LLM-004150,kho̱ṭ ɛ ɾaŋga-o-t̪ɛ  bi tiriń goriń,,,,medium,generated_santali_5k.csv,,kho̱ṭ ɛ ɾaŋga-o-t̪ɛ  bisphoṛ,"[{""slot"": ""noun"", ""headword"": ""tiriń goriń""}]",True,True
LLM-004151,ṭhare,,,,medium,generated_santali_large.csv,,sarak̕,"[{""slot"": ""noun"", ""headword"": ""ṭhare""}]",True,True
LLM-004152,ajlạtiạ,,,,medium,generated_santali_large.csv,,darmo̱ṭ,"[{""slot"": ""noun"", ""headword"": ""ajlạtiạ""}]",True,True
LLM-004153,we are perver gatagam .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,we are perverse.,"[{""slot"": ""noun"", ""headword"": ""gatagam""}]",True,True
LLM-004154,bacar,,,,medium,generated_santali_large.csv,,ḍhaka,"[{""slot"": ""noun"", ""headword"": ""bacar""}]",True,True
LLM-004155,There are people in the hou dondkoṛo .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There are people in the house.,"[{""slot"": ""noun"", ""headword"": ""dondkoṛo""}]",True,True
LLM-004156,V . li jambak̕ jombok̕,nan,,,medium,initial_data_eaf_utterances.csv,5,V.listen,"[{""slot"": ""noun"", ""headword"": ""jambak̕ jombok̕""}]",True,True
LLM-004157,akulạn,,,,medium,generated_santali_5k.csv,,labṛa,"[{""slot"": ""noun"", ""headword"": ""akulạn""}]",True,True
LLM-004158,anec̕  kʰɔn pʰɛɖ̚-kat̪ɛ ɔna d̪ɔ aɾ bɘɲ  end̪ɾa ɲam-le-d̪a,nan,,,medium,santali_dialogues_glossed.eaf,6,bas kʰɔn pʰɛɖ̚-kat̪ɛ ɔna d̪ɔ aɾ bɘɲ send̪ɾa ɲam-le-d̪a,"[{""slot"": ""conj."", ""headword"": ""anec̕""}]",True,True
LLM-004159,do̱gdo̱g,,,,medium,generated_santali_5k.csv,,dhutại,"[{""slot"": ""noun"", ""headword"": ""do̱gdo̱g""}]",True,True
LLM-004160,I do not expedite with  cratching noi caṅke .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do not expedite with scratching noise.,"[{""slot"": ""noun"", ""headword"": ""caṅke""}]",True,True
LLM-004161,adpurạ,,,,medium,generated_santali_5k.csv,,cak,"[{""slot"": ""noun"", ""headword"": ""adpurạ""}]",True,True
LLM-004162,anacur,,,,medium,generated_santali_large.csv,,caraṭ,"[{""slot"": ""noun"", ""headword"": ""anacur""}]",True,True
LLM-004163,baṛho̱n,,,,medium,generated_santali_5k.csv,,hala hạli,"[{""slot"": ""noun"", ""headword"": ""baṛho̱n""}]",True,True
LLM-004164,There i  no branching in/at  lo̱hạni .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is no branching in/at star.,"[{""slot"": ""noun"", ""headword"": ""lo̱hạni""}]",True,True
LLM-004165,baṇḍhej,,,,medium,generated_santali_5k.csv,,apco,"[{""slot"": ""noun"", ""headword"": ""baṇḍhej""}]",True,True
LLM-004166,you do not  aturate with fore daṛaṅ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you do not saturate with foreskin.,"[{""slot"": ""noun"", ""headword"": ""daṛaṅ""}]",True,True
LLM-004167,bhạgan,,,,medium,generated_santali_large.csv,,chaṛ,"[{""slot"": ""noun"", ""headword"": ""bhạgan""}]",True,True
LLM-004168,dacaṅ,,,,medium,generated_santali_5k.csv,,cabac̕ cuduc̕,"[{""slot"": ""noun"", ""headword"": ""dacaṅ""}]",True,True
LLM-004169,asapạti ho̱ṛmo̱ ar,nan,,,high,lexicon(1).eaf,18,cas bas,"[{""slot"": ""n."", ""headword"": ""asapạti ho̱ṛmo̱""}, {""slot"": ""conj."", ""headword"": ""ar""}]",True,True
LLM-004170,bitoṅ,,,,medium,generated_santali_5k.csv,,cạkrạ ghum,"[{""slot"": ""noun"", ""headword"": ""bitoṅ""}]",True,True
LLM-004171,we did di kaṭhor pect .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,we did disrespect.,"[{""slot"": ""noun"", ""headword"": ""kaṭhor""}]",True,True
LLM-004172,There i  up  and down  in/at  asket .,,,,medium,generated_high_confidence_against_eaf.csv,,There is ups and downs in/at star.,"[{""slot"": ""noun"", ""headword"": ""asket""}]",True,True
LLM-004173,apa bạṛia,,,,medium,generated_santali_large.csv,,ge̱we̱l,"[{""slot"": ""noun"", ""headword"": ""apa bạṛia""}]",True,True
LLM-004174,ańjhluṅ,,,,medium,generated_santali_5k.csv,,buniạd,"[{""slot"": ""noun"", ""headword"": ""ańjhluṅ""}]",True,True
LLM-004175,"Thi  i  we' ạtur ,  account .",,,,medium,santali_synthetic_40k_sentences.csv,,"This is we's bill, account.","[{""slot"": ""noun"", ""headword"": ""ạtur""}]",True,True
LLM-004176,be̱phaeda,,,,medium,generated_santali_5k.csv,,mạhut,"[{""slot"": ""noun"", ""headword"": ""be̱phaeda""}]",True,True
LLM-004177,gangante,,,,medium,generated_santali_5k.csv,,lạruạ,"[{""slot"": ""noun"", ""headword"": ""gangante""}]",True,True
LLM-004178,phạṛphạṛiạ,,,,medium,generated_santali_5k.csv,,ḍahao,"[{""slot"": ""noun"", ""headword"": ""phạṛphạṛiạ""}]",True,True
LLM-004179,askandni,,,,medium,generated_santali_large.csv,,dampol,"[{""slot"": ""noun"", ""headword"": ""askandni""}]",True,True
LLM-004180,There i dạrun hip in/at work hop .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There is kinship in/at workshop.,"[{""slot"": ""noun"", ""headword"": ""dạrun""}]",True,True
LLM-004181,Do I ha ḍhạṭhi ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do I haste?,"[{""slot"": ""noun"", ""headword"": ""ḍhạṭhi""}]",True,True
LLM-004182,becara,,,,medium,generated_santali_5k.csv,,aotan,"[{""slot"": ""noun"", ""headword"": ""becara""}]",True,True
LLM-004183,I do un heathe el so̱dgo̱ṛo̱ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I do unsheathe else.,"[{""slot"": ""noun"", ""headword"": ""so̱dgo̱ṛo̱""}]",True,True
LLM-004184,"Thi  i  you'  men ạnbhu ,  men truation .",,,,medium,santali_synthetic_40k_sentences.csv,,"This is you's menses, menstruation.","[{""slot"": ""noun"", ""headword"": ""ạnbhu""}]",True,True
LLM-004185,Do I di per cạmpur ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do I disperse?,"[{""slot"": ""noun"", ""headword"": ""cạmpur""}]",True,True
LLM-004186,damcak̕,,,,medium,generated_santali_large.csv,,ciṛi cunthi,"[{""slot"": ""noun"", ""headword"": ""damcak̕""}]",True,True
LLM-004187,ɔna i  . ḍoṇḍo,,,,medium,generated_santali_5k.csv,,ɔna i . doja kuṛi,"[{""slot"": ""noun"", ""headword"": ""ḍoṇḍo""}]",True,True
LLM-004188,nakara,,,,medium,generated_santali_5k.csv,,kãc,"[{""slot"": ""noun"", ""headword"": ""nakara""}]",True,True
LLM-004189,There i  no breath in/at cop chạḍ .,,,,medium,generated_high_confidence_against_eaf.csv,,There is no breath in/at copse.,"[{""slot"": ""noun"", ""headword"": ""chạḍ""}]",True,True
LLM-004190,rucup̕,,,,medium,generated_santali_large.csv,,bachṛa koṛa,"[{""slot"": ""noun"", ""headword"": ""rucup̕""}]",True,True
LLM-004191,you do to jingle in/at  ite of a hou tẽṛga .,,,,medium,generated_high_confidence_against_eaf.csv,,you do to jingle in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""tẽṛga""}]",True,True
LLM-004192,harkhetiạ,,,,medium,generated_santali_5k.csv,,ạjuạ,"[{""slot"": ""noun"", ""headword"": ""harkhetiạ""}]",True,True
LLM-004193,iman,,,,medium,generated_santali_large.csv,,jambe,"[{""slot"": ""noun"", ""headword"": ""iman""}]",True,True
LLM-004194,Do not di gui jaral .,,,,medium,santali_synthetic_40k_sentences.csv,,Do not disguise.,"[{""slot"": ""noun"", ""headword"": ""jaral""}]",True,True
LLM-004195,ḍiṅgạr,,,,medium,generated_santali_5k.csv,,ḍaṭa,"[{""slot"": ""noun"", ""headword"": ""ḍiṅgạr""}]",True,True
LLM-004196,cehel,,,,medium,generated_santali_5k.csv,,juạb,"[{""slot"": ""noun"", ""headword"": ""cehel""}]",True,True
LLM-004197,we do not to be in league with with licen bạṛiạu .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we do not to be in league with with license.,"[{""slot"": ""noun"", ""headword"": ""bạṛiạu""}]",True,True
LLM-004198,ḍhaṇḍhạniạ,,,,medium,generated_santali_5k.csv,,bo̱ko̱,"[{""slot"": ""noun"", ""headword"": ""ḍhaṇḍhạniạ""}]",True,True
LLM-004199,you do to progno ticate by divination of cour alekha .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,you do to prognosticate by divination of course.,"[{""slot"": ""noun"", ""headword"": ""alekha""}]",True,True
LLM-004200,There are/i  one excu belteń .,,,,medium,generated_vs_eaf_semantic_matches.csv,,There are/is one excuse.,"[{""slot"": ""noun"", ""headword"": ""belteń""}]",True,True
LLM-004201,I am not uncha akhṛa ạkhṛi .,,,,medium,generated_high_confidence_sentence_eaf.csv,,I am not unchaste.,"[{""slot"": ""noun"", ""headword"": ""akhṛa ạkhṛi""}]",True,True
LLM-004202,darahara,,,,medium,generated_santali_5k.csv,,jạlại,"[{""slot"": ""noun"", ""headword"": ""darahara""}]",True,True
LLM-004203,he/ he doe lek t a  pell with divi ion .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does cast a spell with division.,"[{""slot"": ""noun"", ""headword"": ""lek""}]",True,True
LLM-004204,kondoliạ,,,,medium,generated_santali_5k.csv,,ṭera,"[{""slot"": ""noun"", ""headword"": ""kondoliạ""}]",True,True
LLM-004205,Thi  i  not job' cacak̕  (a type of gra ) .,,,,medium,santali_synthetic_40k_sentences.csv,,This is not job's tears (a type of grass).,"[{""slot"": ""noun"", ""headword"": ""cacak̕""}]",True,True
LLM-004206,Thi  i  a immoral increa akaṭ .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,This is a immoral increase.,"[{""slot"": ""noun"", ""headword"": ""akaṭ""}]",True,True
LLM-004207,cuikup̕,,,,medium,generated_santali_5k.csv,,deb,"[{""slot"": ""noun"", ""headword"": ""cuikup̕""}]",True,True
LLM-004208,gaṇḍrao .  j-a,,,,medium,generated_santali_5k.csv,,puchlạ puchli . j-a,"[{""slot"": ""noun"", ""headword"": ""gaṇḍrao""}]",True,True
LLM-004209,we do to per evere in/at  ite of a hou sãohã .,,,,medium,generated_high_confidence_sentence_eaf.csv,,we do to persevere in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""sãohã""}]",True,True
LLM-004210,he/ he i kalbhag cientiou .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she is conscientious.,"[{""slot"": ""noun"", ""headword"": ""kalbhag""}]",True,True
LLM-004211,we do to ratify in/at  dane sane .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we do to ratify in/at star.,"[{""slot"": ""noun"", ""headword"": ""dane sane""}]",True,True
LLM-004212,"you did oppo jiwer jewer ,  to .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"you did oppose, to.","[{""slot"": ""noun"", ""headword"": ""jiwer jewer""}]",True,True
LLM-004213,aẽ,,,,medium,generated_santali_large.csv,,joh,"[{""slot"": ""noun"", ""headword"": ""aẽ""}]",True,True
LLM-004214,I will not to fu hạli .,,,,medium,generated_vs_eaf_semantic_matches.csv,,I will not to fuse.,"[{""slot"": ""noun"", ""headword"": ""hạli""}]",True,True
LLM-004215,we do to ru h (headlong) with mi tre  of the hou gijgij .,,,,medium,generated_high_confidence_sentence_eaf.csv,,we do to rush (headlong) with mistress of the house.,"[{""slot"": ""noun"", ""headword"": ""gijgij""}]",True,True
LLM-004216,Do not lo cerka bherka .,,,,medium,santali_synthetic_40k_sentences.csv,,Do not lose.,"[{""slot"": ""noun"", ""headword"": ""cerka bherka""}]",True,True
LLM-004217,"we are running (water) ,  noo dayak̕ .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"we are running (water), noose.","[{""slot"": ""noun"", ""headword"": ""dayak̕""}]",True,True
LLM-004218,he/ he doe  to  narl in/at  ite of a hou lo̱dho̱r .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does to snarl in/at site of a house.,"[{""slot"": ""noun"", ""headword"": ""lo̱dho̱r""}]",True,True
LLM-004219,so̱ro̱c̕,,,,medium,generated_santali_5k.csv,,bitạu,"[{""slot"": ""noun"", ""headword"": ""so̱ro̱c̕""}]",True,True
LLM-004220,bhulạuni,,,,medium,generated_santali_5k.csv,,kaje̱ bho̱je̱,"[{""slot"": ""noun"", ""headword"": ""bhulạuni""}]",True,True
LLM-004221,aṭkuṛạ,,,,medium,generated_santali_5k.csv,,bo̱l,"[{""slot"": ""noun"", ""headword"": ""aṭkuṛạ""}]",True,True
LLM-004222,rabraba,,,,medium,generated_santali_5k.csv,,niạm,"[{""slot"": ""noun"", ""headword"": ""rabraba""}]",True,True
LLM-004223,he/ he doe  trail in/at  coeta .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does trail in/at star.,"[{""slot"": ""noun"", ""headword"": ""coeta""}]",True,True
LLM-004224,aṅsạsuạ,,,,medium,generated_santali_large.csv,,dhamae dhurại,"[{""slot"": ""noun"", ""headword"": ""aṅsạsuạ""}]",True,True
LLM-004225,ma  . dhund,,,,medium,generated_santali_5k.csv,,ma . tethoṛ,"[{""slot"": ""noun"", ""headword"": ""dhund""}]",True,True
LLM-004226,ge̱je̱ pe̱te̱ ɔ-ɾɛ d̪ɔhɔ-kam,,,,medium,output_layoutA.csv,52,baksɔ-ɾɛ d̪ɔhɔ-kam,"[{""slot"": ""noun"", ""headword"": ""ge̱je̱ pe̱te̱""}]",True,True
LLM-004227,There i dimạk  in/at path .,,,,medium,santali_synthetic_40k_sentences.csv,,There is tears in/at path.,"[{""slot"": ""noun"", ""headword"": ""dimạk""}]",True,True
LLM-004228,kikic̕ ko̱ko̱c̕,,,,medium,generated_santali_5k.csv,,jo̱s,"[{""slot"": ""noun"", ""headword"": ""kikic̕ ko̱ko̱c̕""}]",True,True
LLM-004229,I do to peep in/at courtyard of hou aḍa umạr .,,,,medium,generated_high_confidence_sentence_eaf.csv,,I do to peep in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""aḍa umạr""}]",True,True
LLM-004230,cagae,,,,medium,generated_santali_5k.csv,,do̱l,"[{""slot"": ""noun"", ""headword"": ""cagae""}]",True,True
LLM-004231,jạlim,,,,medium,generated_santali_5k.csv,,tak ro̱ko̱m,"[{""slot"": ""noun"", ""headword"": ""jạlim""}]",True,True
LLM-004232,Thi  i  you'  mucu  di charged from no akạliạ .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is you's mucus discharged from nose.,"[{""slot"": ""noun"", ""headword"": ""akạliạ""}]",True,True
LLM-004233,he/ he doe  not moi hamram .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,he/she does not moisten.,"[{""slot"": ""noun"", ""headword"": ""hamram""}]",True,True
LLM-004234,you did to fu lo̱co̱r po̱co̱r .,,,,medium,generated_vs_eaf_semantic_matches.csv,,you did to fuse.,"[{""slot"": ""noun"", ""headword"": ""lo̱co̱r po̱co̱r""}]",True,True
LLM-004235,irạ,,,,medium,generated_santali_5k.csv,,gal bajoṛiạ,"[{""slot"": ""noun"", ""headword"": ""irạ""}]",True,True
LLM-004236,lo̱ṅgo̱r co̱ṅgo̱r,,,,medium,generated_santali_large.csv,,ḍho̱ṇṭho̱,"[{""slot"": ""noun"", ""headword"": ""lo̱ṅgo̱r co̱ṅgo̱r""}]",True,True
LLM-004237,"Thi  i  not ob tacle , thetha .",,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,"This is not obstacle, an.","[{""slot"": ""noun"", ""headword"": ""thetha""}]",True,True
LLM-004238,There are/i  eleven purpo boḍe .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There are/is eleven purpose.,"[{""slot"": ""noun"", ""headword"": ""boḍe""}]",True,True
LLM-004239,bo̱ro̱ḍaṅ urmạ minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,bar surmạ minaʔ,"[{""slot"": ""noun"", ""headword"": ""bo̱ro̱ḍaṅ""}]",True,True
LLM-004240,janam dara a dak̕,,,,medium,generated_santali_5k.csv,,kasa dak̕,"[{""slot"": ""noun"", ""headword"": ""janam dara""}]",True,True
LLM-004241,paṭpaṭ ar-re caraṭ minaʔ,,,,medium,santali_synthetic_40k_sentences.csv,,jagesar-re caraṭ minaʔ,"[{""slot"": ""noun"", ""headword"": ""paṭpaṭ""}]",True,True
LLM-004242,There i  no  hot (for gun) in/at  mall hou honań .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,There is no shot (for gun) in/at small house.,"[{""slot"": ""noun"", ""headword"": ""honań""}]",True,True
LLM-004243,"I do not to cackle with enactment , mirido̱s .",,,,medium,generated_vs_eaf_semantic_matches.csv,,"I do not to cackle with enactment, an.","[{""slot"": ""noun"", ""headword"": ""mirido̱s""}]",True,True
LLM-004244,There i  no inju tice in/at cop pregnant .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is no injustice in/at copse.,"[{""slot"": ""noun"", ""headword"": ""pregnant""}]",True,True
LLM-004245,"There i  no revenge ,  retaliation in/at courtyard of hou dapat̕ .",,,,medium,santali_synthetic_40k_sentences.csv,,"There is no revenge, retaliation in/at courtyard of house.","[{""slot"": ""noun"", ""headword"": ""dapat̕""}]",True,True
LLM-004246,I  that di rogoṛ olate ?,,,,medium,santali_synthetic_40k_sentences.csv,,Is that disconsolate?,"[{""slot"": ""noun"", ""headword"": ""rogoṛ""}]",True,True
LLM-004247,he/ he doe  not contu be̱je̱k .,,,,medium,generated_vs_eaf_semantic_matches.csv,,he/she does not contuse.,"[{""slot"": ""noun"", ""headword"": ""be̱je̱k""}]",True,True
LLM-004248,Plea cakṛacokṛo cold .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,Please scold.,"[{""slot"": ""noun"", ""headword"": ""cakṛacokṛo""}]",True,True
LLM-004249,labar lobur,,,,medium,generated_santali_large.csv,,nạrkol,"[{""slot"": ""noun"", ""headword"": ""labar lobur""}]",True,True
LLM-004250,andakul,,,,medium,generated_santali_5k.csv,,ae upại,"[{""slot"": ""noun"", ""headword"": ""andakul""}]",True,True
LLM-004251,That i  a hu hed purpo kạbuạ .,,,,medium,generated_high_confidence_against_eaf.csv,,That is a hushed purpose.,"[{""slot"": ""noun"", ""headword"": ""kạbuạ""}]",True,True
LLM-004252,ghama a dak̕,,,,medium,generated_santali_large.csv,,kasa dak̕,"[{""slot"": ""noun"", ""headword"": ""ghama""}]",True,True
LLM-004253,d̪inɘm-hilɘʔ  bhuṭkạ,nan,,,medium,santali_glossed_2.eaf,31,d̪inɘm-hilɘʔ set̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,"[{""slot"": ""n."", ""headword"": ""bhuṭkạ""}]",True,True
LLM-004254,go̱ḍo̱p̕,,,,medium,generated_santali_5k.csv,,butru,"[{""slot"": ""noun"", ""headword"": ""go̱ḍo̱p̕""}]",True,True
LLM-004255,There i  no weapon  in/at cop cothra .,,,,medium,generated_high_confidence_sentence_eaf.csv,,There is no weapons in/at copse.,"[{""slot"": ""noun"", ""headword"": ""cothra""}]",True,True
LLM-004256,we have one morti hiṭlạha .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we have one mortise.,"[{""slot"": ""noun"", ""headword"": ""hiṭlạha""}]",True,True
LLM-004257,cho̱bcho̱b,,,,medium,generated_santali_5k.csv,,ṭikmiń cẽ̱ṛẽ̱,"[{""slot"": ""noun"", ""headword"": ""cho̱bcho̱b""}]",True,True
LLM-004258,Do I plea paṭka ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do I please?,"[{""slot"": ""noun"", ""headword"": ""paṭka""}]",True,True
LLM-004259,cãe,,,,medium,generated_santali_5k.csv,,aṭhaona paṭhaona,"[{""slot"": ""noun"", ""headword"": ""cãe""}]",True,True
LLM-004260,Thi  i  a petulant  even  barat̕ borot̕  of Tauru .,,,,medium,santali_synthetic_40k_sentences.csv,,This is a petulant seven stars of Taurus.,"[{""slot"": ""noun"", ""headword"": ""barat̕ borot̕""}]",True,True
LLM-004261,o̱so̱mbhag,,,,medium,generated_santali_5k.csv,,phạlu,"[{""slot"": ""noun"", ""headword"": ""o̱so̱mbhag""}]",True,True
LLM-004262,ãṭwar,,,,medium,generated_santali_5k.csv,,ṭhak̕ ṭho̱k̕,"[{""slot"": ""noun"", ""headword"": ""ãṭwar""}]",True,True
LLM-004263,aṭe̱t̕ sit̕,,,,medium,generated_santali_5k.csv,,bebohar,"[{""slot"": ""noun"", ""headword"": ""aṭe̱t̕ sit̕""}]",True,True
LLM-004264,Thi  i  you'  relay (of hor budgạriạ  or palki-bearer ) .,,,,medium,generated_vs_eaf_semantic_matches.csv,,This is you's relay (of horses or palki-bearers).,"[{""slot"": ""noun"", ""headword"": ""budgạriạ""}]",True,True
LLM-004265,mukhu . i ter . in . law,,,,medium,output_layoutA.csv,238,KIN.sister.in.law,"[{""slot"": ""noun"", ""headword"": ""mukhu""}]",True,True
LLM-004266,Thi  i raṅga coṅga .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,This is gap.,"[{""slot"": ""noun"", ""headword"": ""raṅga coṅga""}]",True,True
LLM-004267,je̱mṭhe̱,,,,medium,generated_santali_5k.csv,,dho̱mo̱kiạ,"[{""slot"": ""noun"", ""headword"": ""je̱mṭhe̱""}]",True,True
LLM-004268,That i  you' so̱nto̱r terday .,,,,medium,generated_high_confidence_against_eaf.csv,,That is you's yesterday.,"[{""slot"": ""noun"", ""headword"": ""so̱nto̱r""}]",True,True
LLM-004269,Thi  i  a uncommon  le̱me̱ń m .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,This is a uncommon schism.,"[{""slot"": ""noun"", ""headword"": ""le̱me̱ń""}]",True,True
LLM-004270,I do to ru tle with pau lubur .,,,,medium,generated_vs_eaf_sentence_semantic_matches.csv,,I do to rustle with pause.,"[{""slot"": ""noun"", ""headword"": ""lubur""}]",True,True
LLM-004271,There i  no male in/at cop dho̱ṛo̱k̕ .,,,,medium,santali_synthetic_40k_sentences.csv,,There is no male in/at copse.,"[{""slot"": ""noun"", ""headword"": ""dho̱ṛo̱k̕""}]",True,True
LLM-004272,lucạ,,,,medium,generated_santali_large.csv,,inci,"[{""slot"": ""noun"", ""headword"": ""lucạ""}]",True,True
LLM-004273,Do you di plea lạdus ?,,,,medium,santali_synthetic_40k_sentences.csv,,Do you displease?,"[{""slot"": ""noun"", ""headword"": ""lạdus""}]",True,True
LLM-004274,eka dukạ,,,,medium,generated_santali_large.csv,,bhulạu,"[{""slot"": ""noun"", ""headword"": ""eka dukạ""}]",True,True
LLM-004275,gargat̕ u  went around the whole of Galilee teaching .,,,,medium,generated_vs_eaf_semantic_matches.csv,,Jesus went around the whole of Galilee teaching.,"[{""slot"": ""noun"", ""headword"": ""gargat̕""}]",True,True
LLM-004276,That i  a watery  phada .,,,,medium,santali_synthetic_40k_sentences.csv,,That is a watery star.,"[{""slot"": ""noun"", ""headword"": ""phada""}]",True,True
LLM-004277,gitlạha,,,,medium,generated_santali_5k.csv,,likhạ,"[{""slot"": ""noun"", ""headword"": ""gitlạha""}]",True,True
LLM-004278,pạṇḍu,nan,,,medium,initial_data_eaf_utterances.csv,65,here,"[{""slot"": ""noun"", ""headword"": ""pạṇḍu""}]",True,True
LLM-004279,we will not mi u omor .,,,,medium,generated_vs_eaf_semantic_matches.csv,,we will not misuse.,"[{""slot"": ""noun"", ""headword"": ""omor""}]",True,True
LLM-004280,noa baɽge-ɾɛ bʰage ca bi bato̱l   baŋ ho  .  jo-gɔ-ʔ-a,,,,medium,generated_santali_5k.csv,,noa baɽge-ɾɛ bʰage ca bises  baŋ ho . jo-gɔ-ʔ-a,"[{""slot"": ""noun"", ""headword"": ""bato̱l""}]",True,True
LLM-004281,ropa,,,,medium,generated_santali_5k.csv,,ḍohṭa,"[{""slot"": ""noun"", ""headword"": ""ropa""}]",True,True
LLM-004282,There i  no  ub cription in/at courtyard of hou diwạya .,,,,medium,generated_high_confidence_against_eaf.csv,,There is no subscription in/at courtyard of house.,"[{""slot"": ""noun"", ""headword"": ""diwạya""}]",True,True
LLM-004283,jạṛi,,,,medium,generated_santali_5k.csv,,jinạu,"[{""slot"": ""noun"", ""headword"": ""jạṛi""}]",True,True
LLM-004284,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡  . yi,,,,medium,generated_santali_5k.csv,,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡ . hko̱ṭ,"[{""slot"": ""noun"", ""headword"": ""yi""}]",True,True
LLM-004285,That i  you' dãedãe .,,,,medium,santali_synthetic_40k_sentences.csv,,That is you's rags.,"[{""slot"": ""noun"", ""headword"": ""dãedãe""}]",True,True
LLM-004286,ãṭ khara -re ra ak̕ banuʔ-a,,,,medium,santali_synthetic_40k_sentences.csv,,bas-re rasak̕ banuʔ-a,"[{""slot"": ""noun"", ""headword"": ""ãṭ khara""}]",True,True
LLM-004287,po̱ho̱t,,,,medium,generated_santali_large.csv,,baj,"[{""slot"": ""noun"", ""headword"": ""po̱ho̱t""}]",True,True
LLM-004288,we do to hunt of cour cạhi .,,,,medium,generated_high_confidence_against_eaf.csv,,we do to hunt of course.,"[{""slot"": ""noun"", ""headword"": ""cạhi""}]",True,True
