sentence_id,santali_sentence,english_gloss,bangla_gloss,sentence_type,confidence,source_eaf_file,source_eaf_utterance_id,source_eaf_pattern,source_report_section,dictionary_slots_json,morphology_notes,rejection_risk,synthetic,needs_native_review
LLM-002585,Hae ape  o tor badaeko ar Phari iko pha iarako do ente ape do norok  oka erma raj-pe iñ e et-et'-kan-a,nan,,,medium,matthew_santali_glossed.eaf,58,Hae ape sostor badaeko ar Pharisiko phasiarako do ente ape do norok samaner-e serma raj-pe iñ eset-et'-kan-a,,"[{""slot"": ""pron."", ""headword"": ""oka"", ""pos"": ""pron."", ""english"": ""which"", ""bangla"": ""কোনটি"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-002586,bạjni ɛɾma iɲ-aʔ-hɔ̃ noŋka-ge ho͡i̯-len-a,nan,,,medium,santali_glossed_dialogues.eaf,40,cala-o-ɛn sɛɾma iɲ-aʔ-hɔ̃ noŋka-ge ho͡i̯-len-a,,"[{""slot"": ""n."", ""headword"": ""bạjni"", ""pos"": ""n."", ""english"": ""Musician"", ""bangla"": ""সংগীতজ্ঞ, বাদ্যকর"", ""semantic_domain"": ""Music""}]",,,True,True
LLM-002587,aɖɛ-pa e ɾejaʔ i ado̱r . j-oʔ-t̪a-bo-n-a,nan,,,medium,santali_glossed_new_3(1).eaf,99,aɖɛ-pase ɾejaʔ iskul-ko-ɾɛ abu calaʔ ho.j-oʔ-t̪a-bo-n-a,,"[{""slot"": ""n."", ""headword"": ""ado̱r"", ""pos"": ""n."", ""english"": ""Pride"", ""bangla"": ""অহংকার"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-002588,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡ . ạtu,nan,,,medium,bangla_sentences_glossed.eaf,33,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡.ji-iɲ ɲam-ked̪a,,"[{""slot"": ""v."", ""headword"": ""ạtu"", ""pos"": ""v."", ""english"": ""Flow"", ""bangla"": ""প্রবাহিত হওয়া"", ""semantic_domain"": ""Motion""}]",,,True,True
LLM-002589,iɲ-aʔ i kul d̪ɔ nɔnɖɛ kʰɔn pɛ ma . chạuni ɘŋgi-iɲ-a,nan,,,medium,bangla_sentences_glossed.eaf,39,iɲ-aʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgi-iɲ-a,,"[{""slot"": ""n."", ""headword"": ""chạuni"", ""pos"": ""n."", ""english"": ""Encampment"", ""bangla"": ""শিবির"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-002590,noa baɽge-ɾɛ bʰage ca baṅ do̱  baŋ ho . jo-gɔ-ʔ-a,nan,,,medium,santali_glossed_new_2.eaf,92,noa baɽge-ɾɛ bʰage casbas baŋ ho.jo-gɔ-ʔ-a,,"[{""slot"": ""conj."", ""headword"": ""baṅ do̱"", ""pos"": ""conj."", ""english"": ""Whether or"", ""bangla"": ""কিনা, নাকি"", ""semantic_domain"": ""Conjunction""}]",,,True,True
LLM-002591,ni̯ɘ-d̪ʰa͡ɔ d̪ɔ ɟɔm-aʔ  ã͡o-t̪ɛ bi  mɛ kuṭum,nan,,,medium,santali_glossed_dialogues.eaf,30,ni̯ɘ-d̪ʰa͡ɔ d̪ɔ ɟɔm-aʔ sã͡o-t̪ɛ bis mɛsal kat̪ɛʔ baɽge-ɾɛ hanɖɛ nanɖɛ d̪ɔhɔ-ka-m,,"[{""slot"": ""n."", ""headword"": ""kuṭum"", ""pos"": ""n."", ""english"": ""relative"", ""bangla"": ""আত্মীয়"", ""semantic_domain"": ""Family""}]",,,True,True
LLM-002592,aha aɖe-kana,nan,,,medium,santali_new_glossed.eaf,79,bah-ɾɛ-ɾɛ ɘɖi ãʈ saɖe-kana,,"[{""slot"": ""interj."", ""headword"": ""aha"", ""pos"": ""interj."", ""english"": ""Alas!"", ""bangla"": ""আহা, হায়"", ""semantic_domain"": ""Emotion""}]",,,True,True
LLM-002593,bạrạuḍha,nan,,,medium,lexicon.eaf,89,moca,,"[{""slot"": ""n."", ""headword"": ""bạrạuḍha"", ""pos"": ""n."", ""english"": ""Gleanings of fish"", ""bangla"": ""মাছের ছিটেফোঁটা সংগ্রহ"", ""semantic_domain"": ""Fishing""}]",,,True,True
LLM-002594,tińjạu buhạo,nan,,,high,matthew_santali_glossed_ipa.eaf,30,ɑd̪ɔ d͡ʒhɑr d͡ʒhɑr-e d̪ɑkʔ-ke-d̪ɑ ɑr bɑnbɑsi ɑrd̪-ɔye-nɑ ɑr-e hɔe-ke-d̪ɑ ɑr ɔnɑ ɔrɑkʔ-t̪e bɑd͡ʒɑɔ-en-ɑ meŋkʰɑn bɑn rupʔ-len-ɑ,,"[{""slot"": ""v."", ""headword"": ""tińjạu"", ""pos"": ""v."", ""english"": ""to reinvigorate"", ""bangla"": ""সতেজ করা"", ""semantic_domain"": ""Action""}, {""slot"": ""v."", ""headword"": ""buhạo"", ""pos"": ""v."", ""english"": ""Comprehend"", ""bangla"": ""বুঝতে পারা"", ""semantic_domain"": ""Cognition""}]",,,True,True
LLM-002595,bhạsi,nan,,,medium,lexicon(1).eaf,230,gid̪ɾɘ-ko,,"[{""slot"": ""n."", ""headword"": ""bhạsi"", ""pos"": ""n."", ""english"": ""Habit"", ""bangla"": ""অভ্যাস"", ""semantic_domain"": ""Behavior""}]",,,True,True
LLM-002596,lutur hupạ eɾeɲ-a,nan,,,medium,santali_glossed_new.eaf,41,nɔŋkan cɛ̃ɽɛ̃ ɘɖi mɔ̃ɟ cɛɾɔ-bɛɾɔ-ko seɾeɲ-a,,"[{""slot"": ""n."", ""headword"": ""lutur hupạ"", ""pos"": ""n."", ""english"": ""mastoid process"", ""bangla"": ""কর্ণমূলের হাড়"", ""semantic_domain"": ""Body Part""}]",,,True,True
LLM-002597,chaḍa u ɡotɑ Gɑlil d̪i om d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,nan,,,medium,santali_matthew_glossed.eaf,15,Jisu ɡotɑ Gɑlil d̪isom d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,,"[{""slot"": ""v."", ""headword"": ""chaḍa"", ""pos"": ""v."", ""english"": ""Omitting"", ""bangla"": ""বাদ দেওয়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002598,ape ikɘɾi . j-ɘ d̪ɔ a . j-aʔ aʔ-ɛː  oɟh-eked̪-a,nan,,,medium,santali_glossed_new.eaf,68,d̪aɾe cɔʈ̚-ɾɛ pɔt̪am-ɛ ɲɛl-ked̪-e-kʰan sikɘɾi.j-ɘ d̪ɔ a.j-aʔ aʔ-ɛː soɟh-eked̪-a,,"[{""slot"": ""pron."", ""headword"": ""ape"", ""pos"": ""pron."", ""english"": ""You"", ""bangla"": ""তোমরা, আপনারা"", ""semantic_domain"": ""Pronoun""}]",,,True,True
LLM-002599,noa baɽge-ɾɛ bʰage ca ba  baŋ ho . jo-ʔ-a,nan,,,medium,santali_glossed_new_2.eaf,91,noa baɽge-ɾɛ bʰage casbas baŋ ho.jo-ʔ-a,,"[{""slot"": ""conj."", ""headword"": ""ba"", ""pos"": ""conj."", ""english"": ""Or"", ""bangla"": ""অথবা"", ""semantic_domain"": ""Conjunction""}]",,,True,True
LLM-002600,enko ḍho̱k onot̪ ɟiu ɲut̪um-t̪e bapt̪i jhil,nan,,,high,santali_matthew27_mark1_glossed (1).eaf,19,senkat̪-e sanam ɟat̪-ko t͡ʃela-ko-pe aɾ baba aɾ hopon aɾ sonot̪ ɟiu ɲut̪um-t̪e bapt̪is-ko-pe,,"[{""slot"": ""pron."", ""headword"": ""enko"", ""pos"": ""pron."", ""english"": ""These (animate)"", ""bangla"": ""এরা"", ""semantic_domain"": ""Grammar""}, {""slot"": ""n."", ""headword"": ""ḍho̱k"", ""pos"": ""n."", ""english"": ""Gulping sound"", ""bangla"": ""গিলে খাওয়ার শব্দ"", ""semantic_domain"": ""Sound""}, {""slot"": ""n."", ""headword"": ""jhil"", ""pos"": ""n."", ""english"": ""shallow lake / morass"", ""bangla"": ""অগভীর জলাভূমি"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002601,hɔla ba-i̯  do̱ho̱,nan,,,medium,santali_glossed_new_2.eaf,86,hɔla ba-i̯ set̪oŋ-le-d̪a,,"[{""slot"": ""v."", ""headword"": ""do̱ho̱"", ""pos"": ""v."", ""english"": ""Retain"", ""bangla"": ""ধরে রাখা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002602,khoc̕  kʰɔn pʰɛɖ̚-kat̪ɛ ɔna d̪ɔ aɾ bɘɲ  end̪ɾa ɲam-le-d̪a,nan,,,medium,santali_dialogues_glossed.eaf,6,bas kʰɔn pʰɛɖ̚-kat̪ɛ ɔna d̪ɔ aɾ bɘɲ send̪ɾa ɲam-le-d̪a,,"[{""slot"": ""conj."", ""headword"": ""khoc̕"", ""pos"": ""conj."", ""english"": ""than"", ""bangla"": ""অপেক্ষা"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-002603,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾa a ɲu kat̪ɛ-t̪ʔ ɘɖi  ini,nan,,,medium,santali_glossed_new_3.eaf,4,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾasa ɲu kat̪ɛ-t̪ʔ ɘɖi sibil ked-e-a aɾ uni d̪ɔ ɲu-ɲut̪-i-ge-i̯ t̪ahɛ-i̯-en-a,,"[{""slot"": ""pron."", ""headword"": ""ini"", ""pos"": ""pron."", ""english"": ""he"", ""bangla"": ""সে (পুরুষ)"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-002604,gahana,nan,,,medium,matthew_santali_glossed.eaf,10,Mahr-ko-ge-ko bhagan-a ente onko do pirthimi-ko aidari-jon-a,,"[{""slot"": ""n."", ""headword"": ""gahana"", ""pos"": ""n."", ""english"": ""Eclipse (sun or moon)"", ""bangla"": ""গ্রহণ"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002605,ɛt̪aʔ-ɾɛ beɾet̪-kat̪ɛ t̪i ɟaŋga ɘɾup- apʰa kat̪ɛ ɟɔm ɲu baɽa kat̪ɛ i ghao,nan,,,medium,santali_glossed_new_2.eaf,3,sɛt̪aʔ-ɾɛ beɾet̪-kat̪ɛ t̪i ɟaŋga ɘɾup-sapʰa kat̪ɛ ɟɔm ɲu baɽa kat̪ɛ iskuli-ɲ calaʔ-kan t̪ahɛ̃-kan-a,,"[{""slot"": ""n."", ""headword"": ""ghao"", ""pos"": ""n."", ""english"": ""sore"", ""bangla"": ""ঘা"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-002606,ghaṭe ghaṭ,nan,,,medium,santali_new_glossed.eaf,33,am-aʔ gʰaɾɔ̃ɟ-ɾɛ okɔ-i͡-ko mena-ʔ-ko-a,,"[{""slot"": ""n."", ""headword"": ""ghaṭe ghaṭ"", ""pos"": ""n."", ""english"": ""exit at each way"", ""bangla"": ""প্রত্যেক রাস্তার প্রস্থান"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-002607,e apha-kok'-me,nan,,,medium,matthew_santali_glossed.eaf,33,Ado ti tiarkat-e-ye jotet'-ke-de-a ar-e meta-de-a Sana-kan-ge-a ma sapha-kok'-me,,"[{""slot"": ""pron."", ""headword"": ""e"", ""pos"": ""pron."", ""english"": ""Him"", ""bangla"": ""তার (পুরুষলিঙ্গ)"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-002608,hẽt,nan,,,medium,santali_dialogues_glossed.eaf,43,mɔ̃ɟ-t̪ɛ ɛʈ-aʔ-ko-aʔ kat̪ʰa-pɛ aɲɟɔm-a,,"[{""slot"": ""n."", ""headword"": ""hẽt"", ""pos"": ""n."", ""english"": ""aptitude"", ""bangla"": ""প্রবণতা / দক্ষতা"", ""semantic_domain"": ""Quality""}]",,,True,True
LLM-002609,likhwạtiạ,nan,,,medium,santali_glossed_new_3(1).eaf,64,am-ɾɛn gɔgɔ-baba cɛt̪ʔ-lɛka mena-ʔ-kin-ɘ,,"[{""slot"": ""n."", ""headword"": ""likhwạtiạ"", ""pos"": ""n."", ""english"": ""counting"", ""bangla"": ""গণনা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002610,uni d̪o  tabon,nan,,,medium,santali_matthew_glossed(1).eaf,2,uni d̪o sermɑ rɑj reɑk' kɑŋ-e-ɑ,,"[{""slot"": ""pron."", ""headword"": ""tabon"", ""pos"": ""pron."", ""english"": ""our"", ""bangla"": ""আমাদের"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-002611,iɲ-aʔ mɔnɛ ho . ḍạr ãɔ̯-t̪ɛ galmaɾaɔ̯ ɟɘɾuɽ-a,nan,,,medium,santali_glossed_new_3.eaf,94,iɲ-aʔ mɔnɛ ho.j-oʔ-kan-a ɛt̪ɔhɔb-ʔ-ɾɛ gat̪e-ko sãɔ̯-t̪ɛ galmaɾaɔ̯ ɟɘɾuɽ-a,,"[{""slot"": ""n."", ""headword"": ""ḍạr"", ""pos"": ""n."", ""english"": ""Bough"", ""bangla"": ""ডাল"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-002612,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon  jo̱ro̱,nan,,,medium,santali_glossed_new_3.eaf,79,d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon sapɽaɔ̯-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""jo̱ro̱"", ""pos"": ""v."", ""english"": ""to leak"", ""bangla"": ""ফুটো দিয়ে পড়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002613,akaj ewawa-de-a ar-e meta-de-a E Probhu  anal-em khan-em  babrẽ,nan,,,high,matthew_santali_glossed.eaf,32,Nelpe mitt-en murhuc jom hor hec'-kate-ye sewawa-de-a ar-e meta-de-a E Probhu sanal-em khan-em sapha dare-an-a,,"[{""slot"": ""adj."", ""headword"": ""akaj"", ""pos"": ""adj."", ""english"": ""Useless"", ""bangla"": ""অকেজো, অনুপযোগী"", ""semantic_domain"": ""Quality""}, {""slot"": ""n."", ""headword"": ""babrẽ"", ""pos"": ""n."", ""english"": ""Brahman, a"", ""bangla"": ""ব্রাহ্মণ"", ""semantic_domain"": ""Religion""}]",,,True,True
LLM-002614,no͡a  teṅgo ruạ . ja-kana,nan,,,medium,santali_imperatives_glossed.eaf,32,no͡a sɔŋbat̪ʔ ɔko͡i-ko-ʈʰɛn baŋ kol ho.ja-kana,,"[{""slot"": ""n."", ""headword"": ""teṅgo ruạ"", ""pos"": ""n."", ""english"": ""starvation"", ""bangla"": ""অনাহার"", ""semantic_domain"": ""Health""}]",,,True,True
LLM-002615,aet,nan,,,medium,santali_dialogues_glossed.eaf,22,t̪ikin ɾe-jaʔ gɘɖi ɲam-lɛn-kʰan bʰage ho͡i̯-ko-a,,"[{""slot"": ""n."", ""headword"": ""aet"", ""pos"": ""n."", ""english"": ""Verse"", ""bangla"": ""পদ্য"", ""semantic_domain"": ""Literature""}]",,,True,True
LLM-002616,t̪ɘɾup-ʔ aɾ  hạulạt ɔʔ-kan t̪ahɛ-n-a,nan,,,medium,santali_glossed_new_3.eaf,15,t̪ɘɾup-ʔ aɾ suk̚ɾi-kin gɔc-ʔ-len-kʰan gid̪i-ko-d̪ɔ uŋkin-aʔ ɟil jɔm-ko hud̪isɔʔ-kan t̪ahɛ-n-a,,"[{""slot"": ""n."", ""headword"": ""hạulạt"", ""pos"": ""n."", ""english"": ""loan"", ""bangla"": ""ঋণ / ধার"", ""semantic_domain"": ""Finance""}]",,,True,True
LLM-002617,gɔgɔ pɘɾ gucạu i baŋ baɲca-o-ă-ʔ-a,nan,,,medium,santali_glossed_new_2.eaf,77,gɔgɔ pɘɾsi-t̪ɛ kat̪ʰa baŋ ɾɔɽ-le-kʰan paɾsi baŋ baɲca-o-ă-ʔ-a,,"[{""slot"": ""v."", ""headword"": ""gucạu"", ""pos"": ""v."", ""english"": ""to dispel"", ""bangla"": ""দূর করা / অপসারণ করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002618,beṛ,nan,,,medium,matthew_santali_glossed.eaf,9,Hirdauk-kan-ko-ge-ko bhagan-a ente onko-ak-t jiwi do rare-jok'-ta-ko-a,,"[{""slot"": ""n."", ""headword"": ""beṛ"", ""pos"": ""n."", ""english"": ""Span"", ""bangla"": ""বিঘত"", ""semantic_domain"": ""Measurement""}]",,,True,True
LLM-002619,iɲ d̪o d̪ak'-t̪en bapt̪i -ked-ea uni d̪o  cele -pe-a,nan,,,medium,santali_matthew27_mark1_glossed (1).eaf,24,iɲ d̪o d̪ak'-t̪en bapt̪is-ked-ea uni d̪o sonot̪ ɟiu-t̪-e-je bapt̪is-pe-a,,"[{""slot"": ""pron."", ""headword"": ""cele"", ""pos"": ""pron."", ""english"": ""Who"", ""bangla"": ""কে"", ""semantic_domain"": ""Grammar""}]",,,True,True
LLM-002620,ɟi ram ro̱ṛ ak'-e kami-ak-ad̪a,nan,,,medium,santali_matthew_glossed (1).eaf,26,ɟisu d̪o ona bad̪ae-ket̪'-e metat̪'-koa maeɟiu t͡ʃed̪ak'-pe d̪uk ok'-o-ye-kana ente iɲ laɡit̪' besak'-e kami-ak-ad̪a,,"[{""slot"": ""v."", ""headword"": ""ram ro̱ṛ"", ""pos"": ""v."", ""english"": ""to reprimand"", ""bangla"": ""তিরস্কার করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002621,iɲ uni . j-aʔ kat̪ʰa-ɾɛ ɛkal-t̪ɛ bɘɲ ku katha bajoṛiạ,nan,,,medium,santali_glossed_new_2.eaf,97,iɲ uni.j-aʔ kat̪ʰa-ɾɛ ɛkal-t̪ɛ bɘɲ kusi-le-na,,"[{""slot"": ""v."", ""headword"": ""katha bajoṛiạ"", ""pos"": ""v."", ""english"": ""exaggerating"", ""bangla"": ""অতিরঞ্জিত করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002622,d̪aka mɛna-a pɛ lɛ-kan hako ut̪u mɛna-a aɾ  satrạṅgi,nan,,,medium,santali_bangla_glossed.eaf,11,d̪aka mɛna-a pɛ lɛ-kan hako ut̪u mɛna-a aɾ sim-ɟil ut̪u mɛna-a,,"[{""slot"": ""n."", ""headword"": ""satrạṅgi"", ""pos"": ""n."", ""english"": ""rug"", ""bangla"": ""গালিচা"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-002623,Sabulon di om ar Naphthali di porodhol,nan,,,medium,matthew_santali_glossed.eaf,4,Sabulon disom ar Naphthali disom Dore-ão par-om Bongan hor jat-ko-ak' Galil,,"[{""slot"": ""n."", ""headword"": ""porodhol"", ""pos"": ""n."", ""english"": ""manes of father"", ""bangla"": ""পিতৃপুরুষের স্মৃতি"", ""semantic_domain"": ""Family""}]",,,True,True
LLM-002624,Moke durup'-a-kan tahë-kan hor do Maran mar bẽ̱t,nan,,,medium,matthew_santali_glossed.eaf,5,Moke durup'-a-kan tahë-kan hor do Maran marsal-ko nëke-da,,"[{""slot"": ""n."", ""headword"": ""bẽ̱t"", ""pos"": ""n."", ""english"": ""Rattan"", ""bangla"": ""বেত গাছ"", ""semantic_domain"": ""Plant""}]",,,True,True
LLM-002625,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑ juktạu,nan,,,medium,matthew_santali_glossed_ipa.eaf,38,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑsi-ɑkʔ kɑmi-kɔ re-ɑn ɑɲɲɔm-ket̪ kʰɑn ɑtʃ-ren tʃelɑ-kɔ kɔlket̪ʔ-kɔ-t̪e-ye kuli-ke-d̪e-ɑ,,"[{""slot"": ""v."", ""headword"": ""juktạu"", ""pos"": ""v."", ""english"": ""to accumulate"", ""bangla"": ""জমানো / সঞ্চয় করা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002626,Ar Ji u do I babo̱tre,nan,,,medium,matthew_santali_glossed.eaf,54,Ar Jisu do Isor-ak' mundil-te-ye boloye-na ar mundil-re kirin ak'kriñ-ko-joto-e laga odok-ket'-ko-a,,"[{""slot"": ""prep."", ""headword"": ""babo̱tre"", ""pos"": ""prep."", ""english"": ""Respecting"", ""bangla"": ""সম্পর্কে"", ""semantic_domain"": ""Relation""}]",,,True,True
LLM-002627,sumạn,nan,,,medium,santali_glossed_new_3.eaf,70,ɟahan-aʔ ɟɘɾuɽ-ɔʔ-kʰan alɛ-m baɖai̯-oc-o-le-a,,"[{""slot"": ""v."", ""headword"": ""sumạn"", ""pos"": ""v."", ""english"": ""to desist"", ""bangla"": ""বিরত হওয়া"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002628,Ado ac-ren gel bar cela-ko hoho  or-kate be gaḍlak̕,nan,,,medium,matthew_santali_glossed.eaf,36,Ado ac-ren gel bar cela-ko hoho sor-kate besapha jiu-k-o cetanre ektiari-ye emat'-ko-a,,"[{""slot"": ""n."", ""headword"": ""gaḍlak̕"", ""pos"": ""n."", ""english"": ""Ravine"", ""bangla"": ""খাঁড়া"", ""semantic_domain"": ""Nature""}]",,,True,True
LLM-002629,ạṛuc̕ pạṭuc̕,nan,,,medium,santali_imperatives_glossed.eaf,44,gapa,,"[{""slot"": ""adv."", ""headword"": ""ạṛuc̕ pạṭuc̕"", ""pos"": ""adv."", ""english"": ""Headlong"", ""bangla"": ""হঠাৎ / তাড়াহুড়া করে"", ""semantic_domain"": ""Movement""}]",,,True,True
LLM-002630,ban,nan,,,medium,lexicon.eaf,138,bana,,"[{""slot"": ""n."", ""headword"": ""ban"", ""pos"": ""n."", ""english"": ""Sorcery, witchcraft"", ""bangla"": ""জাদুবিদ্যা, তন্ত্রমন্ত্র"", ""semantic_domain"": ""Religion / Occult""}]",,,True,True
LLM-002631,Ar onko  amaner-e etak' boron-en-a uni-ak' meta-ha do  bạki,nan,,,medium,matthew_santali_glossed.eaf,48,Ar onko samaner-e etak' boron-en-a uni-ak' meta-ha do sin cando leka jhak jhak-en-ae,,"[{""slot"": ""n."", ""headword"": ""bạki"", ""pos"": ""n."", ""english"": ""Pest (rice)"", ""bangla"": ""ধানের পোকা"", ""semantic_domain"": ""Agriculture""}]",,,True,True
LLM-002632,kaje̱ bho̱je̱,Uncle: How are your parents?,,,medium,santali_glossed_1.eaf,64,am-ɾɛn | gɔgɔ-baba | cɛt̪ʔ-lɛka | mena-kin-a,,"[{""slot"": ""n."", ""headword"": ""kaje̱ bho̱je̱"", ""pos"": ""n."", ""english"": ""marriage or funeral function"", ""bangla"": ""বিবাহ বা শ্রাদ্ধ অনুষ্ঠান"", ""semantic_domain"": ""Custom""}]",,,True,True
LLM-002633,juknuc̕ mara buḍhi apʔ-ɟɔː-ŋ-a,nan,,,medium,santali_bangla_glossed.eaf,8,gaɖa aɽe-ɾɛn hɔɽ-ko d̪ɔ akot̪e-ge hako-ko sapʔ-ɟɔː-ŋ-a,,"[{""slot"": ""n."", ""headword"": ""juknuc̕ mara buḍhi"", ""pos"": ""n."", ""english"": ""shrivelled old hag"", ""bangla"": ""বুড়ি ডাইনি"", ""semantic_domain"": ""Person""}]",,,True,True
LLM-002634,dạkhin,nan,,,medium,santali_matthew_glossed.eaf,19,mɑhr-ko-d̪e-ko bʰɑɡɑ-nɑ ente on-ko d̪o piɾtʰimi-ko ɑid̪ɑri-jonɑ,,"[{""slot"": ""n."", ""headword"": ""dạkhin"", ""pos"": ""n."", ""english"": ""South"", ""bangla"": ""দক্ষিণ"", ""semantic_domain"": ""Direction""}]",,,True,True
LLM-002635,hewa giḍi u d̪o Gɑlil kʰon Jord̪ɑn-te Johɑn tʰen-e hec'-enɑ,nan,,,medium,santali_matthew_glossed(1).eaf,7,Jisu d̪o Gɑlil kʰon Jord̪ɑn-te Johɑn tʰen-e hec'-enɑ,,"[{""slot"": ""v."", ""headword"": ""hewa giḍi"", ""pos"": ""v."", ""english"": ""to be confirmed"", ""bangla"": ""নিশ্চিত হওয়া"", ""semantic_domain"": ""State""}]",,,True,True
LLM-002636,ʈhik-ge . j-a alaŋ banahɔɽ-t̪ɛ ɖaŋɾa-laŋ ɘ jyo . j-a,nan,,,medium,santali_glossed_new.eaf,95,ʈhik-ge.j-a alaŋ banahɔɽ-t̪ɛ ɖaŋɾa-laŋ ɘsul-e.j-a,,"[{""slot"": ""v."", ""headword"": ""jyo"", ""pos"": ""v."", ""english"": ""to see"", ""bangla"": ""দেখা"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002637,Mon-re renadejokkankoge-ko bhagan-a ente  lala,nan,,,medium,matthew_santali_glossed.eaf,8,Mon-re renadejokkankoge-ko bhagan-a ente serma raj do onko-ak-an-gea,,"[{""slot"": ""n."", ""headword"": ""lala"", ""pos"": ""n."", ""english"": ""ditch"", ""bangla"": ""খাল / নালা"", ""semantic_domain"": ""Place""}]",,,True,True
LLM-002638,d̪ɛla | abo | mit̪ʔ-ʈɛn | pɔɾɔb-bon |  bhoṇdor,"Arka: Come on, let's organize a festival.",,,medium,santali_glossed_1.eaf,79,d̪ɛla | abo | mit̪ʔ-ʈɛn | pɔɾɔb-bon | sapɽa͡o̯-kat̪ʔ-le-ge,,"[{""slot"": ""v."", ""headword"": ""bhoṇdor"", ""pos"": ""v."", ""english"": ""Scratch"", ""bangla"": ""আঁচড়ানো"", ""semantic_domain"": ""Action""}]",,,True,True
LLM-002639,aṛạni ḍaṅ,nan,,,medium,santali_new_glossed.eaf,70,bana-hɔɽ-ge-kin bud̪ ɘkila-na-ʔ-a,,"[{""slot"": ""n."", ""headword"": ""aṛạni ḍaṅ"", ""pos"": ""n."", ""english"": ""Measuring-rod"", ""bangla"": ""পরিমাপের দণ্ড"", ""semantic_domain"": ""Tool""}]",,,True,True
LLM-002640,ro̱ho̱r ibil-a,nan,,,medium,santali_new_glossed.eaf,8,gaɖa-ɾɛn hako d̪ɔ-ko sibil-a,,"[{""slot"": ""n."", ""headword"": ""ro̱ho̱r"", ""pos"": ""n."", ""english"": ""biltong"", ""bangla"": ""শুকনো মাংস"", ""semantic_domain"": ""Food""}]",,,True,True
LLM-002641,nal ɑp' orɑ-d̪eɑ,nan,,,medium,santali_matthew_glossed(1).eaf,6,d̪ut-ko hec'-kɑte-ko sɑp'sorɑ-d̪eɑ,,"[{""slot"": ""n."", ""headword"": ""nal"", ""pos"": ""n."", ""english"": ""tube"", ""bangla"": ""নল"", ""semantic_domain"": ""Object""}]",,,True,True
LLM-002642,ma . bapo̱ri dho̱n,nan,,,medium,lexicon.eaf,109,ma.jam,,"[{""slot"": ""n."", ""headword"": ""bapo̱ri dho̱n"", ""pos"": ""n."", ""english"": ""Patrimony"", ""bangla"": ""পৈতৃক সম্পত্তি"", ""semantic_domain"": ""Kinship""}]",,,True,True
LLM-002643,dhar,nan,,,medium,santali_glossed_new_3(1).eaf,70,ɟahan-aʔ ɟɘɾuɽ-ɔʔ-kʰan alɛ-m baɖai̯-oc-o-le-a,,"[{""slot"": ""v."", ""headword"": ""dhar"", ""pos"": ""v."", ""english"": ""Buy on credit"", ""bangla"": ""ধারে কেনা"", ""semantic_domain"": ""Commerce""}]",,,True,True
