generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-28295,OBJECT_VERB_NEG,am dɔ luṭni-to ba-m dhiṛũ-a,you do not calve with mustard plant.,তুমি সরিষা গাছ বাছুর দেওয়া না।,lexicon.eaf,75,t̪uɽi t̪uɽi,mustard,,0.7465,0.7465,0.5774,0.0000,0.0000,high
SYN-28298,YESNO_VERB,am dɔ bhad kan-a?,Do you love?,তুমি কি ভালোবাসা?,santali_glossed_3.eaf,127,d̪ulɘɽ d̪ulɘɽ,Love,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-28302,LOC_NEG_EXIST,khuṛpi-re gạdi banuʔ-a,There is no carriage in/at small house.,ছোট ঘর-তে গাড়ি নেই।,santali_glossed_3.eaf,31,kɘʈiʲc̚ʔ kɘʈiʲc̚ʔ,Small,,0.6725,0.6725,0.5000,0.0000,0.0000,high
SYN-28303,DEMO_NEG_ADJ,nɔa dɔ ba-ŋ ạḍi kan-a,This is not much.,এটা অধিক নয়।,santali_imperatives_glossed.eaf,63,ɟɘst̪i ɟɘst̪i,More / Much,,0.6718,0.6694,0.7071,0.0000,0.0000,high
SYN-28309,PLACE_VERB,uni dɔ nagar-re aka kan-a,he/she does suspend in/at city.,"সে শহর-তে ঝুলিয়ে রাখা, স্থগিত করা।",santali_glossed_3.eaf,53,nina d̪ɔ gɔgɔ baba sã͡o̯ sɔhɔɾɾɛ͡i̯ t̪ahɛ̃na nina d̪ɔ gɔgɔ baba sã͡o̯ sɔhɔɾ-ɾɛ-͡i̯ t̪ahɛ̃-na,Nina lives in the city with her parents.,,0.5785,0.5785,0.3536,0.0000,0.0000,high
SYN-28315,PLACE_VERB,iɲ dɔ ḍhip-re luṭ kan-a,I do to rob in/at bank of a river.,আমি নদীর তীর-তে ডাকাতি করা।,santali_glossed_new.eaf,60,miʔʈɛn mũʲc̚ʔ d̪aʔ ɲu lɘgit̪̚ʔ gaɖa aɽe-i̯ cala͡o̯-ena miʔ-ʈɛn mũʲc̚ʔ d̪aʔ ɲu lɘgit̪̚ʔ gaɖa aɽe-i̯ cala͡o̯-ena,An ant went to the river bank to drink water.,,0.6688,0.6688,0.4714,0.0000,0.0000,high
SYN-28323,OBJECT_VERB,uni dɔ boda me̱ro̱m-i to̱l-a,he/she does to fasten to with goat.,সে ছাগল বেঁধে রাখা।,lexicon.eaf,133,mɛɾɔm mɛɾɔm,goat,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28330,ADV_VERB,am dɔ je̱pe̱ thope ḍo̱bo̱k kan-a,you do bow the head following at a distance.,তুমি কিছুটা দূরত্ব বজায় রেখে অনুসরণ করা মাথা নত করা।,lexicon.eaf,95,bɔhɔʔ bɔhɔʔ,head,,0.5728,0.5728,0.5000,0.0000,0.0000,high
SYN-28333,LOC_NEG_EXIST,ḍuṅri-re kharak̕ banuʔ-a,There is no phlegm in/at knoll.,ছোট টিলা-তে কফ নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-28334,SUBJ_VERB_FUTURE,uni dɔ bãh-a,"he/she will encourage, to cheer up.",সে উৎসাহ দেওয়া করবে।,lexicon.eaf,19,bad̪ʰa bad̪ʰa,to tie up,,0.6004,0.6004,0.4082,0.0000,0.0000,high
SYN-28337,SUBJ_VERB_NEG_FUTURE,uni dɔ ba-e bodla-a,he/she will not change.,সে পরিবর্তন করা করবে না।,santali_pasted_text.eaf,7,pɘɾsi bɔd̪ɔlɔʔlekage sɔmaɟɾejaʔ ɘn ɘɾihɔ̃ bɔd̪ɔlɔʔkana pɘɾsi bɔd̪ɔlɔʔ-leka-ge sɔmaɟ-ɾe-jaʔ ɘn ɘɾi-hɔ̃ bɔd̪ɔlɔʔ-kana,"Just as language changes, the customs of society also change.",,0.6910,0.6910,0.4082,0.0000,0.0000,high
SYN-28340,ADV_VERB,uni dɔ inde ko̱ṭe̱c̕ kan-a,he/she does to rupture seminal ducts here.,সে এখানে বীর্যনালী ছিঁড়ে যাওয়া।,santali_glossed_3.eaf,65,nɔnɖɛ nɔnɖɛ,Here,,1.0000,1.0000,0.5000,0.0000,0.0000,high
SYN-28343,YESNO_ADJ,ona dɔ ḍạṭhu kan-a?,Is that big or bullet headed?,ওটা কি বড় মাথা?,lexicon.eaf,95,bɔhɔʔ bɔhɔʔ,head,,0.7275,0.7275,0.5774,0.0000,0.0000,high
SYN-28348,DEMO_ADJ,ona dɔ be̱ro̱ṅ kan-a,That is unseasoned (food).,ওটা অস্বাদু।,santali_imperatives_glossed.eaf,34,ɟɔmaʔ-ko baŋ sibila-kana ɟɔmaʔ-ko baŋ sibila-kana,Is the food not good to eat?,,0.6377,0.6377,0.4082,0.0000,0.0000,high
SYN-28350,LOC_NEG_EXIST,chạuni-re ṭena ḍaṅ banuʔ-a,There is no lever for raising water in/at encampment.,শিবির-তে জল তোলার লিভার নেই।,lexicon.eaf,166,d̪aʔ d̪aʔ,water,,0.6468,0.6468,0.4472,0.0000,0.0000,high
SYN-28358,LOC_EXIST,gitil-re ciṭhi minaʔ,There is note in/at sand.,বালি-তে নোট আছে।,lexicon.eaf,177,nɘɽi nɘɽi,sand,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28364,DEMO_NEG_NOM,nɔa dɔ samagiri dɔ ba-ŋ kan-a,This is not elements (in marriages etc.).,এটা উপকরণ নয়।,santali_glossed_3.eaf,20,bap̚la bap̚la,Marriage,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-28365,LOC_NEG_EXIST,cor kheda-re nạṭkhạṭ banuʔ-a,There is no rogue in/at jupiter (planet).,বৃহস্পতি গ্রহ-তে দুষ্টু নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2500,0.0000,0.0000,high
SYN-28370,ADJ_NOUN,ona dɔ dạriạ sakam riṛ kan-a,That is a impervious midrib of leaf.,ওটা অভেদ্য পাতার মধ্যশিরা।,lexicon.eaf,178,sakam sakam,leaf,,1.0000,1.0000,0.5774,0.0000,0.3780,high
SYN-28374,LOC_NEG_EXIST,ḍi-re eạli banuʔ-a,There is no wont in/at hamlet.,ছোট গ্রাম-তে অভ্যাস নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-28377,SUBJ_ADJ,iɲ dɔ aṭe̱t̕ sit̕ kan-a,I am prearranged.,আমি পূর্বনির্ধারিত।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4330,high
SYN-28382,POSS_EXIST,iɲ-aʔ mit't'e bạnu minaʔ,I have one nothing.,আমি একটি কিছুই না আছে।,santali_with_ipa.eaf,28,ɔɽɑkʔ re cɛtʔ hɔ̃ bɑnukʔɑ ɔɽɑkʔ re cɛtʔ hɔ̃ bɑ-nukʔ-ɑ ɔɽɑkʔ re t͡ʃɛtʔ hɔ̃ bɑnukʔɑ,There's nothing home.,,0.8160,0.8160,0.7071,0.0000,0.0000,high
SYN-28389,ADJ_NOUN,nɔa dɔ uṭ uṭu totka gaḍa kan-a,This is a hummocky hollow below occiput.,এটা ঢিপির মতো ঘাড়ের গর্ত।,santali_imperatives_glossed.eaf,69,lat̪aɾ-ɾɛ lat̪aɾ-ɾɛ,Below / Down,,0.7950,0.7950,0.3536,0.0000,0.0000,high
SYN-28391,OBJECT_VERB,abo dɔ pipol-i turtạ-a,we do to trump up with febrifuge fruit.,আমরা জ্বরের ওষুধি ফল মিথ্যা বানানো।,lexicon.eaf,181,ɟɔː ɟɔː,fruit,,0.7303,0.7303,0.5000,0.0000,0.0000,high
SYN-28392,SUBJ_VERB_FUTURE,abo dɔ bhit-a,we will build (a wall).,আমরা দেওয়াল তৈরি করা করবে।,santali_glossed_3.eaf,83,bʰit̪ bʰit̪,The Wall,,0.7248,0.7248,0.7071,0.0000,0.0000,high
SYN-28396,PLACE_VERB,abo dɔ hisir-re ạcu kan-a,we do employ in/at white transparent pebble.,আমরা সাদা স্বচ্ছ নুড়ি-তে নিয়োগ করা।,lexicon.eaf,113,ponɖ ponɖ,white,,1.0000,1.0000,0.5000,0.0000,0.0000,high
SYN-28400,SUBJ_VERB_NEG_FUTURE,am dɔ ba-m bheja-a,you will not send.,তুমি পাঠানো করবে না।,santali_pasted_text.eaf,54,"ʈʰikgeja, kolkaimɛ ʈʰik-ge-ja, kol-kai-mɛ","All right, send her.",,0.6762,0.6762,0.5774,0.0000,0.0000,high
SYN-28402,NUM_NOUN_EXIST,turui onnot̕ minaʔ,There are/is six wattle & daub wall.,ছয় মাটির দেয়াল আছে।,santali_glossed_3.eaf,83,bʰit̪ bʰit̪,The Wall,,0.7375,0.7375,0.5000,0.0000,0.0000,high
SYN-28407,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ bilik balaṅ kan-a,I am not resplendent.,আমি ঝলমলে নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4009,high
SYN-28408,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ cerka bherka kan-a,I am not idling.,"আমি আলস্য, অলস নয়।",santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4009,high
SYN-28410,OBJECT_VERB_NEG,uni dɔ ghoṛna-to ba-e hoe-a,he/she does not to come into existence with fence.,সে বেড়া অস্তিত্ব লাভ করা না।,santali_glossed_3.eaf,82,ʈɘʈi ʈɘʈi,The Fence,,0.6999,0.6999,0.5000,0.0000,0.0000,high
SYN-28416,PLACE_VERB,uni dɔ has-re caṭpaṭao kan-a,he/she does writhe in/at soil.,সে মাটি-তে ছটফট করা।,lexicon.eaf,174,hasa hasa,soil,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28424,LOC_NEG_EXIST,so̱re̱nko-re bir banuʔ-a,There is no jungle in/at the Pleiades.,কৃত্তিকা নক্ষত্র-তে জঙ্গল নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-28425,NUM_NOUN_EXIST,cạr koṭha minaʔ,There are/is four ceiling.,চার ছাদ আছে।,santali_new_glossed.eaf,108,pon pon,Four,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28426,OBJECT_VERB,abo dɔ bạhni-i ṭher-a,"we do to boom with round jar, earthen pot.","আমরা মাটির জার, কলসী গম্ভীর শব্দ করা।",santali_glossed_3.eaf,101,ʈukuʲc̚ʔ ʈukuʲc̚ʔ,Cooking Pot,,0.5931,0.5931,0.3162,0.0000,0.0000,high
SYN-28432,DEMO_NOM,nɔa dɔ so̱ho̱e kan-a,This is stamens of matkom flower.,এটা মহুয়া ফুলের পুংকেশর।,lexicon.eaf,180,baha baha,flower,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-28440,PROHIBITIVE,alɔ-m e̱ṛe̱-a,Do not lie (falsify).,মিথ্যা বলা না।,santali_glossed_3.eaf,48,ɛɽɛ ɛɽɛ,Lie,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28441,PLACE_VERB,am dɔ sukạr-re che̱r kan-a,you do melt in/at venus (as evening star).,তুমি শুক্র গ্রহ (সন্ধ্যার তারা)-তে গলানো।,lexicon.eaf,170,ipil ipil,star,,0.7997,0.7997,0.5000,0.0000,0.0000,high
SYN-28447,LOC_NEG_EXIST,hata-re galaṅ banuʔ-a,There is no braid in/at compound / enclosure.,উঠান / ঘেরা জায়গা-তে বেণী নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2500,0.0000,0.0000,high
SYN-28449,NUM_NOUN_EXIST,ge̱lbarea dạ̃t minaʔ,There are/is twelve pick.,বারো খনন যন্ত্র আছে।,lexicon.eaf,43,bacʰa͡o̯ bacʰa͡o̯,to pick,,0.7203,0.7203,0.7071,0.0000,0.0000,high
SYN-28451,POSS_NOM,nɔa dɔ abo-aʔ isor kan-a,This is we's god.,এটা আমরা-এর ঈশ্বর।,santali_matthew27_mark1_glossed (1).eaf,14,saɾiɡe nui d̪o isoɾ-ɾen hopon-e t̪ahen-kana saɾiɡe nui d̪o isoɾ-ɾen hopon-e t̪ahen-kana,Truly this was the Son of God!,,0.5572,0.5572,0.5774,0.0000,0.0000,high
SYN-28453,YESNO_VERB,iɲ dɔ ograo kan-a?,Do I to wait?,আমি কি অপেক্ষা করা?,santali_imperatives_glossed.eaf,3,mit̪ʔ gʰɘɽi t̪ɘŋgi-mɛ mit̪ʔ gʰɘɽi t̪ɘŋgi-mɛ,Wait for a while.,,0.7864,0.7864,0.7071,0.0000,0.0000,high
SYN-28454,LOC_NEG_EXIST,saba-re rukạ banuʔ-a,There is no chisel in/at small tributary of river.,ছোট শাখানদী-তে বাটালি নেই।,santali_glossed_3.eaf,31,kɘʈiʲc̚ʔ kɘʈiʲc̚ʔ,Small,,0.6329,0.6329,0.4472,0.0000,0.0000,high
SYN-28455,SUBJ_ADJ,iɲ dɔ sarsadle kan-a,I am public.,আমি প্রকাশ্য।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4743,high
SYN-28462,DEMO_ADJ,ona dɔ bes kan-a,That is well.,ওটা ভালো।,santali_new_glossed_1.eaf,25,napa͡i̯ge t̪ahɛnmɛ napai-ge t̪ahɛn-mɛ,Be well.,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-28464,LOC_NEG_EXIST,ạndhi dak̕-re sikạri banuʔ-a,There is no trapper of game in/at storm of wind & rain.,"ঝড়বৃষ্টি, ঝঞ্ঝা-তে শিকারি নেই।",santali_glossed_new_2.eaf,119,t̪eheɲ kʰilɘʈ baŋ ho.jo.a t̪eheɲ kʰilɘʈ baŋ ho.jo-a,There will be no game today.,,0.5672,0.5672,0.4714,0.0000,0.0000,high
SYN-28468,POSS_NOM,nɔa dɔ iɲ-aʔ jhiṅgạ kan-a,This is I's lady’s finger.,এটা আমি-এর ঢেঁড়স।,lexicon(1).eaf,88,t̪i kɘʈup̚ʔ t̪i kɘʈup̚ʔ,finger,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28476,NUM_NOUN_EXIST,hajar maharani minaʔ,There are/is thousand empress.,হাজার সম্রাজ্ঞী আছে।,santali_pasted_text.eaf,4,mɛnkejam d̪ʰɘɾt̪iɾɛ ejai haɟaɾgan pɘɾsi mena.a mɛnke-jam d̪ʰɘɾt̪i-ɾɛ e.jai haɟaɾ-gan pɘɾsi mena-a,There are about 7 thousand languages in the world.,,0.6344,0.6344,0.3536,0.0000,0.0000,high
SYN-28478,LOC_EXIST,ḍiṇḍạ-re tamakhur minaʔ,There is tobacco in/at site of a house.,বাড়ির জায়গা-তে তামাক আছে।,santali_with_ipa.eaf,72,ɲied-ʔ iɲaʔ oɽae kan-a ɲied-ʔ iɲ-aʔ oɽae kan-a ɲied̪ʔ iɲɑʔ oɽɑe kɑnɑ,This is my house.,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-28485,NUM_NOUN_EXIST,cạr khap minaʔ,There are/is four mortise.,চার খাঁজ (কাঠের) আছে।,santali_new_glossed.eaf,108,pon pon,Four,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28490,LOC_NEG_EXIST,phukạr-re nahe̱l gaḍa banuʔ-a,There is no furrow in/at aperture.,ছিদ্র-তে লাঙলের দাগ নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-28491,ADV_VERB,uni dɔ tạri gaṅ kan-a,he/she does contuse down / below.,সে নিচে থেঁতলানো।,santali_imperatives_glossed.eaf,69,lat̪aɾ-ɾɛ lat̪aɾ-ɾɛ,Below / Down,,1.0000,1.0000,0.8165,0.0000,0.0000,high
SYN-28494,OBJECT_VERB_NEG,abo dɔ hucuk-to ba-bon apnar-a,we do not own with compulsion.,"আমরা বাধ্যতা / জোরজবরদস্তি নিজের, নিজস্ব না।",santali_glossed_3.eaf,71,aʲc̚ʔ aʲc̚ʔ,Own,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28497,SUBJ_VERB_PAST,abo dɔ the Ears-len-a,we did to crop.,আমরা ছেঁটে ফেলা করেছিল।,santali_with_ipa.eaf,97,tʃepe rohoia ape-d̪o tʃepe rohoia ape-d̪o t͡ʃepe rohoiɑ ɑped̪o,What crop do you cultivate?,,0.6191,0.6191,0.5774,0.0000,0.0000,high
SYN-28499,OBJECT_VERB_NEG,abo dɔ saphor-to ba-bon gucạu-a,we do not to dispel with journey.,আমরা যাত্রা দূর করা / অপসারণ করা না।,santali_glossed_new_2.eaf,15,amaʔ d̪aɽan bʰage ho.joʔma am-aʔ d̪aɽan bʰage ho.jo-ʔ-ma,Have a safe journey.,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-28502,NUM_NOUN_EXIST,turui galtagolat̕ minaʔ,There are/is six vacancy of mind.,ছয় মনের শূন্যতা আছে।,santali_new_glossed.eaf,110,t̪uɾu-i͡ t̪uɾu-i͡,Six,,0.7264,0.7264,0.5774,0.0000,0.0000,high
SYN-28510,YESNO_VERB,am dɔ paera kan-a?,Do you to swim?,তুমি কি সাঁতার কাটা?,santali_glossed_new_2.eaf,80,iɲ bɘɲ pai̯ɾa d̪aɽe.jaʔa iɲ bɘɲ pai̯ɾa d̪aɽe.ja-ʔ-a,I will not be able to swim.,,0.7476,0.7476,0.7071,0.0000,0.0000,high
SYN-28513,SUBJ_VERB_NEG_FUTURE,iɲ dɔ bɔ-iɲ leṭaṅ-a,I will not to attend to many things.,আমি একাধিক কাজ সামলানো করবে না।,santali_bangla_glossed.eaf,55,ɔɽaʔɾɛhɔ̃ a͡i̯ma kɘmi mena.a ɔɽaʔ-ɾɛ-hɔ̃ a͡i̯ma kɘmi mena-a,There are many things to do at home.,,0.8333,0.8333,0.6667,0.0000,0.0000,high
SYN-28517,OBJECT_VERB,abo dɔ deb-i belivepạtiạr-a,"we do credit, give credit with idol.",আমরা মূর্তি ধারে দেওয়া।,lexicon.eaf,8,ɛmɔʔ ɛmɔʔ,to give,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-28520,PLACE_VERB,am dɔ des-re bhit kan-a,you do build (a wall) in/at country.,তুমি দেশ-তে দেওয়াল তৈরি করা।,santali_glossed_3.eaf,83,bʰit̪ bʰit̪,The Wall,,0.6262,0.6262,0.5774,0.0000,0.0000,high
SYN-28521,LOC_EXIST,birbao-re so̱re̱nko minaʔ,There is seven stars of Taurus in/at cyclone.,ঘূর্ণিঝড়-তে বৃষ রাশির সাত তারা আছে।,santali_new_glossed.eaf,111,ɛ-ja-i͡ ɛ-ja-i͡,Seven,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-28524,LOC_NEG_EXIST,chạuni-re gạḍi banuʔ-a,There is no cart in/at encampment.,শিবির-তে গাড়ি নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-28533,SUBJ_VERB_NEG_FUTURE,uni dɔ ba-e barac̕-a,he/she will not bubble up.,সে বুদবুদ ওঠা করবে না।,lexicon.eaf,19,bad̪ʰa bad̪ʰa,to tie up,,0.6004,0.6004,0.5000,0.0000,0.0000,high
SYN-28539,OBJECT_VERB,abo dɔ bele botke-i ko̱ṭe̱c̕-a,we do to rupture seminal ducts with yolk of egg.,আমরা ডিমের কুসুম বীর্যনালী ছিঁড়ে যাওয়া।,santali_glossed_3.eaf,133,bele bele,Egg,,1.0000,1.0000,0.4472,0.0000,0.3780,high
SYN-28544,ADJ_NOUN,nɔa dɔ beker beṇḍaṅ manwa ho̱po̱n kan-a,This is a swollen mankind.,এটা ফোলা মানবজাতি।,santali_glossed_3.eaf,117,unɾɛ t̪i d̪ɔ pʰulɘo͡ɛ̯na aɾ hasolid̪iɲa un-ɾɛ t̪i d̪ɔ pʰul-ɘ-o͡ɛ̯-na aɾ haso-li-d̪iɲ-a,My hand was swollen at that time and it was painful.,,0.5834,0.5834,0.3536,0.0000,0.0000,high
SYN-28546,PLACE_VERB,uni dɔ gheola-re istopa kan-a,he/she does to relinquish in/at ebb and flow.,সে জোয়ার-ভাটা-তে ত্যাগ করা।,santali_pasted_text.eaf,3,pɘɾsi d̪ɔ mit̪ʔ bid̪ɘl kʰɔn aɾ mit̪ʔ bid̪ɘlɾɛ sɛn paɾɔmɔʔa pɘɾsi d̪ɔ mit̪ʔ bid̪ɘl kʰɔn aɾ mit̪ʔ bid̪ɘl-ɾɛ sɛn paɾɔmɔʔ-a,Language flows from one generation to another.,,0.5561,0.5561,0.2887,0.0000,0.0000,high
SYN-28550,DEMO_ADJ,nɔa dɔ saḍar suḍur kan-a,This is too liquid.,এটা অতিরিক্ত তরল।,santali_glossed_2.eaf,22,ɘɖi ɟɘst̪i d̪ɔ baŋ lɛhɛɾ-a ɘɖi ɟɘst̪i d̪ɔ baŋ lɛhɛɾ-a,Not too thin.,,0.6328,0.6328,0.5000,0.0000,0.0000,high
SYN-28551,ADV_VERB,abo dɔ ayã bo̱ndo̱bo̱s kan-a,we do organize really.,আমরা সত্যিই সংগঠিত করা।,santali_glossed_new_3.eaf,79,d̪ɛla abo mit̪ʔʈɛn pɔɾɔbbon sapɽa͡o̯kat̪ʔlege d̪ɛla abo mit̪ʔ-ʈɛn pɔɾɔb-bon sapɽaɔ̯-kat̪ʔ-le-ge,"Come on, let's organize a festival.",,0.6175,0.6175,0.3536,0.0000,0.0000,high
SYN-28558,POSS_EXIST,iɲ-aʔ mit't'e badhoṛ minaʔ,I have one species of fish.,আমি একটি এক প্রজাতির মাছ আছে।,lexicon.eaf,149,haku haku,fish,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28561,DEMO_NEG_NOM,ona dɔ phũ marte dɔ ba-ŋ kan-a,That is not expiration with a long sigh.,ওটা দীর্ঘশ্বাস ফেলা নয়।,santali_glossed_new_2.eaf,18,ɘɖid̪in baɲcao t̪ahɛnmɛ ɘɖi-d̪in baɲcao t̪ahɛn-mɛ,May you live long.,,0.6061,0.6061,0.3333,0.0000,0.0000,high
SYN-28567,ADJ_NOUN,nɔa dɔ jạruṛ ḍhip kan-a,This is a indispensable bank of a river.,এটা অপরিহার্য নদীর তীর।,santali_glossed_new.eaf,60,miʔʈɛn mũʲc̚ʔ d̪aʔ ɲu lɘgit̪̚ʔ gaɖa aɽe-i̯ cala͡o̯-ena miʔ-ʈɛn mũʲc̚ʔ d̪aʔ ɲu lɘgit̪̚ʔ gaɖa aɽe-i̯ cala͡o̯-ena,An ant went to the river bank to drink water.,,0.6688,0.6688,0.4714,0.0000,0.0000,high
SYN-28568,NUM_NOUN_EXIST,pe̱ pea aotan minaʔ,There are/is three lair.,তিন গোপন আস্তানা আছে।,santali_new_glossed.eaf,107,pɛ pɛ,Three,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-28570,ADJ_NOUN,nɔa dɔ ạḍi phukạr kan-a,This is a many chimney opening.,এটা অনেক চিমনির ছিদ্র।,santali_matthew_glossed.eaf,10,sermɑ d̪o ʤʰic'enɑ sermɑ d̪o ʤʰic'-enɑ,The heavens were opened.,,0.5616,0.5616,0.3333,0.0000,0.0000,high
SYN-28572,OBJECT_VERB_NEG,am dɔ araraok̕-to ba-m ale̱c̕-a,you do not scold with mellowing/Ripening of fruit.,"তুমি ফল পাকা, পক্বতা বকাঝকা করা না।",lexicon.eaf,51,ɾuhet̪̚ʔ ɾuhet̪̚ʔ,to scold,,0.7504,0.7504,0.5000,0.0000,0.0000,high
SYN-28576,NUM_NOUN_EXIST,garo ka minaʔ,There are/is eleven uncle.,এগারো কাকা আছে।,santali_glossed_1.eaf,63,am cɛt̪̚ʔlɛka mɛnama? am cɛt̪ʔ-lɛka mena-m-a? am | cɛt̪ʔ-lɛka | mena-m-a,Uncle: How are you?,[S7.3] কাকা: তুমি কেমন আছো?,0.7649,0.7649,0.5000,0.2357,0.0000,high
SYN-28579,SUBJ_ADJ,iɲ dɔ ahal kan-a,I am corpulent.,"আমি স্থূল, মোটা।",santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4743,high
SYN-28582,ADJ_NOUN,ona dɔ aber beoṛa kan-a,That is a late mishap.,ওটা দেরি দুর্ঘটনা।,lexicon.eaf,197,agʰãɽ agʰãɽ,late autumn,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-28585,OBJECT_VERB,iɲ dɔ ghurại phirạl-i barat-a,I do pelt (rain) with infirmity.,আমি দুর্বলতা / অসুস্থতা ঝমঝম করে বৃষ্টি পড়া।,santali_paradigm_glossed.eaf,8,d̪ad̪aʔkana͡i̯ d̪ad̪aʔ-kana-i̯,It's raining.,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-28587,SUBJ_NEG_ADJ,am dɔ ba-m bato̱l kan-a,you are not susceptible to certain foods.,তুমি নির্দিষ্ট খাবারে সংবেদনশীল নয়।,santali_imperatives_glossed.eaf,34,ɟɔmaʔ-ko baŋ sibila-kana ɟɔmaʔ-ko baŋ sibila-kana,Is the food not good to eat?,,0.6377,0.6377,0.3333,0.0000,0.0000,high
SYN-28598,ADV_VERB,uni dɔ pico̱po̱co̱ re̱pe̱ć kan-a,he/she does to bandy words below par.,সে নিম্নমানের তর্ক করা।,santali_imperatives_glossed.eaf,69,lat̪aɾ-ɾɛ lat̪aɾ-ɾɛ,Below / Down,,0.6263,0.6263,0.3536,0.0000,0.0000,high
SYN-28600,LOC_NEG_EXIST,hal-re patar caṭa banuʔ-a,There is no licker of platter in/at moisture.,আর্দ্রতা / রস-তে থালা চাটা লোক নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2500,0.0000,0.0000,high
