file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
santali_glossed_2.eaf,30,63800,65800,ɔnɖɛ d̪ɔ baɖa͡i̯ baŋ baɖa͡i̯ nãnã-hunɘɾ cɛ̃ɽɛ̃-ko t̪ahɛ̃n-a,ɔnɖɛ d̪ɔ baɖa͡i̯ baŋ baɖa͡i̯ nãnã-hunɘɾ cɛ̃ɽɛ̃-ko t̪ahɛ̃n-a,there TOP know NEG know various-kind bird-3PL stay-FIN,Many types of known and unknown birds live there.
santali_glossed_2.eaf,31,66000,68000,d̪inɘm-hilɘʔ set̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,d̪inɘm-hilɘʔ set̪aʔ-ɾɛ cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ d̪ɔ-lɛ ɛbʰɛn-ɔʔ-a,every-day morning-LOC bird-3PL-GEN chirping hear-CVB 1PL.EXCL TOP-1PL.EXCL wake-MID-FIN,Every morning we wake up to the chirping of those birds.
santali_glossed_2.eaf,32,68200,70200,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,bird-3PL-GEN chirping hear-CVB 1PL.EXCL-GEN mind TOP joy-INTR-INSTR fill-MID-FIN,Hearing the birds' chirping makes you feel better.
santali_glossed_2.eaf,33,70400,72400,ɔŋko mut̪̚ʔ-ɾɛ kɘʈiʲc̚ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ pʰecaʔ,ɔŋko mut̪-ʔ-ɾɛ kɘʈiʲc-ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ pʰecaʔ,3PL.PROX among-INTR-LOC small-INTR most bird-GEN name TOP warbler,The Warbler is the tiniest bird among all the birds.
santali_glossed_2.eaf,34,72600,74600,noko d̪ɔ ba-ko d̪uɽup̚ʔ t̪ʰiɾ-u-a mit̪̚ʔ ɖɘɾ-kʰɔn ɛʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-ja,noko d̪ɔ ba-ko d̪uɽup-ʔ t̪ʰiɾ-u-a mit̪-ʔ ɖɘɾ-kʰɔn ɛʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-ja,3PL.PROX TOP NEG-3PL sit-INTR stay-3SG-FIN one-INTR branch-ABL other branch-3PL fly wander-3SG,"They do not sit in one place, but fly from one branch to another branch of trees."
santali_glossed_2.eaf,35,74800,76800,ɲɛl-kat̪ɛ-m mɛn-kɛ-a ɛnɛɟ-ɔʔ-t̪i-gi mɛnaʔ-ko-a,ɲɛl-kat̪ɛ-m mɛn-kɛ-a ɛnɛɟ-ɔʔ-t̪i-gi mɛnaʔ-ko-a,see-CVB-2SG say-PFV-FIN dance-MID-CONT-EMPH EXIST-3PL-FIN,They seem to be always dancing.
santali_glossed_2.eaf,36,77000,79000,onko-kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ gʰa͡o̯ɽa,onko-kʰɔn lɘʈu macʰi cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ gʰa͡o̯ɽa,3PL-ABL big some bird-GEN name TOP sparrow,A little bigger bird than them is called the Sparrow.
santali_glossed_2.eaf,37,79200,81200,uŋko-hɔ̃ pʰecaʔ cɛ̃ɽɛ̃-lɛka hana ɖɘɾ nʰa͡o̯-a ɖɘɾ-ku uɖɘ͡o̯ baɽa-ja,uŋko-hɔ̃ pʰecaʔ cɛ̃ɽɛ̃-lɛka hana ɖɘɾ nʰa͡o̯-a ɖɘɾ-ku uɖɘ͡o̯ baɽa-ja,3PL-also warbler bird-like that branch new-INAN branch-3PL fly wander-3SG,They also fly from branches to branches like the Warbler.
santali_glossed_2.eaf,38,81400,83400,aɾ mit̪̚ʔ-lɛkan kɘʈiʲc̚ʔ cɛ̃ɽɛ̃-ɔ̯͡aʔ ɲut̪um d̪ɔ hojoʔ-kana hisi cɛ̃ɽɛ̃,aɾ mit̪-ʔ-lɛkan kɘʈiʲc-ʔ cɛ̃ɽɛ̃-ɔ̯͡aʔ ɲut̪um d̪ɔ hojoʔ-kana hisi cɛ̃ɽɛ̃,and one-INTR-like small-INTR bird-3SG.GEN name TOP become-PROG.FIN weaver bird,Another type of small bird is called the Weaver.
santali_glossed_2.eaf,39,83600,85600,oŋko d̪ɔ d̪aɾɛ ɖɘɾ-ɾɛ ɘɖi mɔ̃ɟ mɔ̃ɟ t̪ukɘ-ku bɛna-ɔ̯͡a,oŋko d̪ɔ d̪aɾɛ ɖɘɾ-ɾɛ ɘɖi mɔ̃ɟ mɔ̃ɟ t̪ukɘ-ku bɛna-ɔ̯͡a,3PL TOP tree branch-LOC very beautiful beautiful nest-3PL make-3SG.OBJ,They can make very beautiful nests in the tree branches.
santali_glossed_2.eaf,40,85800,87800,aɾ uŋko-kʰɔn t̪ʰɔɽa lɘʈu cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ hojoʔ-kana ʈiʔʈɔɽɔ̃ʔ,aɾ uŋko-kʰɔn t̪ʰɔɽa lɘʈu cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ hojoʔ-kana ʈiʔʈɔɽɔ̃ʔ,and 3PL-ABL little big bird-GEN name TOP become-PROG.FIN nightingale,A little bigger bird than them is the Nightingale.
santali_glossed_2.eaf,41,88000,90000,nɔŋkan cɛ̃ɽɛ̃ ɘɖi mɔ̃ɟ cɛɾɔbɛɾɔ-ko sɛɾɛɲ-a,nɔŋkan cɛ̃ɽɛ̃ ɘɖi mɔ̃ɟ cɛɾɔbɛɾɔ-ko sɛɾɛɲ-a,such bird very good chirping-3PL sing-FIN,This bird can sing very well.
santali_glossed_2.eaf,42,90200,92200,ɔka d̪ɔ gid̪ɾɛ-ko cɛ̃ɽɛ̃ t̪ukɘ-ku ɾɘp-ud̪-a aɾ uŋko-ɾɛn hɔpɔn-ko t̪i.jɘʔ-ko-a,ɔka d̪ɔ gid̪ɾɛ-ko cɛ̃ɽɛ̃ t̪ukɘ-ku ɾɘp-ud̪-a aɾ uŋko-ɾɛn hɔpɔn-ko t̪i.jɘʔ-ko-a,where TOP child-3PL bird nest-3PL break-TR-FIN and 3PL-GEN.ANIM offspring-3PL steal-3PL-FIN,Many times children break the nests of the birds and steal their babies.
santali_glossed_2.eaf,43,92400,94400,onat̪ɛ cɛ̃ɽɛ̃-ku d̪ɔ ɘɖi d̪uk̚-ku ɲãm-a,onat̪ɛ cɛ̃ɽɛ̃-ku d̪ɔ ɘɖi d̪uk̚-ku ɲãm-a,therefore bird-3PL TOP very pain-3PL get-FIN,The birds suffer a lot because of this.
santali_glossed_2.eaf,44,94600,96600,cɛ̃ɽɛ̃-ko-aʔ bɘɽiʲc̚ʔ hojoʔ nɔŋkan kɘmi kɘmi͡i̯ d̪ɔ baŋ leːka,cɛ̃ɽɛ̃-ko-aʔ bɘɽiʲc-ʔ hojoʔ nɔŋkan kɘmi kɘmi͡i̯ d̪ɔ baŋ leːka,bird-3PL-GEN harm-INTR become such work work TOP NEG good,Birds should not be harmed/ not good to harm the birds.
bangla_sentences_glossed.eaf,1,0,2000,iɲd̪ɔ pʰuʈbɔliɲ gat̪e.a aɾ iɲ bɔ͡i̯ha d̪ɔ kɾikeʈɛ gat̪e.a,iɲ-d̪ɔ pʰuʈbɔl-iɲ gat̪e-a aɾ iɲ bɔ͡i̯ha-d̪ɔ kɾikeʈ-ɛ gat̪e-a,1SG-TOP football-OBJ play-FIN and 1SG brother-TOP cricket-LOC play-FIN,I play football and my brother plays cricket.
bangla_sentences_glossed.eaf,2,2200,4200,alɛ at̪oɾɛ cand̪oɾɛ mit̪̚ʔd̪ʰa͡o̯ seɾeɲ akʰɾa hojo.a mɛnkʰan d̪ald̪apal ho͡i̯lɛnkʰan ai̯͡mad̪in bɔnd̪o t̪ahɛ̃na,alɛ at̪o-ɾɛ cand̪o-ɾɛ mit̪̚ʔ-d̪ʰa͡o̯ seɾeɲ akʰɾa hojo-a mɛnkʰan d̪al-d̪apal ho͡i̯-lɛn-kʰan ai̯͡ma-d̪in bɔnd̪o t̪ahɛ̃-n-a,1PL.EXCL locality-LOC month-LOC one-time song gathering become-FIN but fight-fight happen-COND-COND many-day closed stay-TR-FIN,"In our neighbourhood a music session is held every month, but whenever a fight breaks out, it gets closed for many days."
bangla_sentences_glossed.eaf,3,4400,6400,nit̪̚ʔ d̪ɔ iɲ ʈʰɛʲc̚ʔ ʈaka bɘnu.a ced̪aʔ ɟe hɔla miʔʈɛn gʰuɽiɲ kiɾiɲakad̪a,nit̪̚ʔ d̪ɔ iɲ ʈʰɛʲc̚ʔ ʈaka bɘn-u-a ced̪aʔ ɟe hɔla mit̪̚ʔ-ɛn gʰuɽi-iɲ kiɾiɲ-ak-ad̪-a,now TOP 1SG hand.LOC money NEG-1SG.SUBJ-FIN because COMP yesterday one-OBL watch-OBJ buy-PFV-PST-FIN,I don't have money right now because I bought a watch yesterday.
bangla_sentences_glossed.eaf,4,6600,8600,d̪aɾe ɾɔhɔ͡i̯ d̪ɔ bʰage kɘmi kana aɾ d̪aɾe ɟɔt̪ɔn hɔ̃ ɟɘɾuɽge̯͡a,d̪aɾe ɾɔhɔ͡i̯ d̪ɔ bʰage kɘmi kan-a aɾ d̪aɾe ɟɔt̪ɔn hɔ̃ ɟɘɾuɽ-ge-a,tree plant TOP good work COP.PROG-FIN and tree care also necessary-EMPH-FIN,Planting trees is good and taking care of trees is also necessary.
bangla_sentences_glossed.eaf,5,8800,10800,iɲ d̪ɔ baske.jaʔ bɘɲ ɟɔmakad̪a ced̪aʔ ɟe iɲ ʈʰɛʲc̚ʔ ʈaka bɘnu.a,iɲ d̪ɔ baske-jaʔ bɘɲ ɟɔm-ak-ad̪-a ced̪aʔ ɟe iɲ ʈʰɛʲc̚ʔ ʈaka bɘn-u-a,1SG TOP morning-GEN NEG eat-PFV-PST-FIN because COMP 1SG hand.LOC money NEG-1SG.SUBJ-FIN,I have not had breakfast because I don't have money.
bangla_sentences_glossed.eaf,6,11000,13000,iɲ d̪ɔ ɘɖi gʰɘɽiʲc̚ʔiɲ t̪ɘŋgi.jakadi̯͡a t̪a͡o̯hɔ̃ bɘɲ ɲɛlɛkana,iɲ d̪ɔ ɘɖi gʰɘɽi-ʲc̚ʔ-iɲ t̪ɘŋgi.j-ak-adi̯͡a t̪a͡o̯-hɔ̃ bɘɲ ɲɛlɛ-kan-a,1SG TOP very hour-ABL-OBJ sit-PFV-PST.1SG still-also NEG see-PROG-FIN,I have been sitting for a long time but there is still no sign of him.
bangla_sentences_glossed.eaf,7,13200,15200,uni sã͡o̯t̪ɛ iɲaʔ sɔmpɔɾkɔ baŋ bʰage̯͡a mɛnkʰan iɲ d̪ɔ uniɲ man manɔt̪e̯͡a,uni sã͡o̯t̪ɛ iɲ-aʔ sɔmpɔɾkɔ baŋ bʰage-a mɛnkʰan iɲ d̪ɔ uni-iɲ man manɔ-t̪e-a,3SG with 1SG-GEN relationship NEG good-FIN but 1SG TOP 3SG-OBJ respect honour-APPL-FIN,"Although I don't have a good relationship with him, I respect him."
bangla_sentences_glossed.eaf,8,15400,17400,uni hɔɽ d̪ɔ͡i̯ kisɘ̃ɽɾɛhɔ̃͡i̯ suk̚ bɘnuʔt̪a.ja,uni hɔɽ d̪ɔ͡i̯ kisɘ̃ɽ-ɾɛ-hɔ̃͡i̯ suk̚ bɘnuʔ-t̪a-ja,3SG person TOP wealth-LOC-even happiness NEG.exist-3SG-FIN,That man is rich but unhappy.
bangla_sentences_glossed.eaf,9,17600,19600,alɛd̪ɔ pʰuʈbɔl gat̪elɛ cala͡o̯lena gaɖaɾɛlɛ ɖɘbɾɘ͡i̯ĕna inɘ t̪a.jɔm ɔɽaʔɾɛ hɛʲc̚ʔ kat̪ɛ ɟɔɟɔmlɛ d̪uɽup̚ʔĕna,alɛ-d̪ɔ pʰuʈbɔl gat̪e-lɛ cala͡o̯-lena gaɖa-ɾɛ-lɛ ɖɘbɾɘ͡i̯-ĕna inɘ t̪a.jɔm ɔɽaʔ-ɾɛ hɛʲc̚ʔ kat̪ɛ ɟɔɟɔm-lɛ d̪uɽup̚ʔ-ĕna,1PL.EXCL-TOP football play-PST.PL go-1PL.PST river-LOC-PST.PL bathe-1PL.PST then after home-LOC arrive after eat-PST.PL sit-1PL.PST,"We went to play football, bathed in the river, then came home and sat to eat."
bangla_sentences_glossed.eaf,10,19800,21800,iɲaʔ nao̯͡a iskul d̪ɔ ɘɖi mɔ̃ːɟa mɛnkʰan ɔna d̪ɔ alɛ ɔɽaʔkʰɔʲc̚ʔ ɘɖi sɘŋgiɲa,iɲ-aʔ nao̯͡a iskul d̪ɔ ɘɖi mɔ̃ːɟ-a mɛnkʰan ɔna d̪ɔ alɛ ɔɽaʔ-kʰɔʲc̚ʔ ɘɖi sɘŋgi-ɲ-a,1SG-GEN new school TOP very beautiful-FIN but that TOP 1PL.EXCL home-ABL very far-INTR-FIN,"My new school is very nice, but it is very far from my home."
bangla_sentences_glossed.eaf,11,22000,24000,iɲ gɔgɔ̯͡aʔ isin basaŋ d̪ɔ ɘɖigi sibila mɛnkʰan iɲɾɛn kɘʈiʲc̚ʔ bɔ͡i̯ha d̪ɔ ɔna ba͡i̯ kusiɔ̯͡aʔa,iɲ gɔgɔ̯͡a-ʔ isin basaŋ d̪ɔ ɘɖi-gi sibil-a mɛnkʰan iɲ-ɾɛn kɘʈiʲc̚ʔ bɔ͡i̯ha d̪ɔ ɔna ba͡i̯ kusi-ɔ̯͡a-ʔ-a,1SG mother-GEN hand food TOP very-EMPH delicious-FIN but 1SG-GEN younger brother TOP that eat-INF like-GEN-M-FIN,"My mother's cooking is very tasty, but my younger brother does not like to eat it."
bangla_sentences_glossed.eaf,12,24200,26200,hĭɟuʔkan cʰuʈiɾɛ iɲd̪ɔ ɖʰakaɲ cala.a aɾ baŋkʰan sa͡i̯kel cala͡o̯iɲ ciːd̪a,hĭɟuʔ-kan cʰuʈi-ɾɛ iɲ-d̪ɔ ɖʰaka-iɲ cala-a aɾ baŋ-kʰan sa͡i̯kel cala͡o̯-iɲ ciː-d̪a,next-PROG holiday-LOC 1SG-TOP Dhaka-OBJ go-FIN or NEG-COND bicycle ride-OBJ learn-INCH,On the next holiday I will go to Dhaka or else learn to ride a bicycle.
bangla_sentences_glossed.eaf,13,26400,28400,iɲd̪ɔ baŋlat̪ɛ kat̪ʰaɲ ɾɔːɽa aɾ iŋɾeɟit̪ɛhɔ̃ katʰaɲ ɾɔɽ d̪aɽeo̯͡aʔa,iɲ-d̪ɔ baŋla-t̪ɛ kat̪ʰa-iɲ ɾɔːɽ-a aɾ iŋɾeɟi-t̪ɛ-hɔ̃ katʰa-iɲ ɾɔɽ d̪aɽe-o̯͡a-ʔ-a,1SG-TOP Bengali-INS word-OBJ speak-FIN and English-INS-also word-OBJ speak be.able-REFL-M-FIN,I speak Bengali and can also speak English.
bangla_sentences_glossed.eaf,14,28600,30600,iɲ d̪ɔɲ kɘmi kana aɾ sumɔn d̪ɔ͡i̯ ɟɘpit̪̚ʔed̪a,iɲ d̪ɔ-iɲ kɘmi kan-a aɾ sumɔn d̪ɔ͡i̯ ɟɘpi-t̪̚ʔe-d̪a,1SG TOP-OBJ work COP.PROG-FIN and Suman TOP sleep-3SG.SUBJ-PST,I am working and Suman is sleeping.
bangla_sentences_glossed.eaf,15,30800,32800,mɛlaɾɛɲ d̪aɽankan t̪ahɛ̃na ac̚kagi uniɲ ɲɛlɲamked̪e̯͡a,mɛla-ɾɛ-iɲ d̪aɽan-kan t̪ahɛ̃-n-a ac̚ka-gi uni-iɲ ɲɛl-ɲam-ked̪e-a,fair-LOC-OBJ walk-PROG stay-TR-FIN suddenly-EMPH 3SG-OBJ see-BEN-PST.3SG-FIN,I was walking at the fair and suddenly I saw him.
bangla_sentences_glossed.eaf,16,33000,35000,am d̪ɔ pasɛn bam pɘt̪jɘ͡o̯ăʔa mɛnkʰan no̯͡age sɘɾi.jaʔkana,am d̪ɔ pasɛn ba-m pɘt̪jɘ͡o̯-ă-ʔ-a mɛnkʰan no̯͡a-ge sɘɾi.jaʔ-kan-a,2SG TOP perhaps NEG-2SG.SUBJ believe-IRREAL-M-FIN but this-EMPH truth-PROG-FIN,"You may not believe it, but this is the truth."
bangla_sentences_glossed.eaf,17,35200,37200,am calaʔ kʰaʲc̚ʔ calaʔmɛ iɲ d̪ɔ baŋ,am calaʔ kʰaʲc̚ʔ calaʔ-mɛ iɲ d̪ɔ baŋ,2SG go-M wish go-IMP.2SG 1SG TOP NEG,You may go if you wish; I will not go.
bangla_sentences_glossed.eaf,18,37400,39400,uni.jaʔ muʈʰɘn ɲɛlt̪igiɲ buɟhɘ͡o̯d̪a ɟe uni͡i̯ komɽo̯͡akaʔa,uni-jaʔ muʈʰɘn ɲɛl-t̪i-gi-iɲ buɟhɘ͡o̯-d̪a ɟe uni-i̯ komɽ-o̯͡a-k-aʔ-a,3SG-GEN face see-CAUS-EMPH-OBJ understand-PST.1SG COMP 3SG-3SG.OBJ steal-REFL-PFV-M-FIN,I understood from his facial expression that he had stolen.
bangla_sentences_glossed.eaf,19,39600,41600,iɲ baba ɘɖi kɘʈiʲc̚ʔ t̪ahɛ̃kanɾegi iɲ haɽamba d̪ɔ͡i̯ gɔʲc̚ʔĕna,iɲ baba ɘɖi kɘʈiʲc̚ʔ t̪ahɛ̃-kan-ɾe-gi iɲ haɽamba d̪ɔ͡i̯ gɔʲc̚ʔ-ĕna,1SG father very young stay-PROG-LOC-EMPH 1SG grandfather TOP die-1PL.PST,My grandfather died when my father was very young.
bangla_sentences_glossed.eaf,20,41800,43800,nɔʔɔ͡i̯pɛ ɲɛlɛʔ ɔɽaʔ d̪ɔ alɛ.jaʔkana,nɔʔɔ͡i̯-pɛ ɲɛlɛ-ʔ ɔɽaʔ d̪ɔ alɛ-jaʔ-kan-a,this-PL see-M house TOP 1PL.EXCL-GEN-PROG-FIN,This house that you are seeing is ours.
bangla_sentences_glossed.eaf,21,44000,46000,ɔkaʈaʔ kat̪ʰam ɾɔɽkɛt̪̚ʔ ɔna d̪ɔɲ baɖa͡i̯ge̯͡a,ɔka-ʈaʔ kat̪ʰa-m ɾɔɽ-kɛt̪̚ʔ ɔna d̪ɔ-iɲ baɖa͡i̯-ge-a,which-thing word-2SG.POSS say-PST.2SG that TOP-OBJ know-EMPH-FIN,"The thing that you said, that I know."
bangla_sentences_glossed.eaf,22,46200,48200,koʈʰin kɘmikanɾɛhɔ̃ no̯͡ad̪ɔɲ kuɾumuʈu.ja,koʈʰin kɘmi-kan-ɾɛ-hɔ̃ no̯͡a-d̪ɔ-iɲ kuɾumuʈu-ja,difficult work-PROG-LOC-even this-TOP-OBJ try-FIN,"Although the task is difficult, I will still try to do it."
bangla_sentences_glossed.eaf,23,48400,50400,ɔɽaʔɛm hɛʲc̚ʔakanɾɛd̪ɔ d̪ɛlalaŋ d̪ãɽa ɘgu.ja,ɔɽaʔ-ɛm hɛʲc̚ʔ-ak-an-ɾɛ-d̪ɔ d̪ɛla-laŋ d̪ãɽa ɘgu-ja,home-2SG.POSS arrive-PFV-PROG-LOC-TOP let.us-1PL.EXCL.HORT around go-FIN,"Since you have come home, let us roam around."
bangla_sentences_glossed.eaf,24,50600,52600,am mam besge d̪ɛla ad̪ɔ pʰuʈbɔl gat̪elaŋ cala.a,am mam bes-ge d̪ɛla ad̪ɔ pʰuʈbɔl gat̪e-laŋ cala-a,2SG body good-EMPH let.us then football play-1PL.EXCL.HORT go-FIN,"Since you are healthy, let us go and play football."
bangla_sentences_glossed.eaf,25,52800,54800,alɛ.jaʔ pɘɾsit̪ɛ ɔkaʈaʔiɲ siɾiɲkɛt̪̚ʔ ɔna d̪ɔ d̪ulɘɾ ɾe.jaʔ siɾiɲ kana,alɛ-jaʔ pɘɾsi-t̪ɛ ɔka-ʈaʔ-iɲ siɾiɲ-kɛt̪̚ʔ ɔna d̪ɔ d̪ulɘɾ ɾe-jaʔ siɾiɲ kan-a,1PL.EXCL-GEN language-INS which-thing-OBJ sing-PST.1SG that TOP love regarding-GEN song COP.PROG-FIN,The song I sang in our language is a love song.
bangla_sentences_glossed.eaf,26,55000,57000,aɾhɔm hɛʲc̚ʔlɛnkʰan iɲ lɘgiʔ cɔk̚lɛʈ ɘgu t̪aɾa͡i̯mɛ,aɾ-hɔm hɛʲc̚ʔ-lɛn-kʰan iɲ lɘgi-ʔ cɔk̚lɛʈ ɘgu t̪aɾa͡i̯-mɛ,again-2SG.SUBJ arrive-PST-COND 1SG for-M chocolate bring give-IMP.2SG,"If you come again, bring chocolate for me."
bangla_sentences_glossed.eaf,27,57200,59200,am nɔnɖɛm t̪ahɛ̃n no̯͡ad̪ɔɲ baɽ͡ai̯kan t̪ahɛ̃ge̯͡a,am nɔnɖɛ-m t̪ahɛ̃-n no̯͡a-d̪ɔ-iɲ baɽ͡ai̯-kan t̪ahɛ̃-ge-a,2SG here-2SG.POSS stay-TR this-TOP-OBJ know-PROG stay-EMPH-FIN,I already knew that you live here.
bangla_sentences_glossed.eaf,28,59400,61400,iɲaʔ pɘt̪.jɘ͡o̯ t̪ahɛ̃kana ɟe am no̯͡am kɘmi d̪aɽe.jaʔa,iɲ-aʔ pɘt̪.jɘ͡o̯ t̪ahɛ̃-kan-a ɟe am no̯͡a-m kɘmi d̪aɽe-jaʔ-a,1SG-GEN faith stay-PROG-FIN COMP 2SG this-2SG.POSS work be.able-REFL-FIN,I had faith that you could do this work.
bangla_sentences_glossed.eaf,29,61600,63600,am bam d̪aɽe.jaʔkʰan ɔna kɘmi d̪ɔ alɔm kɘmi̯͡a,am ba-m d̪aɽe-jaʔ-kʰan ɔna kɘmi d̪ɔ al-ɔm kɘmi-a,2SG NEG-2SG.SUBJ be.able-REFL-COND that work TOP NEG-2SG.IMP work-FIN,"If you can't do it, don't do the work."
bangla_sentences_glossed.eaf,30,63800,65800,isin basaŋɛt̪̚ʔkan kuɽi d̪ɔ iɲ bɔ͡i̯ha kana͡i̯,isin basaŋ-ɛt̪̚ʔ-kan kuɽi d̪ɔ iɲ bɔ͡i̯ha kan-a-i̯,food cook-NMLZ-PROG girl TOP 1SG sibling COP-FIN-EMPH,The girl who is cooking is my sister.
bangla_sentences_glossed.eaf,31,66000,68000,am bam hiɟuʔt̪ɛ d̪ɔ iɲhɔ̃ bɘɲ cala.a,am ba-m hiɟuʔ-t̪ɛ d̪ɔ iɲ-hɔ̃ bɘɲ cala-a,2SG NEG-2SG.SUBJ come-APPL TOP 1SG-also NEG go-FIN,Just because you are not coming does not mean I will not go either.
bangla_sentences_glossed.eaf,32,68200,70200,iɲ ɔɽaʔ hɛʲc̚ʔ t̪ɔɾage iɲ gɔgɔ d̪ɔ iɲ ɛgɛɾɛ ɛhɔp̚ʔena,iɲ ɔɽaʔ hɛʲc̚ʔ t̪ɔɾa-ge iɲ gɔgɔ d̪ɔ iɲ ɛgɛ-ɾɛ ɛhɔp̚ʔ-ena,1SG home arrive immediately-EMPH 1SG mother TOP 1SG face-LOC scold-PST.3SG,"As soon as I came home, my mother started scolding me."
bangla_sentences_glossed.eaf,33,70400,72400,ɲind̪ɘ baŋ ɟɘpit̪̚ʔkat̪ɛɲ paɽhaʔt̪ɛ biɖɘ͡o̯ɾɛ iɲ boge kuɽɘ͡.jiɲ ɲamked̪a,ɲind̪ɘ baŋ ɟɘpit̪̚ʔ-kat̪ɛ-iɲ paɽhaʔ-t̪ɛ biɖɘ͡o̯-ɾɛ iɲ boge kuɽɘ͡.ji-iɲ ɲam-ked̪a,sleep NEG sleep-PST.SEQ-OBJ study-APPL night-LOC 1SG good result-OBJ receive-PST.3SG,"Studying sleeplessly at night, I got good results in the exam."
bangla_sentences_glossed.eaf,34,72600,74600,ɟa͡o̯gʰɘɽi paɽhaʔmɛ ɛnkʰan am gɔgɔbaba d̪ɔ bʰage gid̪ɾɘkin mɛt̪ama,ɟa͡o̯gʰɘɽi paɽhaʔ-mɛ ɛnkʰan am gɔgɔ-baba d̪ɔ bʰage gid̪ɾɘ-kin mɛt̪a-m-a,always study-IMP.2SG then 2SG mother-father TOP good child-DU call-2SG.OBJ-FIN,Always study; then your parents will call you a good child.
bangla_sentences_glossed.eaf,35,74800,76800,iɲ ɔka nakʰaɾɛɲ t̪ahɛ̃nkan ɔnɖɛnko ɟɔt̪ɔhɔɽko opoɾomiɲɘ,iɲ ɔka nakʰa-ɾɛ-iɲ t̪ahɛ̃-n-kan ɔnɖɛn-ko ɟɔt̪ɔ-hɔɽ-ko opɔɾo-m-iɲ-ɘ,1SG which area-LOC-OBJ stay-TR-PROG that-PL all-person-PL know-1SG.OBJ-OBJ-FIN,Many people in the area where I live know me.
bangla_sentences_glossed.eaf,36,77000,79000,amiɲ met̪aʔmɛɾɛhɔ̃ ced̪aʔ bam hɛʲc̚ʔlena,am-iɲ met̪aʔ-mɛ-ɾɛ-hɔ̃ ced̪aʔ ba-m hɛʲc̚ʔ-lena,2SG-OBJ say-IMP.2SG-LOC-even why NEG-2SG.SUBJ arrive-PST.PL,I told you to come; why didn't you come?
bangla_sentences_glossed.eaf,37,79200,81200,hɔla ɟe iskul bɔnd̪ɔ t̪ahɛ̃kan ɔna bɘɲ baɖa͡i̯kan t̪ahɛ̃na,hɔla ɟe iskul bɔnd̪ɔ t̪ahɛ̃-kan ɔna bɘɲ baɖa͡i̯-kan t̪ahɛ̃-n-a,yesterday COMP school closed stay-PROG that NEG know-PROG stay-TR-FIN,I did not know that the school was closed yesterday.
bangla_sentences_glossed.eaf,38,81400,83400,alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi,alɛ d̪ɔ baɾ bɔ͡i̯ha kɔɽa aɾ pɛ bɔ͡i̯ha kuɽi,1PL.EXCL TOP two sibling male and three sibling female,We are two brothers and three sisters.
bangla_sentences_glossed.eaf,39,83600,85600,iɲaʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgiɲa,iɲ-aʔ iskul d̪ɔ nɔnɖɛ kʰɔn pɛ ma.jel sɘŋgi-iɲ-a,1SG-GEN school TOP here ABL three mile far-INTR-FIN,My school is three miles away from here.
bangla_sentences_glossed.eaf,40,85800,87800,nit̪̚ʔ iɲʈʰɛʲc̚ʔ d̪ɔ cɛʈ̪̚ʔ ʈaka hɔ̃ bɘnu.a,nit̪̚ʔ iɲ-ʈʰɛʲc̚ʔ d̪ɔ cɛʈ̪̚ʔ ʈaka hɔ̃ bɘn-u-a,now 1SG-hand.LOC TOP any money also NEG-1SG.SUBJ-FIN,Right now I don't have any money at all.
bangla_sentences_glossed.eaf,41,88000,90000,baɟaɾɾɛ ɟinis pot̪̚ɾɔ ɾe.jaʔ d̪am ɘɖi ɟɘst̪i,baɟaɾ-ɾɛ ɟinis pot̪̚ɾɔ ɾe-jaʔ d̪am ɘɖi ɟɘst̪i,market-LOC goods thing regarding-GEN price very high,The price of goods in the market is very high.
